instrument,avg_score,pos_ratio,real_label,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
SH601018,0.2187816882109142,1.0,,2026-02-13,-0.016990326,0.021844696,-0.77777815,0.0,0.0,0.0048543685,0.22222185,-0.012135958,-0.5555563,1.017284,1.017284,0.99506176,1.0040872,1.0123457,0.9647266,0.8959436,0.8959436,0.93827164,1.0158731,1.006702,0.96701944,0.94603175,0.93009996,0.009819697,0.016871504,0.04503802,0.047402542,0.037767842,-0.0033509736,0.0036128452,0.0072748,0.0049374867,0.0013446806,0.2911293,0.42034176,0.91317,0.840834,0.38662842,-0.009171075,-0.022959758,-0.03613002,-0.017625317,0.030231962,1.0320988,1.0320988,1.0320988,1.0320988,1.0320988,0.99506176,0.9661322,0.89452875,0.8934754,0.8934754,1.0232805,1.0186949,1.0126984,1.0081129,0.94779545,1.0112875,0.99647266,0.91322756,0.90299827,0.90299827,0.2,0.3,0.65,0.76666665,0.8833333,0.13333319,0.513408,0.766673,0.768446,0.768446,0.6,0.8,0.9,0.93333334,0.96666664,1.0,0.1,0.05,0.33333334,0.48333332,-0.4,0.7,0.85,0.6,0.48333332,-0.64545006,-0.71853554,-0.0063966773,0.36786833,0.33035636,-0.77887005,0.21704146,0.53418696,0.46431258,0.1423595,0.6,0.7,0.7,0.6,0.46666667,0.4,0.3,0.25,0.3,0.43333334,0.2,0.4,0.45,0.3,0.033333335,0.33333266,0.685185,0.7809522,0.7322834,0.5757575,0.66666734,0.31481495,0.21904777,0.2677166,0.4242425,-0.33333468,0.3703701,0.56190443,0.46456683,0.15151502,0.8733555,1.2736533,1.2959442,1.1054187,1.0146765,0.14097436,0.56280106,0.5453238,0.5255524,0.536183,0.9757738,1.3005192,1.2464094,1.4618566,1.4598298,0.3795368,0.4568289,0.50953394,0.5214988,0.5060628,0.6204632,0.5431711,0.49046606,0.47850123,0.4939372,-0.2409264,-0.08634219,0.019067856,0.04299757,0.012125605
SZ002311,0.1360657725570882,1.0,,2026-02-13,-0.011502724,0.025417395,-0.45255324,0.009276448,0.36496451,0.004638224,0.18248226,-0.016140949,-0.6350355,1.0116366,1.021021,0.9953078,1.0109508,1.0022427,0.9667723,0.9947413,1.0394143,1.0987291,1.0115949,1.0017812,0.9849096,0.9917588,1.0108172,0.008127087,0.021169415,0.025044186,0.024028953,0.033303093,-0.001984881,0.004393637,0.0027085738,-0.00024726728,-0.0012383251,0.14912112,0.39485908,0.4093884,0.008206639,0.42169654,-0.007625077,-0.02155259,-0.010641069,0.0118265785,0.025713371,1.0266516,1.033224,1.033224,1.0416532,1.133621,0.9953078,0.9455748,0.9234299,0.9234299,0.9234299,1.0148944,1.0147449,1.0103111,1.0126517,1.0329543,1.0077952,0.9934318,0.9645967,0.96708167,0.9891785,0.2,0.3,0.65,0.6,0.35,0.14970067,0.6209431,0.69739705,0.64767367,0.36428812,0.6,0.4,0.7,0.033333335,0.05,1.0,0.2,0.4,0.6,0.8,-0.4,0.2,0.3,-0.56666666,-0.75,-0.3189689,0.017642023,-0.39440387,-0.3661079,-0.3251444,-0.111015916,0.57263184,0.32577464,0.3003474,-0.064434156,0.6,0.6,0.45,0.4,0.45,0.4,0.4,0.55,0.56666666,0.51666665,0.2,0.2,-0.1,-0.16666667,-0.06666667,0.47403017,0.6284634,0.510241,0.44426623,0.4355609,0.52596986,0.37153664,0.48975903,0.55573374,0.56443906,-0.051939696,0.25692675,0.020481937,-0.11146754,-0.12887815,0.92734855,1.1845634,1.3764106,1.3096884,1.1797904,0.3483987,0.49150872,0.46245092,0.39421523,0.42955247,0.5142348,1.3214883,1.0559119,1.0498915,1.0794183,0.47677448,0.4593029,0.49394295,0.5085502,0.5125793,0.5232255,0.5406971,0.506057,0.49144977,0.4874207,-0.04645101,-0.08139421,-0.012114086,0.017100483,0.025158599
SH601857,0.13473149205098395,1.0,,2026-02-13,-0.024074117,0.03240744,-0.74285775,0.0,0.0,0.008333322,0.25714228,-0.015740795,-0.48571548,1.024668,1.024668,0.9914611,1.0023348,1.0221753,1.0459346,0.9297782,0.98785645,0.9746568,1.0236536,1.0148363,0.9972017,0.97942626,0.95623904,0.017199608,0.016637655,0.03634358,0.039799944,0.039114393,-0.0013727589,0.0027871078,0.004630371,0.0036589988,0.0016359848,0.01592544,0.25723782,0.5681255,0.6550302,0.5335623,-0.020908127,-0.027378319,-0.04119023,-0.032481756,-0.004500567,1.0551093,1.0551093,1.0582731,1.0582731,1.0582731,0.9914611,0.97756785,0.9224005,0.9212395,0.88525206,1.0331573,1.0236536,1.0236536,1.0213305,0.99472016,1.0160507,0.9997888,0.9601901,0.9364309,0.92756075,0.2,0.3,0.5,0.6666667,0.8333333,0.13415776,0.2892926,0.57111955,0.5747531,0.6632021,0.8,0.9,0.5,0.6666667,0.8333333,1.0,0.5,0.05,0.33333334,0.31666666,-0.2,0.4,0.45,0.33333334,0.51666665,-0.45796502,-0.45832136,0.21302009,0.19617365,0.5226301,-0.395314,-0.008359635,0.38041982,0.08938074,0.18230677,0.6,0.5,0.7,0.6,0.53333336,0.4,0.5,0.3,0.4,0.46666667,0.2,0.0,0.4,0.2,0.06666667,0.35616425,0.36012852,0.6031008,0.51177067,0.51566577,0.6438357,0.6398715,0.39689925,0.48822933,0.48433423,-0.2876715,-0.27974296,0.20620151,0.023541337,0.031331535,0.59303296,0.7182753,0.9391925,0.9013574,0.679924,0.24080607,0.2640452,0.47024533,0.41146868,0.38371336,1.5464146,1.1192074,1.2062311,1.1041719,1.3616943,0.6305164,0.34911215,0.52056545,0.5188755,0.5052986,0.36948356,0.65088785,0.47943455,0.48112452,0.49470142,0.26103285,-0.3017757,0.04113091,0.037750985,0.010597192
SZ002422,0.12512492082169513,1.0,,2026-02-13,-0.009416268,0.029817905,-0.3157924,0.018518476,0.6210522,0.0018831609,0.063155375,-0.026051583,-0.87368923,1.0095057,1.0282003,0.9980989,1.0119253,1.0202911,0.9806732,1.01455,0.92996764,1.0582874,1.009624,0.99694985,1.0028903,1.0122316,1.0140599,0.006549966,0.022485944,0.021038564,0.032843415,0.045406435,-0.003107197,0.005461925,-0.00092826725,-0.0012307962,-0.00092747266,0.56259966,0.5408548,0.068136826,0.108837195,0.12725277,-0.0034096227,-0.021528488,0.0059282356,0.005614935,0.0133005995,1.0408727,1.0450062,1.0450062,1.086479,1.1055266,0.99522114,0.9508736,0.9508736,0.9210919,0.8916265,1.0152687,1.0152687,1.0200106,1.0348498,1.0573407,1.0050488,0.9809712,0.98743975,0.98743975,0.9819354,0.2,0.5,0.45,0.4,0.41666666,0.104680695,0.5218851,0.5218851,0.47711155,0.50665486,0.4,0.5,0.75,0.23333333,0.083333336,0.8,0.2,0.6,0.033333335,0.48333332,-0.4,0.3,0.15,0.2,-0.4,0.18673633,0.35103756,0.3769468,0.4096977,-0.29138643,0.074550755,0.41747904,0.3448224,0.39677897,0.12981367,0.4,0.6,0.5,0.53333336,0.4,0.6,0.4,0.5,0.46666667,0.6,-0.2,0.2,0.0,0.06666667,-0.2,0.15188055,0.5804449,0.46821135,0.58034986,0.46571454,0.84811944,0.4195551,0.53178865,0.41965014,0.5342855,-0.6962389,0.1608898,-0.06357732,0.16069971,-0.06857091,1.1839514,1.2646986,1.5343019,1.8984087,1.7143764,0.2903246,0.3365009,0.5139737,0.80153435,0.8490984,0.63407063,0.858291,0.6965828,1.4797074,1.431505,0.30805692,0.460469,0.44936594,0.4673941,0.50524217,0.6919431,0.539531,0.5506341,0.5326059,0.49475783,-0.3838862,-0.07906196,-0.10126813,-0.06521175,0.010484308
SH600028,0.11387781090397317,1.0,,2026-02-13,-0.024502272,0.032159247,-0.76190436,0.003062819,0.09523913,0.0045941584,0.14285652,-0.022970932,-0.714287,1.0251178,1.0282575,0.99529046,1.0062367,1.0203589,1.0220842,0.9168392,0.97032434,0.9499654,1.0195307,1.0133885,0.99620426,0.97969866,0.9530308,0.0136434,0.014284771,0.030682363,0.035613727,0.038526326,-0.001863354,0.002279523,0.004182818,0.003265726,0.0018058944,0.046632156,0.23342796,0.6504716,0.65166783,0.6701459,-0.01580399,-0.023646392,-0.035941042,-0.027051656,-0.006304699,1.0487922,1.0487922,1.0487922,1.0488671,1.0488671,0.99529046,0.97796947,0.9105774,0.9105774,0.89160186,1.0287784,1.0216701,1.0203589,1.0153899,1.0003451,1.0113181,1.0013803,0.9729468,0.93719804,0.91821945,0.2,0.2,0.375,0.5833333,0.7916667,0.08802608,0.3110658,0.64698267,0.6466326,0.68926966,0.8,0.9,0.95,0.16666667,0.5833333,1.0,0.2,0.05,0.36666667,0.1,-0.2,0.7,0.9,-0.2,0.48333332,-0.55526954,-0.4313152,-0.011666879,0.06444291,0.54642177,-0.45721677,0.20838137,0.52737266,0.37436083,0.42301303,0.4,0.4,0.55,0.43333334,0.41666666,0.4,0.5,0.4,0.46666667,0.5,0.0,-0.1,0.15,-0.033333335,-0.083333336,0.34224603,0.4310345,0.6374002,0.5359532,0.5374677,0.657754,0.5689655,0.3625998,0.46404678,0.46253228,-0.31550795,-0.13793102,0.27480042,0.07190642,0.07493546,0.7855134,0.8974302,1.1522282,1.1514249,0.88101566,0.12678474,0.17459956,0.44245324,0.54631907,0.49655253,1.238206,0.777094,1.0971636,1.1281264,1.3517003,0.5421955,0.37888366,0.50493795,0.512811,0.47502604,0.4578045,0.62111634,0.49506202,0.487189,0.524974,0.08439099,-0.24223267,0.009875953,0.025621995,-0.049947936
SH601166,0.10444661926783791,1.0,,2026-02-13,-0.005914054,0.011290325,-0.5238161,0.0032257233,0.28570688,0.0021505472,0.19047701,-0.00698923,-0.619046,1.0059493,1.0091941,0.99783665,1.0030603,1.019395,0.9820899,1.0545658,1.1060691,1.125464,1.0128434,1.0091871,1.0090108,1.0374073,1.0696888,0.009532709,0.011713416,0.021642243,0.046108898,0.04729127,-0.005456573,0.0014465342,-0.00089770596,-0.004289783,-0.0022086792,0.8191195,0.13979824,0.060218744,0.6708152,0.66527796,-0.0019302242,-0.015696509,-0.0004825785,0.024794629,-0.0045328108,1.0259327,1.0259327,1.0645432,1.1332972,1.148053,0.99783665,0.983121,0.963751,0.963751,0.963751,1.0201745,1.0195063,1.0201745,1.0953044,1.1078508,1.0043058,0.99842244,0.99144393,0.99211216,1.0175018,0.2,0.3,0.4,0.26666668,0.13333334,0.07699805,0.3942614,0.35964045,0.21379995,0.19668244,0.2,0.6,0.15,0.1,0.016666668,1.0,0.1,0.45,0.6333333,0.81666666,-0.8,0.5,-0.3,-0.53333336,-0.8,-0.6608809,-0.5026569,-0.4834175,-0.49052507,-0.63579893,-0.79133135,-0.09781656,-0.3038226,-0.23403735,-0.09247834,0.4,0.7,0.45,0.4,0.45,0.6,0.3,0.5,0.56666666,0.53333336,-0.2,0.4,-0.05,-0.16666667,-0.083333336,0.14089298,0.6392493,0.34294873,0.31462863,0.3824349,0.859107,0.36075068,0.65705127,0.6853714,0.6175651,-0.71821404,0.27849862,-0.3141025,-0.37074274,-0.23513018,0.9429575,1.399284,1.9347962,1.7618356,1.3834786,0.16408245,0.55093426,0.8502514,0.78865284,0.6906727,1.1567475,1.0063305,1.0010471,0.9799498,1.1128147,0.28648663,0.27780774,0.4233459,0.5067571,0.5010447,0.7135134,0.7221923,0.5766541,0.4932429,0.49895528,-0.42702675,-0.44438452,-0.15330821,0.013514192,0.002089436
SZ000333,0.10008331890779576,1.0,,2026-02-13,-0.005785381,0.013708907,-0.42201617,0.006162743,0.44954297,0.0017607837,0.12844084,-0.01018734,-0.7431183,1.0058191,1.0120176,0.99822897,1.0038594,1.0062127,0.9815413,0.97799754,0.9886287,0.9791414,1.0066792,1.0037344,0.99012357,0.9899146,0.99939924,0.005966993,0.011104,0.018379271,0.01699007,0.018585654,-0.0007715481,0.0017071511,0.002021557,0.0005010432,-0.00046235812,0.04179795,0.21666881,0.42343175,0.0674003,0.18875614,-0.0051361127,-0.011416521,-0.00932835,0.002820274,0.0142402975,1.01556,1.0267003,1.0267003,1.0267003,1.0521228,0.9919029,0.9740632,0.9487783,0.9487783,0.9487783,1.0104741,1.0105819,1.0083748,1.0065895,1.011609,1.0011125,0.9971157,0.97846854,0.9766788,0.9846409,0.2,0.3,0.65,0.7,0.51666665,0.3422688,0.49274796,0.6573463,0.6573463,0.4956401,0.4,0.4,0.7,0.8,0.18333334,0.2,0.1,0.4,0.6,0.8,0.2,0.3,0.3,0.2,-0.6166667,-0.20171005,-0.09223389,-0.5001504,-0.5116154,-0.45908394,-0.25182378,0.20782879,0.059530757,-0.22730626,-0.10033117,0.4,0.6,0.45,0.53333336,0.51666665,0.6,0.4,0.55,0.46666667,0.46666667,-0.2,0.2,-0.1,0.06666667,0.05,0.41138858,0.6115481,0.5590893,0.5207159,0.52215767,0.5886114,0.38845184,0.44091067,0.47928414,0.47784233,-0.17722286,0.2230963,0.11817864,0.041431747,0.044315357,1.0057192,1.217008,1.4827352,1.602048,1.3537301,0.25238222,0.30320647,0.46452418,0.5755864,0.504551,0.7369116,0.99475414,1.1799585,1.3723223,1.4602134,0.37738746,0.27721268,0.4626796,0.494739,0.50421584,0.62261254,0.7227873,0.5373204,0.505261,0.4957842,-0.24522506,-0.44557464,-0.07464079,-0.010521991,0.008431632
SH600926,0.09898927500570945,1.0,,2026-02-13,-0.009157517,0.014041511,-0.65217465,0.0036630528,0.2608731,0.0012209411,0.086952254,-0.011599629,-0.8260955,1.0092422,1.0129391,0.9987678,1.0044141,1.0143193,0.9957746,0.9469484,0.9415493,0.94953054,1.0097653,1.003709,0.98083335,0.9743115,0.96314555,0.0063826432,0.015522479,0.030219246,0.027047068,0.02371378,-0.0023239492,0.002922172,0.0047087767,0.0022620326,0.0007675971,0.3314303,0.3248634,0.8498006,0.54207456,0.3195692,-0.005117364,-0.016858717,-0.025566744,-0.007110929,0.014210313,1.0210388,1.0284926,1.0284926,1.0284926,1.0284926,0.9987678,0.9705106,0.92541254,0.92541254,0.92541254,1.0123943,1.0150235,1.0106573,1.0018779,0.9770423,1.0075117,0.991878,0.94981223,0.95079815,0.9415493,0.2,0.4,0.7,0.8,0.9,0.055328764,0.50859547,0.7235876,0.7235876,0.7235876,0.4,0.5,0.75,0.8333333,0.9166667,1.0,0.2,0.1,0.4,0.7,-0.6,0.3,0.65,0.43333334,0.21666667,0.31662828,-0.21221685,-0.5503727,-0.471502,-0.048048064,-0.38922018,0.30631232,0.26237616,0.38626972,0.2605173,0.2,0.3,0.5,0.5,0.53333336,0.8,0.7,0.5,0.5,0.46666667,-0.6,-0.4,0.0,0.0,0.06666667,0.25203124,0.520548,0.6220302,0.5827242,0.54451346,0.74796873,0.47945204,0.3779698,0.4172758,0.45548657,-0.4959375,0.04109592,0.24406043,0.16544846,0.089026876,1.5027668,1.9291378,2.616919,2.8124945,2.3152857,0.40632322,0.61409837,1.0634646,1.0835792,0.96517324,0.6030447,1.1143272,0.87663686,1.0622481,1.2548146,0.24394348,0.34241113,0.40557906,0.48357448,0.49914488,0.7560565,0.65758884,0.59442097,0.5164255,0.50085515,-0.51211303,-0.31517774,-0.18884188,-0.03285102,-0.001710258
SZ300750,0.09765543910700697,1.0,,2026-02-13,-0.027342215,0.031921454,-0.85654664,0.0037006272,0.11592916,0.0008786117,0.027524175,-0.03016423,-0.94495165,1.0281109,1.0319154,0.9990967,1.0094831,1.0103247,0.95801663,0.96436256,1.0052623,1.070519,1.0089244,0.99550647,0.9705261,0.97928214,1.0068076,0.0120134745,0.024047451,0.031538635,0.03171859,0.038239338,0.0010781038,0.006031221,0.004263186,-0.00020674273,-0.001445559,0.020133711,0.5766122,0.63951504,0.0032925655,0.4358638,-0.011080526,-0.022646964,-0.011026344,0.023715649,0.035836425,1.0343225,1.0343225,1.0343225,1.0415062,1.0917596,0.99250084,0.94022703,0.91151625,0.91151625,0.91151625,1.013385,1.0096859,1.0014575,1.010379,1.0363162,0.9997975,0.9857964,0.94446903,0.9517989,0.9630934,0.4,0.6,0.8,0.7,0.35,0.17931205,0.6352372,0.7205148,0.6806969,0.49091282,0.8,0.9,0.95,0.06666667,0.26666668,0.2,0.2,0.4,0.6,0.8,0.6,0.7,0.55,-0.53333336,-0.53333336,0.7288179,-0.1679808,-0.46835873,-0.3877556,-0.61361426,0.7540595,0.8696458,0.6819206,0.56184506,0.40952787,0.4,0.4,0.5,0.4,0.43333334,0.6,0.6,0.5,0.6,0.56666666,-0.2,-0.2,0.0,-0.2,-0.13333334,0.42624256,0.64459705,0.58058697,0.49173048,0.44853783,0.5737574,0.35540295,0.41941303,0.5082695,0.5514622,-0.14751488,0.2891941,0.16117394,-0.016539035,-0.10292433,1.0373025,1.3344355,1.5255291,1.5151055,1.2535448,0.19228387,0.43250978,0.4062201,0.36640686,0.39553553,0.85340714,1.4093508,1.3292485,1.2453142,1.1599035,0.25934246,0.38098535,0.4730915,0.51200247,0.49109665,0.7406575,0.6190146,0.52690846,0.48799753,0.5089034,-0.48131508,-0.23802929,-0.05381696,0.024004962,-0.017806727
SH600150,0.09456291500713185,0.75,,2026-02-13,0.012534809,0.024512533,0.51136327,0.011142041,0.45454463,0.00083568384,0.034092102,0.0022284528,0.090910755,0.98762035,1.0110041,0.986795,1.0018313,0.9328743,0.92262924,0.97188747,0.914925,0.96229815,0.96992046,0.9564708,0.96132284,0.96618855,0.9487815,0.025675055,0.026493797,0.023383068,0.022226531,0.026653072,0.015908545,0.006557337,-0.00060848065,-0.0007044037,0.0006007345,0.9597943,0.56153655,0.02370056,0.07783978,0.15494248,-0.0017375604,0.014021224,0.044457737,0.044025313,0.033496834,1.0110041,1.0110041,1.0110041,1.0110041,1.0110041,0.9328159,0.90920556,0.90920556,0.90920556,0.89347214,0.9935743,0.9710515,0.9795099,0.9863945,0.9765265,0.9533972,0.9368084,0.94834846,0.95049584,0.92262924,1.0,1.0,1.0,1.0,1.0,0.85926133,0.8919031,0.8919031,0.8919031,0.9063735,1.0,1.0,1.0,1.0,1.0,0.4,0.1,0.55,0.7,0.33333334,0.6,0.9,0.45,0.3,0.6666667,0.93074423,0.5196996,0.3045768,0.3118187,0.7026492,0.86159116,0.55930024,0.4688689,0.6069587,0.541321,1.0,0.7,0.45,0.46666667,0.43333334,0.0,0.3,0.55,0.53333336,0.55,1.0,0.4,-0.1,-0.06666667,-0.11666667,1.0,0.731146,0.54963833,0.5965043,0.5263097,0.0,0.26885405,0.4503617,0.40349576,0.47369027,1.0,0.4622919,0.09927661,0.1930085,0.052619457,0.7745144,0.7582376,0.74453545,0.7518838,0.5996103,0.31524915,0.27363676,0.22547059,0.20902525,0.26118764,1.0686617,0.9964321,0.99589473,1.0089072,1.2410609,0.71116805,0.5367112,0.55423725,0.55811644,0.50568503,0.28883195,0.46328875,0.44576272,0.44188356,0.49431497,0.42233607,0.07342248,0.10847453,0.1162329,0.011370068
