instrument,avg_score,pos_ratio,real_label,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
SH600926,0.1524412522907442,1.0,,2026-04-16,-0.014467581,0.019097291,-0.7575725,0.0040509272,0.21212052,0.00057878165,0.030307006,-0.017939726,-0.939386,1.0146799,1.0187904,0.9994127,1.0068679,1.0058166,0.98478746,1.0053691,0.96823263,0.9371365,1.0091275,1.0018568,0.9888143,0.9888441,0.96369123,0.006139688,0.0099792015,0.017060395,0.017857773,0.03417287,-0.00085011666,0.0025964344,0.0024056803,0.0009213323,0.0017036798,0.04792967,0.6205469,0.6959302,0.20629069,0.75807625,-0.0074272673,-0.013540755,-0.011668247,-0.0022034307,-0.013949797,1.0194631,1.0194631,1.0194631,1.0234601,1.0234601,0.99779016,0.97953016,0.9425891,0.9425891,0.88193667,1.014765,1.0101118,1.006085,1.0072483,0.99266213,1.005727,0.990783,0.9783892,0.9729306,0.9339597,0.2,0.5,0.75,0.7,0.85,0.10196422,0.5126061,0.74681854,0.70990646,0.8342312,0.8,0.9,0.95,0.3,0.65,0.4,0.2,0.15,0.43333334,0.083333336,0.4,0.7,0.8,-0.13333334,0.56666666,-0.08104558,0.24805152,-0.14030899,0.13749869,-0.653714,0.004335902,0.37601444,-0.14081997,-0.001375073,0.12168201,0.6,0.7,0.65,0.6333333,0.5833333,0.2,0.2,0.3,0.33333334,0.4,0.4,0.5,0.35,0.3,0.18333334,0.37735876,0.6531535,0.48305106,0.5662315,0.56053424,0.62264127,0.3468465,0.51694894,0.43376854,0.43946576,-0.24528249,0.30630702,-0.033897854,0.13246293,0.121068485,0.85730225,0.9587742,0.9716402,1.0460354,1.5077991,0.15149559,0.36547807,0.3033206,0.33947968,0.77513963,1.3894743,1.0688508,1.3288063,1.1420813,1.1510729,0.23100136,0.521082,0.49433973,0.4740828,0.43329868,0.7689986,0.478918,0.50566024,0.52591723,0.5667013,-0.5379973,0.042164013,-0.011320511,-0.051834423,-0.13340263
SH603259,0.13566685815859786,1.0,,2026-04-16,-0.0135375345,0.021379966,-0.6331878,0.007188888,0.3362441,0.00065354514,0.030568108,-0.020072877,-0.9388638,1.0137234,1.0210109,0.9993375,1.0059042,1.004983,0.9824856,0.8847985,0.87089103,0.98995984,1.0052432,0.9894653,0.9434349,0.92036295,0.926053,0.0048812893,0.022638561,0.057502475,0.057467025,0.046511058,-0.00020452237,0.0058746766,0.009182344,0.005781144,0.0002950031,0.004388868,0.61727935,0.8924874,0.7843173,0.012269886,-0.004834179,-0.015901346,-0.030667149,-0.0041895495,0.06524439,1.0292151,1.0292151,1.0292151,1.0292151,1.0292151,0.98540616,0.93146694,0.82421714,0.82421714,0.82421714,1.0089321,1.0067381,1.0013536,0.98598844,0.97700435,1.000357,0.9730329,0.88917154,0.8692251,0.8828202,0.2,0.5,0.75,0.8333333,0.9166667,0.33312437,0.70111847,0.8574858,0.8574858,0.8574858,0.8,0.9,0.95,0.96666664,0.98333335,0.6,0.3,0.15,0.43333334,0.71666664,0.2,0.6,0.8,0.53333336,0.26666668,0.5089206,-0.40040112,0.047407027,0.32638228,0.33214948,0.4795867,0.35385045,0.4174285,0.2990103,0.35013208,0.6,0.6,0.6,0.6,0.48333332,0.4,0.4,0.4,0.4,0.48333332,0.2,0.2,0.2,0.2,0.0,0.41366,0.57078403,0.67108434,0.6420853,0.505866,0.58634,0.42921597,0.3289157,0.3579147,0.494134,-0.17268002,0.14156808,0.34216866,0.28417063,0.011731996,0.9199138,1.09504,1.2004613,1.0726084,1.0835497,0.12959142,0.23294255,0.42026216,0.3967542,0.33399603,0.7319406,0.94020903,1.432935,1.5029861,1.3102475,0.32316968,0.26912683,0.5234325,0.50825983,0.44857243,0.6768303,0.73087317,0.47656748,0.49174017,0.5514276,-0.3536606,-0.46174634,0.046865027,0.016519677,-0.10285515
SZ300014,0.10349466034699081,0.875,,2026-04-16,-0.00028170223,0.03352117,-0.00840371,0.027746499,0.82773054,0.0054929717,0.16386575,-0.02253523,-0.6722685,1.0002818,1.0280361,0.99450547,1.0072112,0.9173042,0.88165945,0.95111686,0.8568614,0.938714,0.99380165,0.93785703,0.9519954,0.9434176,0.9240646,0.016878724,0.0635315,0.057419155,0.056449376,0.04918552,0.005775979,0.019116549,-0.00085587666,0.0014438872,0.0008316151,0.2927601,0.82995033,0.007776369,0.050704908,0.08719069,-0.00535361,-0.023881499,0.056135483,0.035646025,0.0514028,1.0280361,1.0280361,1.0340966,1.0340966,1.0340966,0.92490846,0.8389713,0.8389713,0.8222014,0.8222014,1.0037193,0.9925614,0.99797016,0.99084276,0.97337765,0.9838288,0.8804759,0.8858295,0.8808132,0.8773161,0.8,0.9,0.85,0.9,0.95,0.7281417,0.8517117,0.82525796,0.8390875,0.8390875,1.0,1.0,0.15,0.43333334,0.71666664,0.2,0.3,0.65,0.1,0.55,0.8,0.7,-0.5,0.33333334,0.16666667,-0.5038832,0.76723886,0.54119664,0.65523696,0.61173815,0.7795428,0.73180604,0.40491822,0.53926486,0.4209221,0.8,0.8,0.65,0.6,0.56666666,0.2,0.2,0.35,0.4,0.43333334,0.6,0.6,0.3,0.2,0.13333334,0.798572,0.7300061,0.5464248,0.5982221,0.5247301,0.20142801,0.26999393,0.45357522,0.4017779,0.47526988,0.59714395,0.46001214,0.09284956,0.1964442,0.049460217,1.1007845,0.92527044,1.0512797,0.9779623,0.8224825,0.18108669,0.25448623,0.3086453,0.34211734,0.31914818,0.88830966,0.92169136,1.1877933,1.2658937,1.3427614,0.57658315,0.51323617,0.5306917,0.52954054,0.5025855,0.42341682,0.48676383,0.46930835,0.47045946,0.49741456,0.15316635,0.026472332,0.061383314,0.059081074,0.0051708883
SH601825,0.10150222308194706,1.0,,2026-04-16,-0.008648671,0.020540554,-0.42105344,0.011891884,0.5789466,0.0,0.0,-0.020540554,-1.0,1.0087241,1.0207198,1.0,1.0078255,0.98601973,0.99753284,0.9703947,0.9128289,0.98437494,1.0046053,0.9992598,0.9856085,0.9719846,0.9503015,0.0057741795,0.00952317,0.019239131,0.027846815,0.031796657,0.000740138,0.0010915131,0.0027651377,0.0028760035,0.0013068783,0.04107569,0.120422125,0.72298735,0.82666487,0.5152372,-0.0060855397,-0.00417166,-0.011877337,-0.013686671,0.011145585,1.0207198,1.0207198,1.0207198,1.0207198,1.0207198,0.97929776,0.9729649,0.93642896,0.9101717,0.8944853,1.0074013,1.0064145,1.0006579,0.99802625,0.98042756,1.0,0.9912828,0.96924335,0.94210523,0.9197368,0.3,0.55,0.775,0.85,0.925,0.49978855,0.56612295,0.7541873,0.8125724,0.83586293,1.0,1.0,1.0,1.0,1.0,0.2,0.4,0.15,0.033333335,0.25,0.8,0.6,0.85,0.96666664,0.75,-0.085842185,0.029127968,-0.1875185,-0.10461587,-0.2978992,0.59722865,0.4755238,0.14221661,0.096918024,0.12367715,0.6,0.5,0.5,0.6,0.48333332,0.4,0.5,0.5,0.4,0.48333332,0.2,0.0,0.0,0.2,0.0,0.644068,0.512397,0.5714288,0.6432434,0.5137482,0.35593203,0.487603,0.42857122,0.35675663,0.48625177,0.28813595,0.024793964,0.14285758,0.28648674,0.027496463,0.9472572,0.9812443,1.1049107,1.1146178,1.3600705,0.289908,0.24209368,0.3357621,0.3195591,0.57823455,0.85871655,0.6082403,0.81919503,0.78225845,1.0085119,0.5743409,0.4306585,0.5113283,0.47103146,0.49703026,0.4256591,0.56934154,0.4886717,0.5289686,0.50296974,0.14868182,-0.13868304,0.022656605,-0.05793711,-0.0059394673
SH601939,0.0949883532382344,1.0,,2026-04-16,0.0,0.019047588,0.0,0.013756591,0.7222222,0.0052909967,0.2777778,-0.008465595,-0.44444445,1.0,1.0137566,0.994709,1.0033606,0.9809161,1.0,0.97667515,0.9414758,0.97328246,0.99092454,0.99020356,0.99266326,0.9822731,0.95662993,0.009811937,0.012125025,0.012733141,0.019416746,0.03089905,0.0059796423,2.3134038e-05,2.9336697e-05,0.0015353988,0.0013963687,0.9284978,3.336945e-05,0.00018578874,0.48460868,0.6228878,-0.0028838112,0.009692327,0.007058025,-0.004536392,0.0021772145,1.0137566,1.0178028,1.0239537,1.0239537,1.0239537,0.96907794,0.96378374,0.963752,0.93196464,0.9014411,1.0001696,1.0001696,1.0001696,0.9989822,0.98854965,0.9843087,0.98023754,0.9832909,0.9670908,0.9223919,0.8,0.8,0.775,0.85,0.925,0.6920991,0.67043376,0.602109,0.73960245,0.8044795,1.0,0.1,0.45,0.6333333,0.81666666,0.4,0.4,0.15,0.033333335,0.46666667,0.6,-0.3,0.3,0.6,0.35,0.88309133,0.54615605,0.20379387,0.047375172,-0.24981625,0.7346129,0.26709804,-0.08203177,0.07243609,0.08437665,0.6,0.5,0.6,0.6666667,0.53333336,0.4,0.5,0.4,0.33333334,0.45,0.2,0.0,0.2,0.33333334,0.083333336,0.8461529,0.5,0.5560081,0.6064814,0.52676296,0.15384711,0.5,0.4439919,0.39351863,0.47323704,0.69230574,0.0,0.11201622,0.21296275,0.053525902,0.7087124,0.73152006,0.8834785,0.8817347,0.9647886,0.24269679,0.189225,0.24522571,0.23089507,0.26695037,0.9309086,0.78669965,0.83551186,0.84074044,0.9163338,0.7780599,0.4547056,0.53085697,0.4673683,0.49503198,0.2219401,0.5452944,0.46914306,0.5326317,0.504968,0.5561198,-0.0905888,0.06171388,-0.06526337,-0.009936014
SH601229,0.09333147599478497,1.0,,2026-04-16,-0.008097145,0.018218597,-0.44444394,0.009109299,0.5,0.0010121533,0.055556055,-0.01619429,-0.8888879,1.0081632,1.0173469,0.99897957,1.0068752,0.98154175,1.0092291,1.0181867,1.0059717,1.0295874,0.9926167,0.99394673,0.99956566,0.99949324,0.9927569,0.013805545,0.0127009945,0.012252679,0.013398633,0.023076208,0.007356144,-0.00040305094,-0.00085433497,-8.925336e-05,0.00046688502,0.7097958,0.009231152,0.17016186,0.0034389815,0.12485067,-0.0073289755,0.007866974,0.008550531,0.0018009093,-0.006530041,1.0173469,1.0184029,1.0255563,1.028577,1.034755,0.9713482,0.9713482,0.9713482,0.971283,0.9294434,1.0016286,1.0040174,1.0096091,1.0113463,1.0096091,0.9783387,0.9809446,0.98539627,0.98539627,0.9783387,0.8,0.7,0.45,0.5,0.5833333,0.6228828,0.60890377,0.52855146,0.501222,0.66997933,1.0,0.1,0.5,0.3,0.35,0.4,0.7,0.85,0.13333334,0.2,0.6,-0.6,-0.35,0.16666667,0.15,0.4871523,-0.0040272274,-0.01592231,0.08440362,-0.39574623,0.4947622,0.09121277,-0.16564977,0.0017368449,0.09999753,0.4,0.4,0.3,0.36666667,0.4,0.6,0.6,0.65,0.6,0.55,-0.2,-0.2,-0.35,-0.23333333,-0.15,0.7151907,0.45058173,0.44773805,0.48851788,0.47508007,0.28480932,0.5494183,0.55226195,0.5114821,0.5249199,0.43038136,-0.098836526,-0.10452393,-0.022964265,-0.04983987,1.0275116,0.9720602,1.0311825,1.0779166,1.3311394,0.28628743,0.26435226,0.22292604,0.22158769,0.4719485,1.2025336,0.9602102,1.0821234,0.9389321,1.2547228,0.5730101,0.47326803,0.498166,0.46705118,0.49162042,0.4269899,0.52673197,0.501834,0.5329488,0.5083796,0.14602019,-0.05346391,-0.0036680098,-0.065897636,-0.016759148
SZ000708,0.0915927298498032,1.0,,2026-04-16,0.013847132,0.019265464,0.7187542,0.0012040735,0.062499072,0.0042142575,0.21874675,0.016857317,0.87500185,0.986342,1.0011877,0.9821853,0.9925963,1.004048,0.98272836,0.9904197,1.0367023,0.9364458,0.9995142,0.9904601,0.9765281,0.9915576,0.9727477,0.010282302,0.017072756,0.022232234,0.032663092,0.04518879,-0.004209939,0.0030691472,0.0030788411,-0.0013843172,0.0011415635,0.41909343,0.29623726,0.67123777,0.13920613,0.19464293,0.008905668,-0.004271271,-0.005777106,0.028515024,-0.0064238263,1.0190035,1.0190035,1.0190035,1.0599124,1.0889777,0.9821853,0.9483456,0.9234059,0.9234059,0.8770719,1.0090135,1.0050195,0.99525034,1.0323303,1.0133585,0.99228173,0.98240453,0.95509374,0.96764266,0.93215483,0.6,0.7,0.85,0.6666667,0.75,0.48385635,0.7310495,0.8012139,0.5611023,0.58010745,0.6,0.8,0.9,0.06666667,0.45,1.0,0.3,0.2,0.46666667,0.25,-0.4,0.5,0.7,-0.4,0.2,0.07321678,-0.29032755,-0.5993142,-0.2324136,0.022175033,-0.92704576,-0.08469345,-0.22717,-0.47529975,-0.09207855,0.6,0.6,0.6,0.56666666,0.53333336,0.4,0.4,0.4,0.43333334,0.46666667,0.2,0.2,0.2,0.13333334,0.06666667,0.45454583,0.5575541,0.5162174,0.45693475,0.5319669,0.54545414,0.44244587,0.48378256,0.54306525,0.4680331,-0.09090832,0.11510825,0.032434862,-0.0861305,0.06393382,1.2833388,1.4994036,1.6384745,1.786982,2.1256132,0.18752329,0.33509558,0.4219595,0.5577878,0.91522247,0.6930994,0.89961296,0.8521296,1.3293463,1.7617253,0.1269985,0.35301024,0.43244112,0.4224853,0.4812391,0.8730015,0.64698976,0.5675589,0.5775147,0.51876086,-0.746003,-0.29397953,-0.13511778,-0.15502942,-0.037521776
SH600999,0.08997256908121787,1.0,,2026-04-16,-0.0043970593,0.009422156,-0.46667233,0.0031406423,0.33332524,0.001884454,0.20000243,-0.0056532477,-0.59999514,1.0044165,1.007571,0.9981072,1.0022101,0.98250645,0.9942644,1.0108976,1.0063092,1.0929166,1.000975,0.99394894,0.98346716,0.99275404,1.028114,0.0024130393,0.009719947,0.017315418,0.019572407,0.04026481,-0.00022942435,0.0022438301,0.0017717786,-0.0007231054,-0.0019893683,0.022599049,0.48849887,0.36645532,0.10578312,0.7445243,-0.00051620766,-0.0040461984,-0.00029907614,0.017730976,0.030572405,1.0215681,1.0215681,1.0215681,1.0290221,1.116147,0.9912807,0.97476345,0.94195586,0.94195586,0.94195586,1.0025237,1.0021222,1.0004015,1.0088328,1.0671064,0.99965584,0.98221964,0.96552914,0.9734442,0.9932894,0.5,0.65,0.775,0.51666665,0.25833333,0.2878859,0.53918916,0.7290856,0.6666662,0.33322075,0.2,0.6,0.8,0.3,0.016666668,0.2,0.3,0.15,0.43333334,0.71666664,0.0,0.3,0.65,-0.13333334,-0.7,0.19358014,0.52791315,0.11578696,0.24774893,0.65182304,0.7691062,0.77570844,0.13619494,0.09494748,0.1409913,0.4,0.3,0.4,0.46666667,0.38333333,0.4,0.5,0.5,0.46666667,0.56666666,0.0,-0.2,-0.1,0.0,-0.18333334,0.75630283,0.53225785,0.4757653,0.48893362,0.4174311,0.24369714,0.46774217,0.5242347,0.5110664,0.5825689,0.5126057,0.06451567,-0.04846941,-0.022132766,-0.1651378,1.0725697,0.9363388,0.95663905,1.0166605,1.4373941,0.5834872,0.44763777,0.4123075,0.3989488,0.7084303,1.6527628,1.2993474,1.3227763,1.3272285,1.0495187,0.51381963,0.49557632,0.49316537,0.45291567,0.47921702,0.4861804,0.5044237,0.5068346,0.54708433,0.520783,0.027639234,-0.0088473335,-0.013669236,-0.09416864,-0.041565984
SH600886,0.06897153573185721,0.875,,2026-04-16,-0.004480933,0.017923834,-0.24999858,0.009708722,0.5416655,0.0037341786,0.20833592,-0.010455477,-0.5833281,1.0045011,1.0142535,0.996249,1.0017548,1.0097489,1.0510043,1.0930127,1.0172524,1.003738,0.9996933,1.0133474,1.0484555,1.0596082,1.0218618,0.0056283902,0.021276947,0.041346125,0.041078106,0.049208883,-0.00052440824,-0.005737876,-0.0062980596,-0.0030591406,0.001503423,0.021702545,0.6666457,0.8121045,0.42981327,0.2846919,0.0013555496,0.01247308,0.011376101,-0.015250642,-0.06621275,1.0142535,1.0697584,1.1222776,1.1365278,1.1365278,0.98274124,0.98274124,0.98274124,0.98274124,0.9527384,1.0041898,1.020399,1.0892692,1.0984212,1.0807114,0.9959388,0.9993975,1.0055454,1.0095984,0.97794145,0.6,0.3,0.15,0.1,0.46666667,0.54768384,0.19833755,0.12368656,0.11222552,0.25715074,1.0,0.1,0.3,0.2,0.6,0.6,0.8,0.9,0.93333334,0.2,0.4,-0.7,-0.6,-0.73333335,0.4,-0.839667,-0.07028575,0.5248211,0.5415096,0.39954036,-0.66099304,-0.370534,-0.21807949,0.0229073,0.095619574,0.2,0.3,0.3,0.43333334,0.45,0.8,0.7,0.7,0.56666666,0.51666665,-0.6,-0.4,-0.4,-0.13333334,-0.06666667,0.35552043,0.26710078,0.3228685,0.4795029,0.49719775,0.6444796,0.73289925,0.6771315,0.52049714,0.50280225,-0.28895912,-0.46579844,-0.354263,-0.040994238,-0.0056044944,1.0224777,1.0177616,1.1538321,1.5428643,1.4661323,0.10532186,0.17700595,0.2933756,0.7710866,0.6964163,0.5570646,0.9516277,0.81069106,0.9393372,0.9998398,0.72601634,0.52239525,0.49436015,0.44978118,0.4921515,0.27398363,0.47760475,0.50563985,0.5502188,0.5078485,0.45203272,0.04479053,-0.011279715,-0.10043764,-0.015696995
SH600276,0.0671783489348749,1.0,,2026-04-16,-0.008796078,0.016902413,-0.5204037,0.0003449837,0.020410324,0.007761351,0.45918596,-0.0013797112,-0.08162806,1.0088742,1.0092221,0.9921698,0.9992669,0.99112505,1.0045228,0.9897322,0.92187124,1.1226712,0.9870885,0.988202,0.97017527,0.96914285,0.9909455,0.018040538,0.013892293,0.029479263,0.02546809,0.040545326,0.0058292374,0.00042184212,0.0031948525,0.0012070525,-0.0014109549,0.26101443,0.008452077,0.41108954,0.17408498,0.3693554,0.0012530527,0.009899752,-0.0005263373,0.013354878,0.05067763,1.0170511,1.0170511,1.0170511,1.0170511,1.141464,0.9535415,0.9535415,0.88933414,0.88933414,0.88933414,1.0009046,0.9997204,0.99853826,0.991473,1.0122488,0.9741434,0.9773448,0.955838,0.9583431,0.96043134,0.8,0.9,0.9,0.93333334,0.64166665,0.7315199,0.7315199,0.86649334,0.86649334,0.438924,0.8,0.9,0.95,0.96666664,0.016666668,0.6,0.8,0.35,0.56666666,0.78333336,0.2,0.1,0.6,0.4,-0.76666665,0.08932117,0.32232156,0.33648816,0.27536327,0.10726114,0.09671745,0.45497587,0.19780117,0.27103728,0.19245665,0.6,0.4,0.45,0.5,0.38333333,0.4,0.6,0.55,0.5,0.6166667,0.2,-0.2,-0.1,0.0,-0.23333333,0.5536906,0.48411182,0.5126902,0.571795,0.43292117,0.4463094,0.5158882,0.4873098,0.428205,0.5670788,0.107381225,-0.031776395,0.025380353,0.14358996,-0.13415763,1.2361302,1.1099468,1.0729861,0.94949895,0.9617592,0.34733087,0.33110628,0.38076305,0.37462577,0.34640732,0.9435825,0.967816,1.1428723,1.2136551,1.197386,0.533213,0.41864687,0.52165985,0.51005685,0.49103028,0.46678698,0.5813531,0.47834018,0.48994312,0.5089697,0.06642603,-0.16270623,0.04331965,0.020113762,-0.017939463
