instrument,avg_score,pos_ratio,real_label,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
SZ300308,0.23026223501329907,1.0,,2026-02-27,-0.037837792,0.052018028,-0.7273977,0.008972971,0.17249733,0.0052072634,0.10010497,-0.041603502,-0.79979,1.0393258,1.0486516,0.99458796,1.014553,0.98775333,1.0524161,1.1629204,1.1150748,0.8982393,1.0326924,1.0259113,1.0732498,1.0893669,1.0914328,0.034711465,0.031592708,0.06443847,0.05969403,0.06565438,0.004535608,0.0012613884,-0.007836512,-0.004346973,0.00018813787,0.042684,0.014612868,0.51763463,0.41097346,0.0025045217,-0.041763708,-0.03158763,0.0011970307,-0.026335847,-0.09698283,1.0749059,1.0749059,1.2332972,1.2332972,1.233708,0.96441936,0.96441936,0.96441936,0.96441936,0.8808987,1.0623587,1.059935,1.1153007,1.1501876,1.1565528,0.9988764,0.9957446,1.0090024,1.0400144,1.0168086,0.4,0.4,0.2,0.13333334,0.11666667,0.3220361,0.3220361,0.13233018,0.13233018,0.33757988,0.8,0.9,0.35,0.56666666,0.36666667,0.2,0.6,0.8,0.8666667,0.016666668,0.6,0.3,-0.45,-0.3,0.35,-0.47282064,-0.3871561,0.119075544,0.1714727,-0.14774716,-0.31415704,-0.2410413,-0.15774292,0.0034943887,0.19902039,0.8,0.5,0.5,0.46666667,0.51666665,0.2,0.5,0.5,0.53333336,0.48333332,0.6,0.0,0.0,-0.06666667,0.033333335,0.5394059,0.41741803,0.38810596,0.44283357,0.52502686,0.46059415,0.58258194,0.6118941,0.5571664,0.47497317,0.078811705,-0.16516392,-0.2237881,-0.114332825,0.050053667,0.8248971,0.8766594,0.98792607,0.9925862,0.95279515,0.17956205,0.18682353,0.26656166,0.2504568,0.2544904,0.9805519,0.775318,0.96227163,0.96926194,1.1447244,0.5550803,0.5160854,0.4865542,0.50994045,0.49083525,0.4449197,0.48391458,0.5134458,0.49005952,0.50916475,0.11016061,0.03217082,-0.026891602,0.019880943,-0.018329496
SZ300502,0.21073967745202948,1.0,,2026-02-27,-0.030027015,0.039676584,-0.7567944,0.004690048,0.11820695,0.0049595195,0.12499866,-0.029757543,-0.7500027,1.0309565,1.0357918,0.99488693,1.009087,1.0163949,1.0643045,1.1384987,1.1402785,0.8467747,1.0370308,1.0422583,1.080615,1.0857531,1.1157635,0.030066065,0.032858673,0.058949146,0.050306395,0.08588111,0.00037245284,-0.0020472181,-0.0052123703,-0.0021173905,-0.0006560853,0.0003836449,0.03558275,0.2736425,0.13729578,0.017800214,-0.037775777,-0.03304579,-0.03109747,-0.055050973,-0.09640898,1.0798084,1.1277162,1.3116214,1.3116214,1.3116214,0.9814925,0.9814925,0.9814925,0.9814925,0.82684976,1.0636916,1.0747234,1.1093421,1.109854,1.1933975,1.0138938,1.0154502,1.0297071,1.0559998,1.0393653,0.2,0.1,0.05,0.033333335,0.083333336,0.18824537,0.12656982,0.05606144,0.05606144,0.357179,0.8,0.3,0.35,0.56666666,0.78333336,0.4,0.7,0.85,0.9,0.016666668,0.4,-0.4,-0.5,-0.33333334,0.76666665,-0.5504223,-0.4874918,0.4892037,0.43521065,-0.2777879,-0.5609155,-0.5243758,0.01240315,-0.047362577,0.11457677,0.8,0.6,0.5,0.5,0.53333336,0.2,0.4,0.5,0.5,0.46666667,0.6,0.2,0.0,0.0,0.06666667,0.43612087,0.40478674,0.40860367,0.43236047,0.5390022,0.56387913,0.5952133,0.59139633,0.5676395,0.46099785,-0.12775828,-0.19042653,-0.18279265,-0.13527904,0.07800431,0.75781965,0.79482263,0.8719964,0.8679686,0.83347666,0.18650201,0.16238682,0.24967362,0.21205336,0.22842586,1.244238,0.90592825,0.8239397,0.82071733,0.9377929,0.5479991,0.5655488,0.5151663,0.5342399,0.5040667,0.45200092,0.43445122,0.48483372,0.4657601,0.49593326,0.09599814,0.13109758,0.030332558,0.06847976,0.008133456
SH600893,0.1931586110043403,0.875,,2026-02-27,-0.029551635,0.050781246,-0.58193994,0.00713315,0.1404682,0.014096461,0.27759188,-0.022588324,-0.44481626,1.0304515,1.0378019,0.9854743,1.0066842,0.909537,0.8739886,0.8549355,0.7659863,0.6529728,1.0159211,0.9434202,0.8931044,0.8520489,0.7624689,0.018280825,0.07913954,0.07816924,0.090359926,0.11302111,0.0022185142,0.023751741,0.010759686,0.008981867,0.006022511,0.03681907,0.8256868,0.6631251,0.7657433,0.8660359,-0.020358099,-0.050302997,0.0046786345,0.017714065,0.059867024,1.0552726,1.0552726,1.0552726,1.0552726,1.0552726,0.9047925,0.84161896,0.7886016,0.7019674,0.6335129,1.0258391,1.0150127,1.0001044,0.89020205,0.85657465,1.0004176,0.8583599,0.84038216,0.78541523,0.650676,0.2,0.6,0.8,0.8666667,0.93333334,0.6326916,0.74129814,0.7927311,0.8435556,0.8689476,0.8,0.9,0.95,0.96666664,0.98333335,0.2,0.1,0.35,0.23333333,0.25,0.6,0.8,0.6,0.73333335,0.73333335,0.123227924,0.7815575,0.4320522,0.21809629,0.69985795,0.894774,0.8996781,0.8808957,0.7872647,0.710078,0.6,0.6,0.5,0.53333336,0.51666665,0.4,0.4,0.5,0.46666667,0.43333334,0.2,0.2,0.0,0.06666667,0.083333336,0.7322433,0.6931818,0.61492014,0.63402086,0.6497837,0.2677567,0.3068182,0.38507986,0.3659791,0.35021633,0.46448663,0.3863636,0.22984025,0.26804176,0.2995673,1.4242959,1.1316054,1.1769094,1.2686381,0.9211424,0.42829052,0.44287276,0.36063668,0.45016122,0.5422711,1.1600139,1.209434,1.0800374,1.0298809,1.3831282,0.48863935,0.4830747,0.43983087,0.48712185,0.5214545,0.51136065,0.5169253,0.56016916,0.5128781,0.47854546,-0.022721272,-0.033850584,-0.12033827,-0.025756285,0.04290906
SH600029,0.17085308303095287,1.0,,2026-02-27,-0.034210518,0.06052637,-0.5652167,0.01842112,0.30434865,0.007894735,0.13043463,-0.0447369,-0.73913074,1.0354223,1.0544959,0.99182564,1.0083244,1.0568,1.1240001,1.0736,1.0912,0.9192,1.02064,1.05952,1.0464001,1.05144,1.0272133,0.014426648,0.046392642,0.04973022,0.044351026,0.058206882,-0.005280007,-0.014506668,0.0011621057,-0.00025931018,0.0019693251,0.33487144,0.89629,0.019112546,0.0026493142,0.34912905,-0.010080016,0.0057599726,-0.05744003,-0.04768003,-0.08530845,1.0610801,1.151948,1.151948,1.151948,1.151948,0.99182564,0.99182564,0.9671778,0.9671778,0.9019628,1.03392,1.10832,1.10736,1.09408,1.08672,1.0128001,1.01792,0.99824,1.0152,0.96608,0.2,0.1,0.25,0.16666667,0.33333334,0.11803408,0.05105088,0.17763786,0.17763786,0.3921721,0.2,0.2,0.6,0.73333335,0.8666667,1.0,1.0,0.25,0.5,0.033333335,-0.8,-0.8,0.35,0.23333333,0.8333333,-0.6089052,-0.18371764,0.10007112,0.0044621225,0.49643278,-0.20956448,-0.13872188,0.09199448,0.036986854,0.27439904,0.4,0.3,0.4,0.33333334,0.5,0.6,0.7,0.6,0.6666667,0.5,-0.2,-0.4,-0.2,-0.33333334,0.0,0.19130407,0.15246603,0.41119686,0.42673522,0.53834474,0.8086959,0.847534,0.5888032,0.5732648,0.4616553,-0.6173918,-0.69506794,-0.1776063,-0.14652957,0.07668942,0.8815339,0.8662891,0.9420229,0.87467295,0.7284266,0.30802038,0.23062758,0.2881824,0.2695899,0.2848905,0.7602378,0.6585362,1.2633328,1.1880347,1.3626586,0.5494401,0.47962487,0.52086663,0.5216334,0.50754845,0.45055994,0.52037513,0.47913337,0.47836664,0.49245155,0.098880135,-0.04075029,0.041733295,0.04326673,0.015096915
SH600115,0.1528562182010006,1.0,,2026-02-27,-0.023850113,0.04770017,-0.5000006,0.013628603,0.28571394,0.010221452,0.21428545,-0.027257264,-0.5714291,1.0244329,1.0383945,0.98952883,1.0036016,1.0465409,1.1119496,1.0591195,1.0779873,0.8616352,1.014088,1.0514466,1.028239,1.0358491,0.9955975,0.013412611,0.044104747,0.0566743,0.050323945,0.07138774,-0.005911939,-0.013729747,0.002768241,-8.115166e-06,0.0028824918,0.4857058,0.8883127,0.08350328,2.015334e-06,0.49726596,-0.0022641663,0.010337342,-0.05453727,-0.03573137,-0.08063097,1.0548856,1.1266739,1.1266739,1.1303667,1.1303667,0.98952883,0.98952883,0.9246913,0.9246913,0.8585875,1.0228931,1.1001258,1.0963522,1.0875472,1.0611321,1.0040251,1.0100628,0.9881761,1.0040251,0.9104402,0.2,0.1,0.3,0.2,0.475,0.16021578,0.07635119,0.37284735,0.36615306,0.52032125,0.2,0.2,0.6,0.26666668,0.6333333,1.0,1.0,0.25,0.5,0.016666668,-0.8,-0.8,0.35,-0.23333333,0.6166667,-0.7302629,0.57212156,0.010316074,-0.020092664,0.5535209,-0.24626245,-0.08485667,-0.15025975,-0.13831902,0.11110589,0.2,0.2,0.35,0.36666667,0.46666667,0.8,0.8,0.65,0.6333333,0.5,-0.6,-0.6,-0.3,-0.26666668,-0.033333335,0.19672196,0.17518301,0.43561643,0.44404337,0.5616592,0.803278,0.824817,0.56438357,0.5559566,0.4383408,-0.6065561,-0.64963394,-0.1287671,-0.11191324,0.12331839,1.0233899,1.1690167,1.4342105,1.3106792,1.1112497,0.1999869,0.21538354,0.43393275,0.4132836,0.43443933,0.4497275,0.48553887,1.3342876,1.2647539,1.3882142,0.40320373,0.29033566,0.4883706,0.51454276,0.4812546,0.5967963,0.70966434,0.5116294,0.48545724,0.51874536,-0.19359258,-0.41932872,-0.023258787,0.029085506,-0.03749077
SH688506,0.13591023036740432,1.0,,2026-02-27,-0.041339125,0.04757078,-0.86900246,0.0062316544,0.13099752,0.0,0.0,-0.04757078,-1.0,1.0431217,1.049622,1.0,1.0164269,1.0937264,1.0688965,1.1025321,1.2572185,1.4674226,1.0555103,1.0650756,1.0609505,1.1111414,1.2206879,0.037376124,0.03410345,0.029446624,0.08656896,0.135118,-0.022010606,-0.0038509823,-0.00053725514,-0.0077353115,-0.007376055,0.8669927,0.11688475,0.011650865,0.61877525,0.90891176,-0.011489027,-0.047746196,-0.055846594,0.0010206344,-0.0030942718,1.1141346,1.1328421,1.1328421,1.3378307,1.5258126,1.0,1.0,0.9915345,0.9915345,0.9915345,1.0866139,1.09387,1.0894936,1.1664097,1.361149,1.0349207,1.0400227,1.0363643,1.0484883,1.0705594,0.2,0.1,0.05,0.033333335,0.016666668,0.0,0.0,0.05990841,0.024445876,0.015844772,0.4,0.4,0.7,0.1,0.016666668,1.0,1.0,0.4,0.6,0.8,-0.6,-0.6,0.3,-0.5,-0.78333336,-0.65786815,-0.030389488,0.123651356,-0.26935923,-0.68842244,-0.51813227,-0.1099839,0.043869656,-0.08111224,-0.08876831,0.2,0.3,0.35,0.3,0.31666666,0.8,0.7,0.65,0.7,0.6666667,-0.6,-0.4,-0.3,-0.4,-0.35,0.08639029,0.3591407,0.3729036,0.30022314,0.30114484,0.9136097,0.6408593,0.6270964,0.6997769,0.69885516,-0.8272194,-0.2817186,-0.2541928,-0.39955375,-0.39771032,0.68775785,0.868509,0.8335336,0.8058372,0.61640257,0.20170306,0.37008458,0.28172848,0.27147475,0.2869246,0.9964579,1.2501328,1.2700478,1.1885215,1.3842701,0.6292731,0.49841183,0.47041622,0.53196424,0.51389915,0.3707269,0.50158817,0.5295838,0.46803576,0.48610082,0.2585462,-0.0031763404,-0.059167583,0.06392851,0.027798336
SH601021,0.11315798367493973,1.0,,2026-02-27,-0.014160226,0.022763977,-0.62204534,0.006990574,0.3070893,0.001613177,0.07086534,-0.019537622,-0.85826933,1.0143636,1.0214546,0.9983637,1.0053017,1.0436009,1.0807045,1.0695906,1.0805335,0.9872618,1.0114731,1.0379157,1.0379028,1.0438716,1.0285672,0.012263032,0.030494224,0.027814323,0.025817461,0.03563967,-0.00631786,-0.009728988,-0.0010812463,-0.0010641133,0.0010148509,0.6635663,0.9330642,0.052890826,0.13165897,0.24730736,0.0011626706,0.0058647236,-0.027631044,-0.028442008,-0.058505263,1.0488607,1.0845186,1.087068,1.0881462,1.097619,0.9983637,0.9983637,0.99689746,0.99689746,0.9456213,1.0144653,1.0686672,1.0684106,1.0694537,1.0680516,1.0051979,1.0081389,1.009712,1.0167222,0.9998461,0.2,0.1,0.05,0.033333335,0.21666667,0.032404818,0.018993082,0.034407668,0.034001112,0.35775968,0.2,0.1,0.5,0.06666667,0.48333332,1.0,1.0,0.4,0.6,0.21666667,-0.8,-0.9,0.1,-0.53333336,0.26666668,-0.9306454,-0.57963395,-0.24951023,-0.08511726,0.05662947,-0.5983985,-0.49225783,0.04840893,0.037001338,0.09968458,0.2,0.2,0.35,0.36666667,0.51666665,0.8,0.8,0.65,0.6333333,0.48333332,-0.6,-0.6,-0.3,-0.26666668,0.033333335,0.06925713,0.10797331,0.3645139,0.39551908,0.5088238,0.93074286,0.8920267,0.6354861,0.6044809,0.49117616,-0.8614857,-0.7840534,-0.2709722,-0.20896184,0.017647682,0.7760486,0.6919271,0.79059577,0.8638808,0.876325,0.20851831,0.19946875,0.21919104,0.23731175,0.2571244,0.99914753,0.82454395,1.3686523,1.2469375,1.1306891,0.59384465,0.53739727,0.525286,0.50541633,0.49474826,0.40615535,0.46260276,0.474714,0.4945837,0.5052517,0.1876893,0.07479448,0.050572,0.010832634,-0.010503467
SH600919,0.10328134448220755,1.0,,2026-02-27,-0.008620669,0.019157084,-0.44999903,0.010536415,0.55000097,0.0,0.0,-0.019157084,-1.0,1.0086956,1.0193237,1.0,1.0093328,1.0080879,1.0080879,0.95089537,0.98497975,1.0092431,1.0004622,1.0050838,0.9863951,0.9782014,0.9811188,0.0069851736,0.007116126,0.024549495,0.025603758,0.021606814,0.0004621626,-0.0012184234,0.0034188596,0.0019105895,-3.972795e-05,0.010943978,0.2687328,0.67880565,0.43154794,0.0010311235,-0.0013864753,0.00039914777,-0.018874303,-0.0059049614,0.020053172,1.0193237,1.0193237,1.0193237,1.0193237,1.0365369,0.98759514,0.98759514,0.93524754,0.9323887,0.9323887,1.0051993,1.0103986,1.0080879,1.0062392,1.0035818,0.99595606,0.9994223,0.9631427,0.9493934,0.96649337,0.6,0.3,0.6,0.73333335,0.75,0.3909684,0.3909684,0.7701646,0.7777226,0.6491835,1.0,1.0,1.0,1.0,0.1,0.8,0.9,0.1,0.23333333,0.6166667,0.2,0.1,0.9,0.76666665,-0.51666665,0.40617654,-0.17058395,-0.7280107,-0.6600665,-0.35468626,0.7007154,0.30114314,0.5083316,0.04983799,0.1104882,0.2,0.4,0.4,0.4,0.38333333,0.8,0.6,0.5,0.53333336,0.56666666,-0.6,-0.2,-0.1,-0.13333334,-0.18333334,0.41025645,0.4339623,0.64406794,0.5266394,0.49109134,0.58974355,0.5660377,0.35593206,0.4733606,0.5089087,-0.17948711,-0.13207543,0.2881359,0.053278826,-0.017817326,1.0274591,0.9995963,1.4308797,1.5327848,1.5168351,0.17193855,0.17180826,0.53634,0.49565303,0.42486268,0.8342969,1.0348669,1.4373002,1.165192,1.0866581,0.54016954,0.29045945,0.41979903,0.48742282,0.4920855,0.45983043,0.70954055,0.58020097,0.5125772,0.5079145,0.08033911,-0.4190811,-0.16040194,-0.025154341,-0.015829008
SH601009,0.09821554895765809,1.0,,2026-02-27,0.004464321,0.013392849,0.33333617,0.0062500034,0.46666723,0.0026785242,0.1999966,0.00089284143,0.06666554,0.9955555,1.0062222,0.9928889,1.0008074,1.0071411,0.99386114,0.92633426,0.9734403,1.034703,0.9966675,1.000664,0.97089076,0.9614758,0.98879564,0.0075109378,0.0090978835,0.034613073,0.03231547,0.038100522,-0.0012528066,-0.00078129966,0.005134956,0.0026082878,-0.0012147153,0.06955362,0.067603,0.77030236,0.50488424,0.31001806,0.0058381185,0.0028518639,-0.019672828,0.00070401223,0.04703849,1.0151653,1.0231415,1.0231415,1.0231415,1.0738641,0.97607654,0.97607654,0.9156254,0.9147773,0.9147773,1.0010774,1.0071411,1.0018792,0.99789524,1.0162114,0.99348533,0.9947131,0.934678,0.9286144,0.94277126,0.8,0.5,0.75,0.8333333,0.46666667,0.6120276,0.50830716,0.7847626,0.78644717,0.53569955,0.2,0.5,0.75,0.8333333,0.1,0.6,0.8,0.05,0.33333334,0.6666667,-0.4,-0.3,0.7,0.5,-0.56666666,-0.94048744,-0.23925488,-0.5429688,-0.41748017,-0.5280625,-0.63983667,-0.37661842,0.27535012,0.31591377,0.14550641,0.4,0.5,0.5,0.4,0.38333333,0.6,0.5,0.5,0.6,0.6166667,-0.2,0.0,0.0,-0.2,-0.23333333,0.40404007,0.54063034,0.6983806,0.5473214,0.47072503,0.59595996,0.45936963,0.30161938,0.45267865,0.529275,-0.19191986,0.081260726,0.39676124,0.094642706,-0.05854994,1.2086482,1.3155402,1.6773596,1.8028493,1.5468519,0.3110062,0.27922526,0.5266262,0.5560405,0.7253479,0.75101864,0.58455306,1.3019286,1.0747095,1.1339486,0.33463407,0.2867502,0.4566705,0.4312771,0.4971344,0.66536593,0.7132498,0.54332954,0.5687229,0.5028656,-0.33073184,-0.42649963,-0.08665903,-0.13744578,-0.0057312534
SH601100,0.09704806959253845,1.0,,2026-02-27,-0.01026318,0.027719254,-0.37025458,0.011140374,0.40190017,0.0063157002,0.22784525,-0.015087853,-0.5443095,1.0103697,1.0216255,0.9936188,1.0058359,1.076757,1.0724142,1.04663,1.0007197,0.802983,1.0194461,1.0493796,1.0275363,1.0306747,0.99319583,0.019021263,0.035099164,0.043973435,0.03833154,0.055260148,-0.009596505,-0.009806221,0.0026159051,0.00043132377,0.0022960845,0.6363375,0.71551913,0.12386006,0.009812869,0.5265644,-0.00025314506,-0.0052516363,-0.052387375,-0.036928914,-0.0609303,1.0768346,1.1155876,1.1165438,1.1165438,1.1165438,0.9936188,0.9936188,0.938406,0.938406,0.7891534,1.0266379,1.0806284,1.0732827,1.0673715,1.0437115,1.0082986,1.0145624,0.9938903,0.9996625,0.951623,0.2,0.1,0.3,0.23333333,0.53333336,0.07668252,0.052318245,0.3457661,0.3457661,0.64402205,0.2,0.3,0.05,0.36666667,0.68333334,1.0,1.0,0.3,0.53333336,0.016666668,-0.8,-0.7,-0.25,-0.16666667,0.6666667,-0.5795126,-0.20875216,-0.23448907,-0.053105578,-0.08992688,-0.7683755,-0.4454244,0.016772695,0.31883046,0.49186784,0.2,0.3,0.35,0.4,0.43333334,0.8,0.7,0.65,0.6,0.55,-0.6,-0.4,-0.3,-0.2,-0.11666667,0.10558498,0.2814559,0.44247124,0.49949315,0.5743784,0.894415,0.7185441,0.5575288,0.5005069,0.4256216,-0.78883004,-0.4370882,-0.11505753,-0.0010137061,0.14875679,1.2222934,1.1924913,1.6993226,1.8771249,1.9858694,0.43333256,0.35131177,0.7279497,0.7191761,0.8051605,1.0903335,0.9677225,1.3085334,1.0863224,1.4491763,0.5327714,0.3788567,0.43855467,0.4616425,0.494839,0.46722862,0.6211433,0.56144536,0.5383575,0.505161,0.06554277,-0.2422866,-0.122890666,-0.07671499,-0.010321953
