instrument,avg_score,pos_ratio,real_label,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
SZ002415,0.11679485006586081,0.875,,2026-05-12,-0.02262447,0.027149253,-0.8333368,0.004242001,0.15624744,0.00028278152,0.010415812,-0.02658369,-0.97916836,1.0231482,1.0274884,0.9997107,1.0093552,1.050065,0.969045,0.8900538,0.8906248,0.9218835,1.0270286,1.0150219,0.9893838,0.9536683,0.93388087,0.017172525,0.026255362,0.035116673,0.058824796,0.048498258,-0.010300929,0.0045713857,0.005024038,0.0062847952,0.0015716737,0.89954823,0.27788886,0.7163861,0.88463295,0.32031137,-0.0064266757,-0.035593174,-0.037112184,-0.044797856,0.019754786,1.0732063,1.0732063,1.0732063,1.0732063,1.0732063,0.9997107,0.9635473,0.89207137,0.8564864,0.85532236,1.0409777,1.0409777,1.0242537,1.0035378,0.9724005,1.0185244,0.9965862,0.96713275,0.8827597,0.8898205,0.2,0.3,0.65,0.76666665,0.8833333,0.003936662,0.33241865,0.5958466,0.6622078,0.6640125,0.2,0.6,0.8,0.8666667,0.93333334,1.0,0.1,0.05,0.1,0.48333332,-0.8,0.5,0.75,0.76666665,0.45,-0.10874785,0.72518957,0.36358133,0.8325295,0.71695954,0.13745554,0.69561356,0.6655965,0.6201621,0.34378895,0.0,0.5,0.5,0.43333334,0.48333332,1.0,0.5,0.5,0.56666666,0.51666665,-1.0,0.0,0.0,-0.13333334,-0.033333335,0.0,0.61807215,0.6778835,0.6451674,0.559785,1.0,0.38192782,0.3221165,0.35483256,0.44021496,-1.0,0.23614433,0.35576704,0.29033488,0.11957006,0.9804976,0.92479473,0.931317,0.729905,0.64641035,0.21360621,0.29906797,0.3380109,0.40042654,0.31833857,0.8287648,1.3105975,1.1236044,1.3904563,1.4412805,0.3286752,0.56247705,0.54728574,0.53608876,0.50633407,0.6713248,0.43752298,0.45271423,0.46391124,0.49366596,-0.34264958,0.124954075,0.09457152,0.072177514,0.012668093
SZ002142,0.09869972921396605,1.0,,2026-05-12,-0.023561796,0.02845779,-0.8279559,0.0018360224,0.06451739,0.0030599718,0.10752668,-0.022337846,-0.7849466,1.0241303,1.0260106,0.99686617,1.005867,1.0404066,1.0034307,0.943202,0.9510801,0.96200764,1.0145108,1.0247523,1.0050572,0.98675984,0.9843033,0.01192259,0.0167209,0.028449243,0.035179053,0.02999546,-0.0046886876,-0.002718415,0.003477563,0.003472049,0.00029262673,0.38663518,0.24228339,0.5229698,0.7549273,0.029027978,-0.0051334305,-0.012519357,-0.03809403,-0.037104562,0.007064245,1.0391595,1.0616881,1.0616881,1.0616881,1.0616881,0.99686617,0.9955894,0.9388013,0.93443656,0.9181882,1.0247015,1.0407115,1.0273697,1.0185515,1.0121982,1.0034561,1.0106226,0.9798221,0.95242697,0.95405334,0.2,0.1,0.35,0.56666666,0.65,0.07409709,0.06672786,0.498009,0.5152272,0.5701176,0.2,0.2,0.6,0.73333335,0.8666667,1.0,0.1,0.1,0.1,0.46666667,-0.8,0.1,0.5,0.6333333,0.4,0.29517093,0.10936036,0.62352186,0.7404464,0.531834,-0.102902606,0.1169358,0.47305638,0.44800085,0.16477695,0.2,0.5,0.55,0.56666666,0.46666667,0.8,0.5,0.45,0.43333334,0.51666665,-0.6,0.0,0.1,0.13333334,-0.05,0.24761944,0.48764873,0.6131645,0.5738963,0.5284274,0.75238055,0.5123513,0.38683552,0.4261037,0.47157255,-0.50476116,-0.024702556,0.22632895,0.14779255,0.056854874,0.9909499,1.1906079,1.0106612,0.8857795,0.92782205,0.164951,0.5169589,0.4332468,0.40277186,0.38052154,0.40241066,0.6346027,0.93958735,1.0288508,1.0998538,0.6100411,0.52051055,0.52597386,0.5333233,0.4885332,0.3899589,0.47948948,0.47402614,0.4666767,0.5114668,0.22008222,0.041021064,0.05194772,0.06664657,-0.022933614
SH600025,0.08962833779415148,1.0,,2026-05-12,0.001040548,0.014568175,0.07142611,0.010405857,0.7142869,0.0031217698,0.21428695,-0.0062435395,-0.4285739,0.99896055,1.010395,0.995842,1.002875,0.98818564,1.0151899,0.99662447,1.0632912,0.93333334,0.9986498,0.99839664,0.9979747,1.0073417,1.013277,0.0019427716,0.0047811796,0.011089061,0.021447577,0.044411957,0.00050632475,-0.00023015124,0.0005735857,-0.0013759311,0.00025712728,0.16980672,0.021240659,0.09364295,0.31896174,0.010223421,0.00033754567,0.0026390413,-0.0034237618,0.0126092145,-0.02086234,1.010395,1.021892,1.0321395,1.0779049,1.1079646,0.97791827,0.97791827,0.9707834,0.9707834,0.9320925,1.0001688,1.0015191,1.0057384,1.0231224,1.0636288,0.99662447,0.9964557,0.98818564,0.9922363,0.97721523,0.8,0.7,0.65,0.5,0.45,0.6799236,0.502157,0.4761802,0.27274245,0.38611868,1.0,0.1,0.4,0.033333335,0.36666667,0.2,0.6,0.15,0.43333334,0.016666668,0.8,-0.5,0.25,-0.4,0.35,0.076892845,-0.36268148,0.17258877,-0.10184325,0.61451364,0.107431404,-0.13480558,-0.08983852,-0.04951622,0.12834111,0.8,0.5,0.5,0.43333334,0.48333332,0.2,0.5,0.5,0.56666666,0.48333332,0.6,0.0,0.0,-0.13333334,0.0,0.7916656,0.38461554,0.51086956,0.37623754,0.5618153,0.20833437,0.61538446,0.48913047,0.6237625,0.43818468,0.5833313,-0.23076893,0.02173907,-0.24752493,0.12363067,0.8781528,0.80396014,0.76958764,0.7138922,0.80106294,0.088440634,0.108252935,0.12350466,0.1366732,0.31963184,0.74817914,0.48385385,0.6463013,0.6118658,1.079585,0.6962831,0.705788,0.6168516,0.47980225,0.52341306,0.3037169,0.29421195,0.38314837,0.52019775,0.4765869,0.3925662,0.41157606,0.23370323,-0.0403955,0.04682616
SH601398,0.08633641653158113,1.0,,2026-05-12,0.0,0.010695189,0.0,0.00802135,0.74999607,0.0026738392,0.2500039,-0.005347511,-0.49999216,1.0,1.0080214,0.99732614,1.002479,0.9962506,1.0133904,0.9801821,0.9812533,0.95982856,0.9936797,0.9988216,0.9996518,0.99975,0.98107475,0.007170096,0.008516922,0.010615064,0.01245518,0.025160968,0.0042849532,-0.0015192092,0.00013410648,-5.0284994e-05,0.001027096,0.8928577,0.291663,0.005586275,0.0012632186,0.508238,-0.0022495836,0.008014831,-0.00092582934,0.0009791169,-0.0113741085,1.0080214,1.0189948,1.0267682,1.0307705,1.0307705,0.97724706,0.97724706,0.97216594,0.962533,0.9161926,0.999143,1.0048206,1.0080342,1.0125334,1.0029994,0.98735934,0.99464375,0.9933583,0.9890734,0.9523299,1.0,0.7,0.6,0.56666666,0.75,0.7393489,0.5450096,0.50975996,0.54906756,0.73144466,1.0,0.2,0.4,0.16666667,0.5833333,0.2,0.6,0.1,0.3,0.21666667,0.8,-0.4,0.3,-0.13333334,0.36666667,-0.8854631,-0.89087385,-0.25777894,-0.05050771,-0.14171395,-0.8595798,-0.761815,0.0017582446,-0.018347017,-0.041494124,0.8,0.5,0.55,0.53333336,0.51666665,0.2,0.4,0.4,0.43333334,0.43333334,0.6,0.1,0.15,0.1,0.083333336,0.5660388,0.36842078,0.57489884,0.5396827,0.5424689,0.4339612,0.6315792,0.42510116,0.46031734,0.4575311,0.13207759,-0.2631584,0.14979766,0.079365335,0.08493783,1.0953579,0.96180505,0.87596506,0.9545347,1.05158,0.194461,0.2296009,0.19058564,0.24020082,0.31749845,0.9766482,0.97123855,0.7707971,0.836647,1.1521766,0.45779744,0.5469542,0.5168993,0.48111504,0.47947785,0.54220253,0.45304582,0.4831007,0.51888496,0.5205221,-0.0844051,0.09390839,0.033798557,-0.03776993,-0.041044265
SZ000333,0.08383371285528561,1.0,,2026-05-12,-0.0070667057,0.017852753,-0.3958328,0.0063228374,0.35416594,0.0044632107,0.25000125,-0.008926333,-0.49999753,1.007117,1.0134848,0.99550503,1.0036653,1.012596,0.99698937,0.95541584,0.93394285,0.97277135,1.0023953,1.0031545,0.98915726,0.9746988,0.971228,0.004182533,0.0074030473,0.019908471,0.02851925,0.026478874,0.0002014383,0.0005040556,0.00289367,0.0029363807,0.00023157467,0.005798897,0.042495918,0.7394183,0.82158065,0.02332829,-0.00279811,-0.0054227854,-0.016647102,-0.017276274,0.02194052,1.0294638,1.0294638,1.0294638,1.0294638,1.0294638,0.98825425,0.9865103,0.9426821,0.89610773,0.89610773,1.0049366,1.0083102,1.0043876,1.0007747,0.99639606,0.9993005,0.996126,0.9716335,0.9532907,0.95202005,0.4,0.4,0.7,0.8,0.8666667,0.2850252,0.31405473,0.6604844,0.7790596,0.7790596,0.8,0.9,0.95,0.96666664,0.98333335,0.2,0.2,0.15,0.1,0.55,0.6,0.7,0.8,0.8666667,0.43333334,0.151605,0.5047131,0.66164696,0.17295457,0.19434777,0.105821006,0.2332756,0.43872258,0.28904277,0.045109723,0.4,0.4,0.5,0.5,0.48333332,0.6,0.6,0.5,0.5,0.51666665,-0.2,-0.2,0.0,0.0,-0.033333335,0.31513909,0.523644,0.6705624,0.6234281,0.52615684,0.6848609,0.47635603,0.3294376,0.3765719,0.47384316,-0.3697218,0.047287956,0.3411248,0.24685621,0.05231368,1.0114286,0.9156786,0.805581,0.82642543,0.77401364,0.15309112,0.17660907,0.18763284,0.2955399,0.25535396,0.25994265,0.5657244,0.61690795,2.0913863,1.8339509,0.50487643,0.55222774,0.55657744,0.53567725,0.50159794,0.4951236,0.4477723,0.4434226,0.46432278,0.4984021,0.009752812,0.104455434,0.113154836,0.07135446,0.0031958406
SH600900,0.06739752592674852,1.0,,2026-05-12,0.0011107578,0.009626069,0.11539059,0.0048129773,0.499994,0.0037023344,0.3846154,1.1510444e-07,1.1957574e-05,0.99889046,1.0048076,0.9951922,1.00107,1.0103394,0.9966836,0.9760047,1.0062426,0.95386267,1.0007608,0.9970152,0.9912944,0.9922031,0.99105704,0.0029980547,0.007870012,0.0105565395,0.010937682,0.016018644,-0.001336317,0.0014790907,0.0013856065,0.0001476895,0.00030275417,0.4966837,0.32378015,0.6029824,0.014130264,0.10895037,0.0019118331,-0.0036711004,-0.0044576316,0.005655362,1.1733752e-05,1.0111277,1.0140376,1.0140376,1.0151266,1.0225804,0.9948427,0.9837636,0.9704207,0.9704207,0.9520356,1.0015022,1.0015022,1.0000781,1.0009754,1.0059501,0.998849,0.9897386,0.9809013,0.98135,0.97584856,0.6,0.7,0.8,0.75,0.625,0.31668985,0.53631514,0.6781608,0.66164213,0.679914,0.2,0.5,0.75,0.033333335,0.41666666,0.4,0.4,0.1,0.4,0.016666668,-0.2,0.1,0.65,-0.36666667,0.4,0.83276993,0.9126817,0.69028395,0.5104882,0.36879906,0.782845,0.9235277,0.6763971,0.5695205,0.19972342,0.4,0.5,0.55,0.46666667,0.48333332,0.6,0.5,0.35,0.46666667,0.46666667,-0.2,0.0,0.2,0.0,0.016666668,0.11029832,0.5342738,0.61826885,0.48002508,0.57164496,0.88970166,0.4657262,0.38173112,0.51997495,0.42835507,-0.7794033,0.068547584,0.23653772,-0.03994985,0.14328988,0.9998514,0.9544084,0.87065804,0.8292384,0.9290423,0.15303518,0.39159432,0.2947874,0.24996889,0.3631497,0.88560724,1.884967,1.6275142,1.4590368,1.4117696,0.1670496,0.52772456,0.53819597,0.5148043,0.5041458,0.8329504,0.47227544,0.46180403,0.48519567,0.49585417,-0.66590077,0.055449154,0.07639193,0.029608663,0.00829166
SH600377,0.06722977022041018,0.75,,2026-05-12,0.017973803,0.022875806,0.7857123,0.0024510021,0.10714385,0.0024510021,0.10714385,0.017973803,0.7857123,0.98234355,1.0024077,0.9799358,0.9962938,0.9869758,0.9790287,0.92538637,0.9741722,0.9671082,0.98339957,0.98,0.96351,0.9597057,0.96804637,0.009641755,0.0094360355,0.022988323,0.022821935,0.02045932,0.004348778,0.0020603377,0.0035422991,0.0013097703,-0.00020099373,0.5085834,0.43702787,0.8310439,0.25526255,0.029436247,0.007902859,0.010728453,0.0028381953,0.021302637,0.037882935,1.0024077,1.0024077,1.0024077,1.0024077,1.0079654,0.9678145,0.9589018,0.9204106,0.9204106,0.9204106,0.9851656,0.98256075,0.98075056,0.97933775,0.9816336,0.978234,0.9750552,0.9417219,0.93633556,0.9527594,1.0,1.0,1.0,1.0,0.98333335,0.93039894,0.9446575,0.9706365,0.9706365,0.9090238,1.0,1.0,1.0,1.0,0.4,0.8,0.2,0.1,0.4,0.7,0.2,0.8,0.9,0.6,-0.3,0.94336975,0.84995115,0.47509488,0.34256893,0.25546932,0.957886,0.7870362,0.6159999,0.4371769,0.24716723,0.6,0.6,0.65,0.56666666,0.6,0.4,0.4,0.3,0.4,0.36666667,0.2,0.2,0.35,0.16666667,0.23333333,0.6766462,0.6361029,0.7648901,0.5478332,0.5309514,0.32335383,0.3638971,0.23510991,0.4521668,0.46904862,0.35329238,0.27220583,0.5297802,0.09566638,0.061902747,0.5973311,0.5787841,0.55747193,0.633624,0.62716186,0.2304461,0.17876355,0.2052594,0.2520361,0.21187325,1.3150934,1.0458227,1.2145557,0.99413633,1.0416688,0.6219595,0.67893916,0.5817269,0.5130152,0.5140721,0.37804052,0.32106084,0.4182731,0.4869848,0.48592785,0.24391899,0.35787833,0.16345379,0.026030408,0.028144293
SZ300498,0.0648816721758234,1.0,,2026-05-12,-0.04228856,0.049129322,-0.8607601,0.0018656885,0.03797505,0.0049750744,0.10126487,-0.039179172,-0.7974703,1.0441558,1.046104,0.9948053,1.012324,1.0675068,1.040204,1.0774077,1.0942094,1.0222023,1.0444045,1.039724,1.0642664,1.069867,1.0684319,0.02867053,0.024428336,0.034546148,0.030007634,0.03927461,-0.016951697,0.0008109923,-0.004098456,-0.002013639,0.00036554624,0.87396663,0.010103159,0.4926169,0.3489807,0.026421698,-0.010501059,-0.043373447,-0.025331112,-0.04066924,-0.079215474,1.0804296,1.0804935,1.1298506,1.1298506,1.1609818,0.9948053,0.9948053,0.9948053,0.9948053,0.9948053,1.0608461,1.0586259,1.0918093,1.0930094,1.1012301,1.0343235,1.0204021,1.0367236,1.0438644,1.030423,0.2,0.1,0.05,0.033333335,0.041666668,0.060669105,0.060623866,0.03846672,0.03846672,0.031260453,0.4,0.5,0.15,0.43333334,0.4,1.0,1.0,1.0,1.0,1.0,-0.6,-0.5,-0.85,-0.56666666,-0.6,-0.5559672,-0.1151306,0.022851385,-0.07256347,0.27151224,-0.34267953,0.009531334,0.29389915,0.3805387,0.44595858,0.4,0.5,0.4,0.4,0.45,0.6,0.5,0.6,0.6,0.55,-0.2,0.0,-0.2,-0.2,-0.1,0.13355003,0.37906134,0.37667298,0.40162906,0.48652583,0.86644995,0.62093866,0.623327,0.5983709,0.51347417,-0.7328999,-0.24187733,-0.24665402,-0.19674185,-0.026948329,0.61484826,0.60736287,0.6020767,0.55435705,0.59714717,0.23660406,0.17952204,0.18053907,0.17192079,0.23917583,1.305497,1.1038537,1.0883614,1.0232638,1.1587803,0.63604015,0.58093256,0.6167948,0.56994474,0.5225144,0.36395982,0.4190674,0.38320518,0.4300553,0.4774856,0.27208033,0.16186514,0.23358968,0.13988943,0.045028795
SH601006,0.06469277730461043,0.875,,2026-05-12,0.0074349684,0.02973978,0.25000077,0.022304812,0.7499992,0.0,0.0,-0.014869845,-0.49999845,0.99261993,1.0221401,0.99261993,1.007358,0.97208655,0.97557575,0.9539428,0.97418004,0.92044663,0.98353106,0.98276347,0.97543615,0.9752268,0.96635264,0.012410902,0.011681905,0.011623366,0.012812224,0.018787017,0.0076064193,0.0013322333,0.0014271556,0.00028425822,0.0007167031,0.9390611,0.119218774,0.5276511,0.038148608,0.44387713,0.0012560989,0.011241507,0.011005868,0.020651454,0.012504616,1.0221401,1.0221401,1.0221401,1.0221401,1.0221401,0.96470827,0.96470827,0.9535436,0.9520976,0.9189892,0.99385905,0.99469644,0.9833915,0.9871598,0.9832519,0.97208655,0.97208655,0.96817863,0.96468943,0.9483601,1.0,1.0,1.0,1.0,1.0,0.6144966,0.6144966,0.67724043,0.68390375,0.7853613,1.0,1.0,1.0,1.0,1.0,0.2,0.5,0.1,0.26666668,0.016666668,0.8,0.5,0.9,0.73333335,0.98333335,0.9741567,0.47521195,0.6737602,0.6081048,0.2910201,0.85583204,0.26271564,0.40243536,0.34014404,0.39187875,0.6,0.6,0.6,0.53333336,0.55,0.0,0.2,0.3,0.36666667,0.38333333,0.6,0.4,0.3,0.16666667,0.16666667,1.0,0.6399999,0.66336626,0.55362314,0.5916399,0.0,0.36000007,0.3366337,0.44637683,0.40836012,1.0,0.27999982,0.32673258,0.10724632,0.18327972,0.71257156,0.7096221,0.57190764,0.64281845,0.7586025,0.19016322,0.2867783,0.26210824,0.33210608,0.36751482,0.9383692,1.295808,1.4606303,1.392828,1.2834512,0.4168302,0.57671624,0.56616414,0.5073424,0.5085413,0.58316976,0.4232838,0.43383586,0.4926576,0.4914587,-0.16633955,0.15343244,0.13232827,0.014684774,0.01708256
SH600795,0.056746254666025724,1.0,,2026-05-12,0.008080833,0.020202046,0.4000007,0.010101023,0.5,0.002020191,0.099999316,0.0,0.0,0.99198395,1.01002,0.9899799,1.0020356,0.9499025,0.9919844,0.9759532,1.018035,0.91582954,0.98276645,0.9791594,0.97625375,0.9762872,0.97849154,0.013854494,0.014301367,0.01289327,0.016758276,0.028444894,0.008416392,0.0011173285,0.0009507245,6.9100206e-05,0.00030723552,0.9225938,0.055952318,0.19030549,0.0013176547,0.035582304,0.0004007721,0.015812602,0.0147143565,0.022710886,0.012444989,1.01002,1.01002,1.01002,1.0340669,1.0581151,0.9478977,0.9458944,0.9458944,0.9418867,0.9118274,0.99358755,0.9887781,0.98837733,0.98837733,1.0,0.9751516,0.97194535,0.9655329,0.9639298,0.95391023,1.0,1.0,1.0,0.93333334,0.80833334,0.8387047,0.84374344,0.84374344,0.6304316,0.6027339,1.0,1.0,1.0,0.033333335,0.36666667,0.2,0.5,0.75,0.26666668,0.016666668,0.8,0.5,0.25,-0.23333333,0.35,0.83100957,-0.1766033,0.38923642,0.540731,0.54355615,-0.121273816,-0.14969505,0.3804749,0.41734055,0.35199457,0.8,0.5,0.5,0.46666667,0.5,0.2,0.5,0.45,0.5,0.48333332,0.6,0.0,0.05,-0.033333335,0.016666668,0.9629625,0.5370369,0.56249994,0.47169816,0.5648179,0.037037503,0.46296313,0.43750006,0.52830184,0.43518206,0.925925,0.07407375,0.124999866,-0.05660367,0.12963586,0.82485545,0.78330684,0.66317666,0.67588776,0.8231344,0.106081866,0.15796651,0.1974858,0.1986334,0.29029667,0.50868547,0.75648296,0.8644419,0.79806674,0.9230128,0.48628253,0.65013486,0.5925356,0.4776,0.51569504,0.5137175,0.3498651,0.40746436,0.52239996,0.48430496,-0.02743493,0.30026978,0.18507129,-0.044799972,0.031390063
