instrument,avg_score,pos_ratio,real_label,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
SH601077,0.1421807164744739,1.0,,2026-02-26,0.0046224315,0.024653243,0.1874979,0.016949112,0.6875003,0.0030816998,0.1250018,-0.009244981,-0.3750006,0.9953988,1.0168711,0.9923313,0.99962103,1.0369198,0.9746835,0.9198313,0.9493671,0.96413505,1.0092827,1.014346,0.9871308,0.9758439,0.96629745,0.014605052,0.0140752485,0.033335585,0.034415323,0.02886313,-0.008227856,-0.0015982573,0.00455728,0.00260369,0.00065210933,0.7934274,0.118193254,0.65412885,0.4435847,0.15568751,0.007172989,-0.0071538435,-0.030424967,-0.013597395,0.014465301,1.0464135,1.0464135,1.0464135,1.0464135,1.0464135,0.9891675,0.9716009,0.91509366,0.909046,0.909046,1.021941,1.0295359,1.014135,1.0086498,0.99282706,0.9993671,1.0,0.9506329,0.94261605,0.9407173,0.5,0.25,0.625,0.75,0.875,0.18922716,0.37960348,0.64656144,0.66212165,0.66212165,0.2,0.6,0.8,0.8666667,0.93333334,0.8,0.1,0.05,0.26666668,0.6333333,-0.6,0.5,0.75,0.6,0.3,-0.7030151,0.037832845,-0.53457206,-0.5687874,-0.2778078,-0.36832014,0.42729872,0.40713376,0.13833392,0.16362482,0.2,0.6,0.7,0.6,0.51666665,0.8,0.4,0.3,0.4,0.48333332,-0.6,0.2,0.4,0.2,0.033333335,0.07317,0.62000006,0.67592597,0.56557375,0.5273312,0.92683,0.37999994,0.324074,0.43442625,0.47266883,-0.85366,0.24000016,0.351852,0.1311475,0.054662317,1.0632477,1.284108,1.6332121,1.7595425,1.5530431,0.15941781,0.32923096,0.52322245,0.5476494,0.56251746,0.81102777,1.2661417,1.2913204,1.0348288,1.122906,0.35729158,0.46028632,0.45651245,0.48545894,0.4913532,0.6427084,0.5397137,0.54348755,0.51454103,0.5086468,-0.28541684,-0.079427384,-0.08697512,-0.029082105,-0.01729359
SH601009,0.1122681676280736,1.0,,2026-02-26,0.013574645,0.019909456,0.68181896,0.0036198592,0.18181607,0.002714952,0.13636495,0.012669737,0.63636786,0.98660713,1.0035714,0.98392856,0.9938591,1.0213916,0.9625015,0.9312948,0.99194664,1.0124576,1.0024915,1.0044545,0.9714672,0.9648211,0.9937314,0.008899726,0.009392431,0.0354211,0.031718165,0.03870414,-0.0043664216,-0.00036758283,0.0053352523,0.002275391,-0.0013147288,0.6017805,0.014039959,0.79406106,0.3988391,0.35193086,0.006241356,-0.0028003617,-0.022152092,0.0021857438,0.04505314,1.0276476,1.0276476,1.0276476,1.0276476,1.0785935,0.98037535,0.9660946,0.91880614,0.91880614,0.91880614,1.0101674,1.0115767,1.0062916,1.0003523,1.0222976,0.99786085,0.9976846,0.93252796,0.93270415,0.9469234,0.4,0.4,0.7,0.8,0.41666666,0.4151411,0.55083275,0.7459831,0.7459831,0.50813687,0.2,0.6,0.8,0.8666667,0.11666667,0.8,0.1,0.05,0.36666667,0.68333334,-0.6,0.5,0.75,0.5,-0.56666666,-0.29903045,-0.3456295,-0.5178096,-0.3238959,-0.52836293,-0.6880242,0.14245617,0.2695407,0.34275922,0.1358868,0.2,0.5,0.45,0.36666667,0.38333333,0.8,0.5,0.55,0.6333333,0.6166667,-0.6,0.0,-0.1,-0.26666668,-0.23333333,0.25,0.6748828,0.6877579,0.5138051,0.48991647,0.75,0.32511717,0.3122421,0.48619494,0.51008356,-0.5,0.34976563,0.37551582,0.027610123,-0.020167075,1.1668082,1.3005991,1.4682115,1.6003811,1.3235699,0.31806388,0.5142363,0.42929026,0.49993545,0.61783904,0.5816396,1.5403877,1.3159269,1.0189589,1.1058421,0.46917364,0.42905372,0.4757943,0.40766022,0.49891007,0.53082633,0.5709463,0.5242057,0.5923398,0.50108993,-0.06165271,-0.14189255,-0.04841142,-0.18467957,-0.0021798639
SH600066,0.10491650995658018,1.0,,2026-02-26,-0.047175862,0.055198967,-0.85465115,0.0,0.0,0.008023107,0.14534886,-0.039152753,-0.70930225,1.0495117,1.0495117,0.99157965,1.0101146,1.0636566,1.044124,1.0740978,1.1040772,1.0582687,1.0588087,1.0623448,1.0576296,1.0631309,1.0829077,0.036057714,0.024567852,0.021557752,0.020536326,0.033102218,-0.019603446,-0.0032599985,0.00022082934,-0.0007092371,-0.00084021484,0.7389388,0.16140309,0.0036726086,0.092435576,0.19650172,-0.01960174,-0.04767481,-0.05972741,-0.052846927,-0.058121335,1.1007109,1.1007109,1.1060965,1.1060965,1.1711006,0.99157965,0.99157965,0.99157965,0.99157965,0.99157965,1.0849462,1.0770662,1.0729533,1.0789492,1.1101366,1.0390697,1.0574622,1.0415628,1.0478945,1.0528139,0.2,0.1,0.05,0.033333335,0.016666668,0.07715801,0.07715801,0.07352932,0.07352932,0.04690453,0.4,0.7,0.2,0.46666667,0.28333333,1.0,1.0,1.0,1.0,1.0,-0.6,-0.3,-0.8,-0.53333336,-0.71666664,-0.92274034,-0.8841743,-0.55749625,-0.529836,-0.1333363,-0.7065795,-0.74622214,-0.44495553,-0.43955147,-0.1264421,0.4,0.5,0.45,0.43333334,0.48333332,0.6,0.5,0.55,0.56666666,0.51666665,-0.2,0.0,-0.1,-0.13333334,-0.033333335,0.24800183,0.36324984,0.39065668,0.37919828,0.46499303,0.7519982,0.63675016,0.6093433,0.62080175,0.535007,-0.5039963,-0.27350035,-0.21868661,-0.24160345,-0.07001394,0.49862516,0.43061364,0.53366405,0.5292293,0.47932583,0.29397368,0.21509357,0.21735473,0.19211997,0.17391701,1.1943207,1.5537771,1.174062,1.2412761,1.1682491,0.8288328,0.5409049,0.58811235,0.54836446,0.53341645,0.17116718,0.45909512,0.41188762,0.45163557,0.46658352,0.6576656,0.081809774,0.17622475,0.096728876,0.066832945
SZ300750,0.10457770445990713,1.0,,2026-02-26,-0.028226329,0.04128627,-0.68367344,0.006038446,0.14625797,0.0070214984,0.17006859,-0.027243275,-0.6598628,1.0290462,1.0352601,0.99277455,1.0028425,1.0635889,1.0550059,1.0110222,1.0722922,1.070952,1.0470192,1.0535227,1.0279261,1.0289731,1.0606831,0.030965667,0.022364229,0.033842184,0.030124106,0.040995274,-0.0181777,-0.0039647524,0.0038957444,0.0007582135,-0.0015968397,0.8615033,0.288095,0.46380162,0.049097165,0.46275908,-0.010663867,-0.035681333,-0.064935625,-0.039967164,-0.0135764,1.0921353,1.0921353,1.0921353,1.0921353,1.1527827,0.99277455,0.99277455,0.9624648,0.9624648,0.9624648,1.0619806,1.0661216,1.0574332,1.0574332,1.0929635,1.0368854,1.0466368,0.99725944,1.0023128,1.0114559,0.2,0.1,0.3,0.2,0.1,0.07271934,0.07271934,0.28946584,0.28946584,0.19722356,0.2,0.6,0.8,0.8666667,0.21666667,1.0,1.0,0.25,0.5,0.75,-0.8,-0.4,0.55,0.36666667,-0.53333336,-0.5689199,-0.3356947,-0.50243735,-0.45893475,-0.62970275,-0.37801382,-0.21636826,0.16001779,0.09134976,0.2197955,0.4,0.4,0.45,0.4,0.43333334,0.6,0.6,0.55,0.6,0.56666666,-0.2,-0.2,-0.1,-0.2,-0.13333334,0.21197586,0.32254922,0.4801884,0.39517936,0.45059764,0.7880241,0.6774508,0.5198116,0.60482067,0.54940236,-0.5760483,-0.35490155,-0.039623175,-0.2096413,-0.098804735,0.62020123,0.61662495,0.75455284,0.76950294,0.6412062,0.22481808,0.19719893,0.233039,0.20561127,0.20886794,1.1145266,1.2555466,1.2857872,1.3526715,1.2592036,0.7795551,0.47392166,0.5102982,0.5326549,0.52559066,0.2204449,0.52607834,0.4897018,0.46734515,0.4744093,0.5591102,-0.052156683,0.020596404,0.06530972,0.05118137
SH688169,0.10197992399000233,1.0,,2026-02-26,-0.03634432,0.040986825,-0.8867318,0.0039793313,0.09708806,0.00066317234,0.016180135,-0.03966048,-0.96763974,1.0377151,1.0418445,0.9993118,1.0109818,1.0465878,1.013897,1.052726,1.090848,1.0709506,1.0244043,1.0347202,1.0213611,1.0428325,1.0557925,0.016360177,0.015494332,0.022084884,0.03858665,0.033252127,-0.0029535373,-0.0033588414,0.0010447341,-0.0028420766,-0.0010233764,0.08147961,0.43076932,0.078323014,0.42043522,0.28888953,-0.018497212,-0.019605381,-0.03128606,-0.0016224126,-0.025602845,1.0543622,1.0578059,1.0578059,1.134207,1.1370283,0.9993118,0.9993118,0.97391325,0.97391325,0.97391325,1.0380669,1.0451533,1.0420119,1.0752405,1.0825338,1.015973,1.022711,0.9983448,1.0111176,1.0358357,0.2,0.1,0.3,0.2,0.1,0.01250098,0.011765016,0.31095386,0.1627433,0.15992844,0.8,0.5,0.75,0.13333334,0.5,1.0,1.0,0.45,0.6333333,0.81666666,-0.2,-0.5,0.3,-0.5,-0.31666666,-0.42520246,-0.18855521,-0.20963661,0.4513993,0.1769495,-0.3065028,-0.0016405836,-0.04857465,0.008703586,0.15005244,0.2,0.4,0.5,0.5,0.5,0.8,0.6,0.5,0.5,0.5,-0.6,-0.2,0.0,0.0,0.0,0.23979217,0.44740295,0.40170994,0.39332712,0.45968297,0.76020783,0.55259705,0.5982901,0.6066729,0.540317,-0.52041566,-0.10519407,-0.19658014,-0.21334578,-0.08063404,0.71869767,0.7413692,0.8802653,1.0552472,0.917806,0.2180901,0.29592633,0.30722195,0.37674415,0.35060605,0.9501055,1.2703949,1.006764,0.85123825,0.940366,0.6521315,0.5366003,0.45474097,0.48560467,0.514288,0.3478685,0.46339968,0.54525906,0.5143953,0.48571196,0.304263,0.07320062,-0.09051808,-0.028790649,0.028576065
SH600233,0.09892242293227015,1.0,,2026-02-26,0.051733978,0.07731663,0.6691184,0.014781098,0.19117618,0.010801554,0.13970545,0.047754433,0.61764765,0.9508108,1.0140541,0.94054055,0.9870358,0.9740704,0.9567515,0.94598824,0.8811155,0.90753424,0.97093934,0.9725636,0.95023483,0.9390639,0.9290329,0.018648839,0.01284235,0.02831079,0.030169576,0.027231116,0.0033365907,-0.0002846454,0.0030625477,0.002618152,0.0006330715,0.080028065,0.004503299,0.40957153,0.5836506,0.16484454,0.022387477,0.028717302,0.020670952,0.022972865,0.05229144,1.0140541,1.0140541,1.0140541,1.0140541,1.0140541,0.94054055,0.94054055,0.89570624,0.87138855,0.87138855,0.98230916,0.978317,0.9742857,0.9695499,0.95201564,0.95632094,0.96371824,0.9203327,0.9113503,0.90661454,1.0,1.0,1.0,1.0,1.0,0.8088238,0.8088238,0.88124806,0.9014897,0.9014897,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.033333335,0.51666665,0.0,0.0,0.7,0.96666664,0.48333332,0.80071545,0.75605613,0.046291884,-0.02744986,-0.08296166,0.91870254,0.759744,0.5464538,0.5569017,0.33363366,0.4,0.5,0.45,0.5,0.51666665,0.6,0.5,0.55,0.5,0.46666667,-0.2,0.0,-0.1,0.0,0.05,0.6788123,0.6850921,0.6053435,0.6599105,0.57292795,0.32118767,0.31490794,0.39465645,0.34008947,0.42707205,0.35762465,0.37018415,0.21068709,0.31982106,0.14585589,0.37372872,0.34768087,0.37576324,0.4009139,0.37964875,0.35137656,0.25330493,0.19509548,0.1840188,0.15569907,1.9336352,2.0522902,1.5562297,1.395343,1.3704731,0.9239039,0.6551864,0.58310825,0.5673973,0.5344863,0.07609614,0.34481362,0.41689175,0.4326027,0.46551368,0.8478077,0.31037277,0.16621651,0.1347946,0.06897262
SZ002311,0.09770998650418658,1.0,,2026-02-26,-0.01344133,0.02375255,-0.56588995,0.006076225,0.2558136,0.0042349948,0.17829643,-0.015282559,-0.64340717,1.0136244,1.0197835,0.99570733,1.0023686,1.0169952,1.0016918,0.9656763,1.0082284,1.0770807,1.0017226,1.0049883,0.9831086,0.9845428,1.0006485,0.009073074,0.009002095,0.026187904,0.022028942,0.02610304,0.00063058856,-0.00076621695,0.0035381,0.0007824382,-0.00078281463,0.012076005,0.066409126,0.6388616,0.09777202,0.27430612,-0.0029837615,-0.0015403449,-0.016720545,0.0041118423,0.022444507,1.0209056,1.0274502,1.0274502,1.0274502,1.0823156,0.981895,0.981895,0.91826963,0.91826963,0.91826963,1.0084488,1.0148983,1.0069929,1.0021738,1.0228499,0.99407345,0.9961959,0.9592064,0.9616775,0.9836508,0.6,0.4,0.65,0.73333335,0.5,0.46410355,0.3974293,0.7485798,0.7485798,0.49821642,0.8,0.1,0.55,0.7,0.016666668,0.6,0.8,0.25,0.5,0.75,0.2,-0.7,0.3,0.2,-0.73333335,-0.41227147,0.12751134,-0.45896262,-0.45236224,-0.240539,-0.15302868,0.146937,0.3398102,0.324928,-0.08010135,0.2,0.5,0.45,0.43333334,0.43333334,0.8,0.5,0.55,0.56666666,0.53333336,-0.6,0.0,-0.1,-0.13333334,-0.1,0.35994923,0.49265695,0.56420845,0.48870745,0.44876817,0.64005077,0.50734305,0.43579155,0.5112925,0.5512318,-0.28010154,-0.0146861235,0.12841688,-0.02258507,-0.10246366,0.9855874,1.208152,1.5407647,1.5039533,1.3991063,0.18000609,0.46529558,0.5877574,0.49106532,0.50151455,0.6658852,0.6948871,1.0683799,1.0426165,1.0841262,0.5046931,0.3023409,0.45494667,0.46864867,0.49521974,0.4953069,0.69765913,0.5450533,0.5313513,0.50478023,0.009386165,-0.39531824,-0.090106666,-0.06270267,-0.0095604975
SH601319,0.09688720001611319,0.875,,2026-02-26,-0.020524481,0.02622583,-0.7826056,0.0022805834,0.08695944,0.0034207653,0.13043496,-0.0193843,-0.7391301,1.0209546,1.0232829,0.9965075,1.0045738,1.0616438,1.0587084,1.0675147,1.1555773,0.960861,1.0242661,1.0425636,1.0509784,1.0715264,1.0513536,0.016553296,0.023045555,0.019612947,0.037870277,0.049441192,-0.009980446,-0.0063630445,-0.0019907895,-0.0036851116,0.0011853968,0.9088055,0.6988227,0.360606,0.73384786,0.17532729,-0.004305255,-0.013929905,-0.032065976,-0.018092299,-0.08632276,1.0684736,1.0784162,1.0908858,1.1848605,1.1848605,0.9965075,0.9965075,0.9965075,0.9965075,0.93278134,1.0362035,1.062818,1.0643836,1.0900196,1.0808219,1.0164384,1.0221134,1.0405089,1.0471624,1.0007827,0.2,0.1,0.05,0.033333335,0.19166666,0.04852911,0.0426383,0.037004802,0.018542029,0.26665688,0.2,0.3,0.4,0.13333334,0.56666666,1.0,1.0,1.0,1.0,0.083333336,-0.8,-0.7,-0.6,-0.8666667,0.48333332,-0.55472493,-0.48622373,0.15403259,0.38241878,0.15072483,-0.9772624,-0.045072965,0.14068998,0.06018449,0.17619406,0.2,0.2,0.25,0.3,0.43333334,0.8,0.8,0.75,0.7,0.56666666,-0.6,-0.6,-0.5,-0.4,-0.13333334,0.029850848,0.2272732,0.3519314,0.28337893,0.5218341,0.97014916,0.7727268,0.6480686,0.7166211,0.47816592,-0.9402983,-0.5454536,-0.29613724,-0.43324217,0.043668132,0.77970356,0.6826534,0.86926407,0.9201511,0.95921373,0.18199131,0.21892054,0.29525357,0.2797693,0.3965833,0.7235426,0.9570807,0.87746996,0.94364375,1.3954698,0.70301276,0.5406526,0.5224663,0.48789155,0.5014699,0.29698727,0.45934743,0.4775337,0.51210845,0.49853006,0.4060255,0.08130514,0.044932585,-0.02421687,0.0029398757
SZ300498,0.08838834275291102,0.875,,2026-02-26,-0.010759464,0.018354453,-0.5862045,0.0069620176,0.37930945,0.00063297205,0.034486018,-0.01708851,-0.93102795,1.0108765,1.0179142,0.99936014,1.0067679,1.0088679,1.02483,1.0,1.0818799,1.1330179,0.99018615,1.0018326,1.0001181,1.0183959,1.0555966,0.00731086,0.0135772675,0.013616468,0.03470012,0.047654487,0.0016849102,-0.003629558,-3.2892593e-05,-0.002845807,-0.00243843,0.1327873,0.65507984,0.0002042374,0.5212554,0.79856974,0.006444016,0.014500367,0.00019429716,0.02286835,0.016337126,1.0179142,1.0363897,1.0363897,1.0971452,1.1579452,0.98064995,0.98064995,0.9687228,0.9687228,0.9687228,0.99527043,1.012888,1.0104641,1.0371268,1.0911616,0.9844516,0.9892402,0.9892402,0.99331945,1.0036653,1.0,0.5,0.5,0.35,0.175,0.5192655,0.34715018,0.46222287,0.24354923,0.16529316,1.0,0.1,0.55,0.1,0.06666667,0.8,0.9,0.25,0.5,0.75,0.2,-0.8,0.3,-0.4,-0.68333334,0.92817324,0.28784272,-0.05559691,-0.11234293,-0.44746733,0.6343343,0.585636,0.3915923,-0.2112705,-0.108603135,0.4,0.3,0.45,0.46666667,0.46666667,0.6,0.7,0.55,0.53333336,0.51666665,-0.2,-0.4,-0.1,-0.06666667,-0.05,0.4038466,0.3220346,0.5,0.36618358,0.3864783,0.5961534,0.6779654,0.5,0.6338164,0.6135217,-0.1923068,-0.35593084,0.0,-0.26763284,-0.2270434,0.6799393,0.66291577,0.923766,0.9538882,0.7734284,0.19490002,0.17170882,0.34486866,0.37500602,0.34391809,0.51214415,0.65846753,0.9249419,1.5761112,1.5950917,0.75639117,0.41955853,0.5024937,0.51985085,0.501607,0.2436088,0.5804415,0.49750632,0.48014918,0.498393,0.5127824,-0.16088298,0.0049873306,0.039701644,0.003214025
SH605499,0.07949401614325037,1.0,,2026-02-26,-0.023248613,0.039491925,-0.5886928,0.013702915,0.34698015,0.0025403989,0.06432705,-0.03441113,-0.87134594,1.0238019,1.0378311,0.99739915,1.0109558,1.060746,1.0586785,0.989465,1.0640594,1.0163121,1.0307666,1.0529749,1.0294993,1.0377682,1.0444597,0.020950925,0.02821461,0.035570987,0.037012093,0.03139688,-0.012840192,-0.009037268,0.0029084852,-0.0006540136,-0.00017898725,0.9390239,0.9404543,0.23399684,0.024198476,0.009912224,-0.0050862366,-0.012307278,-0.057129905,-0.028285002,-0.039179564,1.0640593,1.0994519,1.0994519,1.1093528,1.1093528,0.99739915,0.99739915,0.96545804,0.96545804,0.96545804,1.0459404,1.0801506,1.0619694,1.0753759,1.0743111,1.0212059,1.0277988,0.99968284,1.0006343,1.0181019,0.2,0.1,0.25,0.2,0.1,0.039016817,0.02548549,0.25778753,0.24005,0.24005,0.2,0.3,0.65,0.033333335,0.51666665,1.0,1.0,0.2,0.46666667,0.73333335,-0.8,-0.7,0.45,-0.43333334,-0.21666667,-0.8457923,0.4587645,-0.20409198,-0.30104133,-0.218948,-0.5900406,-0.36106592,0.4266097,0.10677434,0.21117589,0.0,0.2,0.35,0.3,0.38333333,1.0,0.8,0.65,0.7,0.6166667,-1.0,-0.6,-0.3,-0.4,-0.23333333,0.0,0.24470206,0.5136045,0.445536,0.49109244,1.0,0.75529796,0.48639548,0.55446404,0.50890756,-1.0,-0.5105959,0.027209016,-0.108928025,-0.0178151,0.74076474,0.98899186,1.3608274,1.3257422,1.045654,0.18735746,0.47730544,0.58099097,0.5220463,0.4986398,1.043961,1.1367838,1.0618409,0.9712845,1.2347122,0.69117475,0.2559432,0.45942923,0.49375492,0.5089065,0.30882525,0.74405676,0.54057074,0.5062451,0.4910935,0.38234946,-0.48811358,-0.0811415,-0.012490182,0.017813023
