instrument,avg_score,pos_ratio,real_label,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
SZ002384,0.23199405591978584,1.0,,2026-05-14,-0.026501765,0.05730723,-0.46245062,0.023828946,0.41581047,0.0069765183,0.12173889,-0.04335419,-0.75652224,1.0272232,1.0517008,0.99283355,1.0182095,0.98222095,0.8688146,0.68327963,0.47768265,0.34156924,1.0096216,0.95054036,0.86557364,0.7609101,0.6033704,0.017675968,0.0725211,0.115763396,0.18234721,0.20925401,0.004397807,0.021931997,0.018757673,0.020361584,0.011275262,0.15475546,0.8383762,0.91893226,0.96633244,0.8855345,-0.018417256,-0.049234334,-0.043771546,-0.05615307,0.06400932,1.0703131,1.0703131,1.0703131,1.0703131,1.0703131,0.9586762,0.8231155,0.66782606,0.4680041,0.3226305,1.0224652,1.0169444,0.9869698,0.9107809,0.8593574,0.9967424,0.866647,0.74959284,0.54929334,0.43950045,0.4,0.7,0.85,0.9,0.95,0.3701625,0.7155591,0.8253035,0.8832608,0.90595865,0.6,0.8,0.9,0.93333334,0.96666664,0.2,0.2,0.05,0.06666667,0.016666668,0.4,0.6,0.85,0.8666667,0.95,-0.08261649,-0.1254574,-0.19752678,0.5132388,0.35917547,0.097034745,-0.1548867,0.11643252,0.35608223,0.26511142,0.8,0.8,0.7,0.7,0.68333334,0.2,0.2,0.3,0.3,0.31666666,0.6,0.6,0.4,0.4,0.36666667,0.62293154,0.8097255,0.84016186,0.8592825,0.76743644,0.37706846,0.19027449,0.15983814,0.14071748,0.23256359,0.2458631,0.619451,0.6803237,0.71856505,0.53487283,1.1158698,1.1357377,1.2100396,1.1132749,1.0874647,0.09230745,0.1019758,0.17407034,0.32942766,0.29655692,1.0011259,1.2809341,1.2116468,1.1597568,0.9899085,0.24107693,0.41747433,0.43601397,0.5120956,0.49693874,0.75892305,0.5825257,0.56398606,0.4879044,0.5030613,-0.51784617,-0.16505136,-0.12797208,0.024191188,-0.0061225547
SZ002709,0.20073922817594744,1.0,,2026-05-14,-0.04127809,0.060276303,-0.6848145,0.018998215,0.31518546,0.0,0.0,-0.060276303,-1.0,1.0430553,1.0628716,1.0,1.0339103,1.131329,0.9899869,0.836819,0.826066,0.7049597,1.0448245,1.0638654,0.9865748,0.9289582,0.85464793,0.027257897,0.054268427,0.09238891,0.11266307,0.11306709,-0.013404199,-0.0024990828,0.012697212,0.0113812415,0.005426731,0.60455674,0.019439192,0.6610664,0.79089326,0.70259327,-0.018016143,-0.05261953,-0.107198365,-0.093986176,-0.01473647,1.1421422,1.1706005,1.1706005,1.1706005,1.1706005,1.0,0.96311903,0.8402178,0.7651533,0.6933226,1.058986,1.0983303,1.0695021,1.0528966,0.9466372,1.034735,1.034735,0.8849779,0.8231978,0.7590327,0.2,0.2,0.6,0.73333335,0.8666667,0.0,0.17775546,0.48362765,0.5792289,0.64255524,0.2,0.4,0.7,0.8,0.9,1.0,0.1,0.05,0.16666667,0.016666668,-0.8,0.3,0.65,0.6333333,0.8833333,0.41568962,0.3504252,0.5405254,0.70722336,0.73269767,-0.7990272,-0.1355344,0.22875522,0.4044562,0.44390076,0.2,0.4,0.5,0.46666667,0.5,0.8,0.6,0.5,0.53333336,0.5,-0.6,-0.2,0.0,-0.06666667,0.0,0.11991445,0.5126994,0.611752,0.59170645,0.59750116,0.8800855,0.48730057,0.388248,0.40829355,0.40249887,-0.7601711,0.025398843,0.22350399,0.1834129,0.19500227,1.1771874,1.3574457,1.2615423,1.1356398,0.930971,0.2700736,0.2738419,0.25074208,0.3204732,0.375709,0.9857566,0.9190213,0.8233825,0.9121061,1.0829142,0.35564056,0.4085872,0.49645475,0.4757303,0.5278053,0.6443594,0.59141284,0.5035453,0.5242697,0.47219464,-0.28871888,-0.18282565,-0.00709051,-0.0485394,0.055610705
SZ002028,0.1986136331354859,1.0,,2026-05-14,-0.028968194,0.04002873,-0.7236851,0.011060534,0.2763149,0.0,0.0,-0.04002873,-1.0,1.0298324,1.0412229,1.0,1.017348,1.0191339,1.0230767,0.98890644,1.0268261,0.94862026,0.98876727,0.9873772,1.0248749,1.0212928,1.0408671,0.021968553,0.02428123,0.04699679,0.039917044,0.049458593,0.010078938,0.0035555651,-0.0045921253,-0.00092510437,-0.0011432024,0.52621907,0.19655648,0.3341636,0.041626167,0.16295308,-0.0089251185,-0.0033772734,0.018750224,-0.007878746,-0.0071426625,1.0412229,1.0412247,1.1453656,1.1453656,1.1790946,0.95019716,0.944034,0.944034,0.944034,0.9270231,1.0043392,1.0164515,1.0678318,1.0562934,1.0901396,0.9749111,0.96636117,0.9756015,0.9853558,0.9987396,0.8,0.7,0.35,0.36666667,0.23333333,0.5471292,0.57583696,0.27797925,0.27797925,0.28950885,1.0,0.4,0.4,0.6,0.25,0.6,0.3,0.65,0.76666665,0.016666668,0.4,0.1,-0.25,-0.16666667,0.23333333,0.32508618,-0.083516285,-0.09577439,-0.11088714,-0.10852094,0.24298897,0.287714,-0.15628056,-0.24586575,-0.12743679,0.4,0.5,0.55,0.5,0.46666667,0.6,0.5,0.45,0.5,0.53333336,-0.2,0.0,0.1,0.0,-0.06666667,0.42526388,0.45613137,0.5111805,0.4820901,0.51639676,0.5747361,0.54386866,0.48881945,0.5179099,0.48360324,-0.14947227,-0.08773726,0.022361077,-0.03581981,0.032793514,1.1217748,1.1854954,1.2021754,1.1275693,1.0141335,0.13231967,0.31001285,0.38368163,0.36603507,0.32765284,0.7135572,1.0315702,1.1575544,1.0780131,0.9997454,0.536566,0.31017518,0.47069785,0.52254856,0.49831924,0.46343398,0.6898248,0.5293022,0.4774514,0.5016808,0.07313203,-0.37964967,-0.058604307,0.04509716,-0.0033615325
SH600219,0.196434782701915,1.0,,2026-05-14,-0.021505328,0.035842333,-0.599998,0.014337004,0.40000197,0.0,0.0,-0.035842333,-1.0,1.021978,1.03663,1.0,1.0176418,1.0111231,1.073369,1.1283423,1.0806417,1.20877,1.0117648,1.0016898,1.0651658,1.0888913,1.1731158,0.0090473965,0.016484763,0.07065708,0.06833081,0.123661056,-0.0027593595,0.0038956404,-0.010387197,-0.0062758257,-0.0057687024,0.23254625,0.5119219,0.7564032,0.65374786,0.66372806,-0.006245991,-0.019220227,0.033512596,0.002108211,-0.0029391379,1.03663,1.03663,1.1759765,1.2052035,1.4653509,0.9982476,0.9523422,0.9523422,0.9523422,0.9523422,1.019123,1.0139465,1.1359572,1.1458396,1.2924064,1.0044492,0.9893476,1.0029091,1.0100107,1.0747379,0.2,0.4,0.2,0.13333334,0.06666667,0.045655705,0.56541705,0.2131059,0.18847406,0.09289862,1.0,1.0,0.2,0.06666667,0.23333333,0.2,0.2,0.6,0.73333335,0.8666667,0.8,0.8,-0.4,-0.6666667,-0.6333333,-0.47080013,-0.7396917,-0.22837153,-0.010833042,0.391504,-0.62815017,-0.8824746,-0.47438923,0.04529434,0.15166117,0.4,0.5,0.35,0.4,0.43333334,0.6,0.5,0.55,0.5,0.5,-0.2,0.0,-0.2,-0.1,-0.06666667,0.40510935,0.3330087,0.34894258,0.4463116,0.439,0.59489065,0.6669913,0.6510574,0.5536884,0.561,-0.18978132,-0.33398256,-0.30211484,-0.10737682,-0.121999994,0.96074736,1.1399361,1.0681435,1.1090655,1.1971601,0.05020256,0.4186226,0.37184113,0.4541104,0.44222084,0.62026304,1.9390405,1.7267357,1.7196327,1.4156482,0.57636315,0.5471513,0.5182586,0.5048236,0.48887604,0.42363685,0.45284867,0.48174143,0.49517635,0.51112396,0.15272626,0.094302654,0.036517143,0.009647295,-0.022247897
SZ000338,0.19384317476450474,1.0,,2026-05-14,-0.02840907,0.038636316,-0.73529446,0.010227247,0.26470554,0.0,0.0,-0.038636316,-1.0,1.0292398,1.0397661,1.0,1.0193017,1.0233943,0.86725277,0.78595835,0.6871305,0.71432847,0.9814615,0.9607594,0.8848971,0.8370653,0.79794735,0.020717315,0.052523375,0.090445615,0.10188754,0.09035145,0.0090348,0.0123341195,0.0144266775,0.01093755,0.0028378433,0.47545582,0.50550157,0.8904831,0.8930991,0.30088907,0.00046887496,-0.016262969,-0.021950537,0.0043402417,0.11833626,1.0397661,1.0482483,1.0482483,1.0482483,1.0482483,0.9286519,0.8634419,0.75876933,0.6660828,0.6257274,1.000818,1.0036213,0.9843272,0.95824665,0.8628632,0.96456164,0.9061429,0.78549945,0.74239427,0.7213443,0.8,0.7,0.85,0.9,0.95,0.64211535,0.7389254,0.83332723,0.8737503,0.8858086,1.0,0.5,0.75,0.8333333,0.9166667,0.8,0.1,0.05,0.033333335,0.5,0.2,0.4,0.7,0.8,0.41666666,0.2408165,0.48599738,0.29448682,0.27771953,0.13167337,0.4730508,0.14726424,0.21468401,0.15035161,0.16154233,0.4,0.7,0.7,0.6666667,0.55,0.6,0.3,0.3,0.33333334,0.45,-0.2,0.4,0.4,0.33333334,0.1,0.420306,0.71911407,0.72022057,0.7270703,0.59674805,0.579694,0.28088596,0.27977943,0.2729297,0.40325195,-0.15938798,0.43822807,0.44044116,0.45414057,0.19349608,1.0173228,1.0455122,1.017157,0.9912921,1.0812868,0.13670497,0.25370824,0.25254387,0.25473163,0.32444233,0.8474735,0.8991943,0.93958455,0.8996333,0.8517039,0.27082023,0.52589333,0.51683515,0.42048556,0.5061306,0.72917974,0.4741067,0.48316488,0.57951444,0.4938694,-0.4583595,0.05178662,0.033670273,-0.15902889,0.012261197
SZ002493,0.19321557217979152,1.0,,2026-05-14,-0.024663692,0.047832634,-0.51562476,0.022421531,0.46874967,0.0007474108,0.015625542,-0.046337813,-0.9687489,1.0252874,1.0482758,0.99923366,1.0250542,0.99004555,0.9532683,0.9348796,0.9272299,1.0567352,1.008748,1.0196292,0.97303975,0.9631573,1.0129914,0.01764595,0.02821132,0.053002436,0.04717305,0.10047748,0.0046682702,-0.0028800745,0.00679726,0.0034988774,-0.003440439,0.17496932,0.0955371,0.575631,0.42635486,0.3575939,-0.018084627,-0.006668937,-0.037613727,-0.013891006,0.08850158,1.0544032,1.0812551,1.0812551,1.0812551,1.2551824,0.9731994,0.9548012,0.8873626,0.8873626,0.8390957,1.025597,1.0461335,1.025597,1.0001569,1.1226302,0.9977051,0.99679303,0.92689645,0.9232482,0.9232482,0.4,0.4,0.7,0.8,0.55,0.33004078,0.357433,0.580927,0.580927,0.38670862,0.8,0.3,0.65,0.76666665,0.2,0.2,0.1,0.2,0.46666667,0.43333334,0.6,0.2,0.45,0.3,-0.23333333,0.7861206,0.3769278,0.57053256,0.5730616,0.23803246,0.3584411,0.28443894,0.17287602,0.18963328,-0.08067569,0.4,0.5,0.5,0.43333334,0.45,0.6,0.5,0.5,0.56666666,0.55,-0.2,0.0,0.0,-0.13333334,-0.1,0.5683503,0.5873511,0.5719081,0.55646884,0.48185214,0.43164966,0.41264895,0.42809185,0.4435312,0.5181479,0.13670069,0.17470214,0.14381628,0.112937644,-0.036295727,1.0029199,1.2967954,1.1366137,1.059814,1.2379907,0.12430241,0.3391977,0.32080552,0.3190916,0.42410165,0.81523657,0.8608882,0.911673,0.9221926,1.2233411,0.28228953,0.4766399,0.49067727,0.49890527,0.4985522,0.71771044,0.5233601,0.5093227,0.5010947,0.5014478,-0.4354209,-0.046720196,-0.018645441,-0.002189437,-0.0028955713
SH600309,0.1878768309302772,1.0,,2026-05-14,-0.015135156,0.045045044,-0.33600047,0.02882882,0.6399998,0.0010810681,0.023999711,-0.042882908,-0.95200056,1.0153677,1.0446396,0.9989023,1.0193326,1.0342734,1.085134,1.1245294,0.9754862,1.01976,1.0140754,1.0484457,1.0648503,1.0553045,1.0479947,0.008020321,0.04094252,0.034287445,0.041293435,0.056212794,-0.0041472157,-0.012393318,-0.004230706,0.00059310073,-0.0002441061,0.66845137,0.83991927,0.53287274,0.015988091,0.0057515744,-0.0057809725,0.0073242234,-0.024658661,-0.06390451,-0.040793616,1.0446396,1.1063561,1.1244073,1.1359943,1.1830724,0.9989023,0.9989023,0.9989023,0.96231306,0.8947445,1.0187589,1.0925496,1.0925496,1.0920861,1.0925008,1.012685,1.016246,1.0194185,1.0148318,0.99675566,0.2,0.1,0.05,0.1,0.21666667,0.023999711,0.010215377,0.008746121,0.21698913,0.3650548,1.0,0.3,0.05,0.33333334,0.26666668,1.0,1.0,1.0,0.033333335,0.43333334,0.0,-0.7,-0.95,0.3,-0.16666667,-0.35385573,-0.21460445,-0.092396684,0.2964523,0.17477375,-0.03645071,-0.450983,-0.37659177,0.1809973,0.13310316,0.2,0.4,0.35,0.46666667,0.51666665,0.8,0.6,0.65,0.53333336,0.48333332,-0.6,-0.2,-0.3,-0.06666667,0.033333335,0.0138232615,0.15783446,0.24046747,0.5285572,0.49138418,0.9861767,0.8421655,0.7595325,0.47144282,0.5086158,-0.97235346,-0.68433106,-0.519065,0.05711439,-0.01723163,0.8808988,0.971339,0.980722,0.9507263,1.1016405,0.12707819,0.38311288,0.2824117,0.2685972,0.35616764,1.141646,2.0335643,1.7799281,1.4884247,1.1202548,0.20023125,0.522213,0.4812199,0.5122955,0.50548106,0.79976875,0.477787,0.5187801,0.48770452,0.49451894,-0.5995375,0.04442602,-0.03756025,0.024590941,0.010962152
SH600150,0.18587059142839513,0.875,,2026-05-14,-0.03224259,0.038498566,-0.837501,0.0057748235,0.150001,0.00048115462,0.0124979885,-0.037536256,-0.975004,1.0333169,1.039284,0.99950284,1.0192113,1.0097045,0.9550338,0.81206024,0.76679754,0.86176765,1.0185348,1.0215424,0.95254093,0.89675534,0.88878316,0.0152527895,0.012650618,0.08361478,0.105691224,0.08630132,-0.0031706106,-0.0017186528,0.012632904,0.011425376,0.001315572,0.10802575,0.1691859,0.7989292,0.9056592,0.070875175,-0.012193501,-0.013808435,-0.07255355,-0.062423296,0.07240748,1.045309,1.0795726,1.0795726,1.0795726,1.0795726,0.99285185,0.9595288,0.8016038,0.74991465,0.745912,1.0268613,1.0295874,1.0239277,1.0232314,0.9639085,1.0055708,1.0091563,0.86599016,0.8001482,0.8051263,0.2,0.1,0.55,0.7,0.85,0.13626672,0.33713698,0.7137357,0.75862086,0.76151645,0.8,0.3,0.65,0.76666665,0.8833333,0.2,0.1,0.2,0.033333335,0.5,0.6,0.2,0.45,0.73333335,0.38333333,0.9081509,0.63507086,0.70532095,0.7875149,0.7178822,0.9024579,0.77316344,0.8167199,0.81102854,0.5266606,0.6,0.5,0.65,0.6333333,0.5833333,0.4,0.5,0.35,0.36666667,0.41666666,0.2,0.0,0.3,0.26666668,0.16666667,0.45215437,0.6016069,0.73608786,0.73605293,0.5737316,0.5478456,0.39839306,0.26391214,0.2639471,0.4262684,-0.095691234,0.20321384,0.47217575,0.4721058,0.14746322,1.2119242,1.5771157,1.3631032,1.1280818,1.042419,0.18778738,0.6238026,0.6545469,0.6429898,0.50229234,0.7401677,1.4005256,1.4194255,1.6143245,1.5105882,0.39110765,0.49434435,0.52022773,0.5167894,0.51082474,0.6088924,0.50565565,0.47977227,0.48321062,0.48917526,-0.21778472,-0.0113113,0.040455487,0.033578772,0.021649458
SH688981,0.17977908591734174,1.0,,2026-05-14,-0.032972474,0.05774277,-0.5710234,0.017388456,0.30113646,0.007381844,0.12784013,-0.042979084,-0.74431974,1.0340967,1.0520781,0.99236643,1.0138874,1.0631043,0.98880404,0.85360473,0.82697207,0.94826126,1.0255641,1.0162935,0.9626209,0.91581005,0.91740316,0.015901638,0.03466766,0.06488782,0.08695277,0.071523756,-0.0046480102,0.0056704422,0.010058353,0.009482519,0.0004098608,0.21359469,0.24524282,0.8409987,0.92168456,0.010015486,-0.01626804,-0.041810483,-0.058175236,-0.053306546,0.07050592,1.0639526,1.0866836,1.0866836,1.0866836,1.0866836,0.9842239,0.9311281,0.8513995,0.7735369,0.7735369,1.0355216,1.0401697,1.0337914,1.0097201,0.98622566,1.0163529,0.99338424,0.89762515,0.8400509,0.85250217,0.2,0.3,0.65,0.76666665,0.8833333,0.19787224,0.44274798,0.6315789,0.72318524,0.72318524,0.6,0.4,0.7,0.8,0.9,0.8,0.2,0.05,0.2,0.6,-0.2,0.2,0.65,0.6,0.3,0.4110589,0.71051484,0.7944819,0.88275266,0.55692333,0.92704886,0.7412345,0.6370063,0.6442483,0.4112382,0.2,0.4,0.6,0.53333336,0.51666665,0.8,0.6,0.4,0.46666667,0.48333332,-0.6,-0.2,0.2,0.06666667,0.033333335,0.18634076,0.5228849,0.6741324,0.6409619,0.5260372,0.81365925,0.4771151,0.3258676,0.35903814,0.47396278,-0.6273185,0.04576981,0.34826484,0.2819237,0.05207445,1.0337851,1.0599883,0.8835778,0.73789537,0.58566016,0.11219553,0.2741683,0.3275521,0.3443625,0.2916291,0.84672856,0.8643941,1.0049806,1.0604966,1.265954,0.45216155,0.45969227,0.55744034,0.5535978,0.526252,0.54783845,0.5403077,0.44255966,0.4464022,0.47374803,-0.0956769,-0.08061544,0.11488066,0.10719562,0.052503947
SH600346,0.17676307264355567,1.0,,2026-05-14,-0.018189915,0.04880213,-0.37272787,0.030612217,0.6272721,0.0,0.0,-0.04880213,-1.0,1.0185269,1.0497063,1.0,1.0233411,1.0130948,0.95344085,0.99909556,0.96519864,1.086748,1.0144712,1.0094455,1.037619,1.0296435,1.0457026,0.008930684,0.016282499,0.045327492,0.04198248,0.07007209,-0.0022611138,0.0025357811,-0.004384171,-1.0664145e-05,-0.0018695795,0.16025642,0.2223273,0.3274309,5.000547e-06,0.21711889,-0.009948901,-0.020856576,0.0040306468,-0.029488862,0.009449985,1.0497063,1.0497063,1.134658,1.134658,1.2200603,0.9805781,0.9046542,0.9046542,0.9046542,0.89517945,1.0202596,1.0202596,1.0787338,1.0613527,1.1187495,1.0094062,0.9996382,1.0032402,0.99891466,0.99386555,0.2,0.3,0.2,0.26666668,0.28333333,0.28095445,0.6573211,0.41454017,0.41454017,0.32264298,1.0,1.0,0.3,0.53333336,0.2,0.2,0.1,0.55,0.7,0.45,0.8,0.9,-0.25,-0.16666667,-0.25,0.24632941,-0.4239432,-0.1734506,0.04548598,0.1681348,0.1653461,0.26151973,0.24065189,0.15170182,0.11654404,0.4,0.5,0.5,0.53333336,0.5,0.6,0.5,0.5,0.46666667,0.5,-0.2,0.0,0.0,0.06666667,0.0,0.30154932,0.6625478,0.50084955,0.52234733,0.4744735,0.6984507,0.3374522,0.49915048,0.4776527,0.5255265,-0.39690137,0.32509562,0.0016990502,0.044694632,-0.05105301,1.3985002,1.6082906,1.4168574,1.2991532,1.5397965,0.4200277,0.57609946,0.48721892,0.46467385,0.6128656,0.9878539,0.9878305,0.74425024,0.7630447,1.1723094,0.40367323,0.5094156,0.4647402,0.50300837,0.4935647,0.59632677,0.49058434,0.5352598,0.49699166,0.5064353,-0.19265355,0.0188313,-0.070519604,0.006016685,-0.012870607
