instrument,avg_score,pos_ratio,real_label,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
SH601077,0.17407800912039179,1.0,,2026-02-24,-0.021021035,0.022522554,-0.9333327,0.001501519,0.06666735,0.0,0.0,-0.022522554,-1.0,1.0214725,1.0230062,1.0,1.0114775,1.0126582,0.971519,0.9135021,0.9535865,1.0042194,1.0232068,1.0081223,0.9798523,0.97250354,0.9652778,0.014289264,0.024538022,0.03799303,0.034495037,0.02824015,-0.0075949407,0.0053509823,0.005837378,0.002625045,0.0005362191,0.70626724,0.43591258,0.8262202,0.44880942,0.10996397,-0.008016892,-0.03220179,-0.03530742,-0.010566676,0.018903753,1.0464135,1.0464135,1.0464135,1.0464135,1.0464135,1.0,0.95531535,0.9091515,0.909046,0.909046,1.0310127,1.0295359,1.014135,1.0086498,0.9873418,1.0160338,0.9949367,0.9405063,0.94261605,0.9407173,0.2,0.3,0.65,0.76666665,0.8833333,0.0,0.4905109,0.661862,0.66212165,0.66212165,0.6,0.8,0.9,0.93333334,0.96666664,1.0,0.1,0.05,0.33333334,0.6666667,-0.4,0.7,0.85,0.6,0.3,0.37928274,-0.098808594,-0.511275,-0.53630066,-0.2588154,0.3952351,0.54219747,0.35647845,0.13375461,0.136284,0.4,0.6,0.7,0.6,0.5,0.6,0.4,0.3,0.4,0.5,-0.2,0.2,0.4,0.2,0.0,0.39655203,0.61344546,0.672269,0.5597826,0.4969419,0.603448,0.38655457,0.327731,0.4402174,0.5030581,-0.20689596,0.22689088,0.34453794,0.1195652,-0.006116191,1.1268271,1.2358694,1.5947772,1.6923311,1.4692365,0.2959414,0.29554972,0.46883345,0.49914262,0.5235761,0.62572587,1.0105252,1.1322635,1.0131824,1.0823014,0.5014294,0.33755463,0.3784047,0.4759667,0.49777737,0.4985706,0.66244537,0.6215953,0.5240333,0.5022226,0.002858804,-0.32489073,-0.24319062,-0.048066642,-0.0044452297
SZ000858,0.1554114632330394,0.5,,2026-02-24,-0.027916444,0.038731817,-0.72076255,0.009336297,0.2410498,0.0014790773,0.038187653,-0.035773665,-0.9236247,1.0287181,1.0383226,0.9984785,1.0105386,1.0209217,1.0202569,0.9942023,1.0260545,1.1174827,1.0049077,1.0150543,1.0024072,1.0071586,1.0326564,0.007273456,0.012889416,0.02547118,0.02278613,0.036047004,-0.0025296626,-0.0035380758,0.0019414522,-0.00017403,-0.0016478125,0.30240124,0.69068366,0.2033402,0.004520733,0.63734865,0.00015158326,0.0008669978,-0.020850932,-0.0046351966,0.015954098,1.0383226,1.0512549,1.0534436,1.0534436,1.1282641,0.9905867,0.9905867,0.9556895,0.9556895,0.9556895,1.0093962,1.0231283,1.0203898,1.0233551,1.0534453,0.9989734,1.0066949,0.9789285,0.9913495,1.0059361,0.4,0.2,0.5,0.38333333,0.19166666,0.19719554,0.15516059,0.45328557,0.45328557,0.25676164,1.0,0.3,0.45,0.6333333,0.016666668,0.8,0.9,0.4,0.6,0.8,0.2,-0.6,0.05,0.033333335,-0.78333336,-0.13815562,0.7176971,0.44917303,0.22044766,-0.37985253,0.11637805,0.19030029,0.71073294,0.69045323,0.42022586,0.2,0.4,0.4,0.36666667,0.33333334,0.8,0.6,0.6,0.6333333,0.6666667,-0.6,-0.2,-0.2,-0.26666668,-0.33333334,0.2834459,0.380989,0.50949347,0.46514234,0.400662,0.7165541,0.61901104,0.49050653,0.5348577,0.599338,-0.43310818,-0.23802203,0.01898694,-0.06971533,-0.19867602,0.88810575,1.1905986,1.5061846,1.2895578,1.0317135,0.2218406,0.41829565,0.97291714,0.8524749,0.67883503,0.5547205,0.7896985,2.5295868,2.9256573,3.4715648,0.5024922,0.25941885,0.5061257,0.4976472,0.50628823,0.49750778,0.74058115,0.49387434,0.5023528,0.4937118,0.0049844086,-0.4811623,0.012251334,-0.004705605,0.012576412
SH601390,0.14838552023825172,0.875,,2026-02-24,0.05400694,0.05923343,0.9117645,0.0,0.0,0.0052264896,0.08823547,0.05923343,1.0,0.94876033,1.0,0.94380164,0.9906964,0.9130938,0.8876014,0.8910776,0.89455384,0.90382385,0.9300116,0.9247972,0.9241599,0.9193897,0.9047315,0.040552896,0.02897361,0.030485328,0.026803972,0.024303384,0.019698728,0.003644795,0.0009923427,0.0008097065,0.0008711377,0.58989215,0.1450616,0.037085973,0.07072266,0.39186814,0.030590968,0.058801226,0.066412866,0.06886956,0.0695699,1.0,1.0,1.0125613,1.0125613,1.0125613,0.89935863,0.8958998,0.8766773,0.87619877,0.87177724,0.94438004,0.93279254,0.94553876,0.93279254,0.9193511,0.9063731,0.9091541,0.9054461,0.9024334,0.88644266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9075589,0.9078833,0.9107763,1.0,1.0,0.4,0.6,0.8,0.2,0.1,0.2,0.33333334,0.31666666,0.8,0.9,0.2,0.26666668,0.48333332,0.97101647,0.9367168,0.6964513,0.53304756,0.72078896,0.9469721,0.83758026,0.77356774,0.5222774,0.45767298,0.6,0.6,0.5,0.46666667,0.5,0.4,0.4,0.5,0.43333334,0.38333333,0.2,0.2,0.0,0.033333335,0.11666667,0.79069793,0.73658556,0.59552854,0.581982,0.5627837,0.20930208,0.26341444,0.40447146,0.41801795,0.4372163,0.58139586,0.47317111,0.19105707,0.16396408,0.12556739,0.41201857,0.3720963,0.51599437,0.39557493,0.23044859,0.33587167,0.23622468,0.36623758,0.34800425,0.29585302,1.7905473,1.9292599,1.4722977,1.8403193,2.6959717,0.837707,0.5849766,0.5882475,0.5803389,0.5725687,0.16229305,0.41502342,0.4117525,0.4196611,0.4274313,0.6754139,0.16995318,0.17649499,0.16067778,0.14513744
SH688009,0.14511164703236973,0.875,,2026-02-24,0.032667927,0.03992742,0.8181828,0.005444618,0.1363629,0.0018148727,0.045454297,0.029038182,0.72727424,0.9683655,1.0052724,0.96660805,0.99122316,0.9811866,0.95513743,0.94066566,0.96816206,0.9348769,0.97887117,0.98089725,0.97778577,0.9743849,0.957067,0.013978584,0.010475813,0.014466267,0.016666513,0.02565606,0.0023154868,-0.00010524972,0.0003710446,0.00038215838,0.0011909564,0.06859592,0.0009252899,0.023025407,0.040747315,0.65722144,0.016497856,0.019576406,0.018689299,0.020073794,0.0077997716,1.0052724,1.0052724,1.0241841,1.0241841,1.0241841,0.9609262,0.9567048,0.940251,0.9336458,0.9043888,0.9837916,0.98726475,0.98726475,0.9858176,0.9785817,0.97250354,0.974819,0.96468884,0.9620839,0.9296671,1.0,1.0,0.95,0.96666664,0.98333335,0.88110864,0.8914424,0.71186405,0.732885,0.79812115,1.0,1.0,0.15,0.43333334,0.71666664,0.8,0.1,0.05,0.33333334,0.1,0.2,0.9,0.1,0.1,0.6166667,0.7228298,0.64204365,0.40917587,0.17292574,0.54728,0.8032262,0.6144795,0.7122263,0.63156855,0.5484395,0.2,0.4,0.45,0.43333334,0.48333332,0.8,0.6,0.55,0.56666666,0.46666667,-0.6,-0.2,-0.1,-0.13333334,0.016666668,0.6585368,0.72463787,0.618497,0.5454545,0.56198347,0.3414632,0.27536216,0.381503,0.4545455,0.43801653,0.3170736,0.4492757,0.23699404,0.09090898,0.12396695,0.5257121,0.5213793,0.6835116,0.6731606,0.55552846,0.27678415,0.18753298,0.3041911,0.2564451,0.24622636,1.7647424,1.7067568,1.5852169,1.5263913,1.7635679,0.7370693,0.5991272,0.55462885,0.5510596,0.5399447,0.26293072,0.40087286,0.44537118,0.4489404,0.46005526,0.47413856,0.1982543,0.10925764,0.10211922,0.07988947
SH600919,0.144617154860804,1.0,,2026-02-24,-0.010546533,0.015340379,-0.6875015,0.004793845,0.31249848,0.0,0.0,-0.015340379,-1.0,1.010659,1.0155039,1.0,1.0057766,1.0110081,0.97624564,0.94090384,0.9820394,1.0272306,1.0100812,1.003708,0.9811414,0.98010814,0.984241,0.006862592,0.014897415,0.02744127,0.024918595,0.021897757,-0.004113555,0.0027107676,0.00422769,0.0011850427,-0.0002600181,0.8982522,0.3035108,0.8307416,0.17527606,0.043003894,-0.0018540182,-0.015906472,-0.02130444,0.0027087147,0.023429498,1.0214578,1.0214578,1.0214578,1.0214578,1.0395396,1.0,0.96250814,0.9371849,0.93508977,0.93508977,1.0158749,1.0119351,1.0110081,1.0073001,1.0073001,1.0055621,0.9973349,0.95214367,0.95214367,0.9692932,0.2,0.3,0.65,0.76666665,0.71666664,0.0,0.63599735,0.7453768,0.7515534,0.62144864,0.2,0.6,0.8,0.8666667,0.15,1.0,0.1,0.05,0.33333334,0.6666667,-0.8,0.5,0.75,0.53333336,-0.51666665,-0.71323854,-0.35097736,-0.70884323,-0.6245989,-0.34249476,-0.76371914,0.55339307,0.4456868,0.017168274,0.07914757,0.4,0.5,0.45,0.43333334,0.38333333,0.6,0.5,0.45,0.5,0.56666666,-0.2,0.0,0.0,-0.06666667,-0.18333334,0.25640976,0.6564885,0.67957747,0.5324948,0.47350618,0.74359024,0.3435115,0.3204225,0.46750525,0.52649385,-0.48718047,0.31297702,0.359155,0.06498952,-0.05298766,0.93577296,1.1866243,1.6203792,1.6835059,1.6370654,0.060647007,0.34390986,0.5607436,0.5119222,0.44612262,0.52498,1.3476624,1.381816,1.1585387,1.0936424,0.4222531,0.33552226,0.44455865,0.46422789,0.49244362,0.57774687,0.66447777,0.5554413,0.5357721,0.5075564,-0.15549378,-0.3289555,-0.110882685,-0.07154421,-0.0151127465
SH601009,0.13178791610948443,1.0,,2026-02-24,-0.008834012,0.014134306,-0.62500495,0.0044169496,0.3124985,0.00088334497,0.06249652,-0.012367616,-0.875007,1.0089128,1.0133691,0.9991088,1.0042953,1.0036428,0.9464892,0.9287778,1.0089185,1.0134405,1.0094461,0.9944857,0.9640121,0.96353894,0.99271035,0.006972574,0.024013288,0.035827693,0.03215671,0.038849067,-0.0031152016,0.0060255863,0.0054725423,0.001392606,-0.0013893096,0.49902928,0.57717407,0.81659865,0.14534998,0.3900648,-0.0032156906,-0.021600794,-0.016001256,0.016268246,0.048274294,1.0258404,1.0258404,1.0258404,1.0258404,1.0766969,0.9991088,0.93316793,0.91719043,0.91719043,0.91719043,1.0117574,1.0097978,1.0045221,1.0007286,1.0205,1.0064313,0.9871373,0.92948127,0.931064,0.9452582,0.2,0.5,0.75,0.8,0.40833333,0.033339415,0.7211638,0.7621681,0.7621681,0.5191615,0.6,0.8,0.9,0.93333334,0.15,1.0,0.1,0.15,0.43333334,0.71666664,-0.4,0.7,0.75,0.5,-0.56666666,0.08585586,-0.31573093,-0.48905152,-0.21156068,-0.52640915,-0.37110594,0.37737408,0.43745682,0.13742627,0.16219273,0.4,0.5,0.45,0.33333334,0.38333333,0.6,0.5,0.55,0.6666667,0.6166667,-0.2,0.0,-0.1,-0.33333334,-0.23333333,0.4487626,0.754176,0.6940449,0.4844502,0.48892567,0.5512374,0.24582398,0.3059551,0.5155498,0.5110743,-0.10247483,0.50835204,0.38808978,-0.031099603,-0.02214864,0.97234523,1.188673,1.3132249,1.4629334,1.1531485,0.24738045,0.4505009,0.36579904,0.5345767,0.5388253,0.59604615,1.5021149,1.269371,1.0594711,1.1259576,0.49791923,0.43064165,0.50103855,0.4932493,0.5001975,0.50208074,0.56935835,0.49896145,0.5067507,0.4998025,-0.0041615097,-0.1387167,0.0020770892,-0.013501396,0.00039500603
SH601021,0.12929270238979482,1.0,,2026-02-24,-0.030244753,0.03496507,-0.864999,0.0017482742,0.050000586,0.0029720454,0.08500041,-0.029020982,-0.8299992,1.031188,1.0329908,0.99693525,1.0089444,1.0706111,0.9952531,1.053912,1.06739,1.0082225,1.0333135,1.0439519,1.0387557,1.0417705,1.0194781,0.02299851,0.026421309,0.025711017,0.023442296,0.03564927,-0.014342624,-0.0033788742,-0.00063505326,-0.0007384655,0.0012695285,0.9722945,0.14991559,0.021352554,0.076906286,0.3867973,-0.0046283198,-0.028746927,-0.032722615,-0.031062761,-0.056929216,1.0710024,1.0778532,1.0778532,1.0883149,1.0883149,0.99693525,0.988447,0.988447,0.988447,0.93760556,1.051352,1.0645758,1.0620496,1.0620496,1.058998,1.0188522,1.020039,1.0106128,1.0143934,0.99053997,0.2,0.1,0.1,0.06666667,0.33333334,0.041377865,0.12921908,0.12921908,0.11568276,0.41400525,0.2,0.3,0.65,0.06666667,0.53333336,1.0,0.1,0.55,0.7,0.26666668,-0.8,0.2,0.1,-0.6333333,0.26666668,-0.3526646,0.024668569,-0.14703396,-0.037215058,0.03669441,-0.72709197,0.12444031,0.013160061,0.04651572,0.090821296,0.0,0.4,0.4,0.4,0.5,1.0,0.6,0.6,0.6,0.5,-1.0,-0.2,-0.2,-0.2,0.0,0.0,0.51456803,0.39328858,0.4136433,0.49436507,1.0,0.48543194,0.6067114,0.5863567,0.50563496,-1.0,0.029136116,-0.21342282,-0.1727134,-0.011269888,0.71510035,0.7723194,0.85583174,0.9496206,0.9523434,0.25027892,0.28461793,0.2346355,0.25739145,0.27926856,0.7217188,1.453195,1.3927983,1.2094599,1.1012561,0.60841453,0.4761459,0.46417847,0.49612844,0.5042051,0.39158544,0.52385414,0.53582156,0.50387156,0.4957949,0.21682909,-0.04770824,-0.07164307,-0.0077431193,0.008410204
SH601018,0.12434080432458919,1.0,,2026-02-24,0.0073529487,0.022058772,0.33333445,0.01225489,0.5555563,0.0024509332,0.111109234,-0.0024510077,-0.11111262,0.9927007,1.0121654,0.9902677,1.0023322,1.0,0.96000004,0.8869566,0.88869566,0.91826093,1.0017391,0.99669564,0.9592174,0.9365797,0.91852176,0.009683074,0.0120894285,0.04264641,0.04752662,0.038747918,-0.0041739205,0.0017812891,0.0067852233,0.0049972427,0.001463643,0.46451715,0.19900717,0.88599515,0.85681826,0.43518454,0.0066087027,-0.0047114645,-0.023677029,-0.0090397475,0.03830077,1.0177392,1.0177392,1.0177392,1.0177392,1.0177392,0.9812174,0.9540922,0.8845104,0.88104445,0.88104445,1.0090435,1.0045217,1.0,0.9982609,0.94573915,0.9972174,0.9916522,0.91200006,0.89321744,0.8904348,0.4,0.65,0.825,0.8833333,0.94166666,0.5142852,0.721288,0.8668518,0.8702279,0.8702279,0.4,0.7,0.85,0.9,0.95,0.8,0.1,0.05,0.3,0.46666667,-0.4,0.6,0.8,0.6,0.48333332,-0.5690973,-0.53830415,-0.18316771,0.3564344,0.3380666,-0.45128077,0.20623732,0.5327121,0.4631993,0.13466749,0.6,0.7,0.7,0.6,0.48333332,0.4,0.3,0.25,0.3,0.41666666,0.2,0.4,0.45,0.3,0.06666667,0.5,0.70175415,0.7927926,0.74242425,0.5999999,0.5,0.29824588,0.20720735,0.25757575,0.40000007,0.0,0.40350825,0.5855853,0.4848485,0.19999985,0.80228937,1.0283221,1.1760485,0.99273264,0.9107175,0.15842795,0.3850016,0.46402124,0.46449676,0.47399208,0.72202706,1.3391795,1.1793668,1.4135543,1.4309487,0.59681845,0.3253443,0.5278148,0.5143995,0.51310617,0.40318158,0.67465574,0.47218516,0.48560047,0.48689386,0.19363685,-0.3493114,0.055629652,0.028799038,0.026212294
SH600233,0.12012021441349069,1.0,,2026-02-24,-0.015572806,0.022246966,-0.6999968,0.0055617415,0.25,0.0011124193,0.05000319,-0.020022128,-0.8999936,1.0158192,1.0214689,0.99886996,1.0047891,1.0192268,0.9480466,0.9672734,0.93219465,0.94180816,1.0123543,1.0086725,0.99016666,0.9754687,0.9686183,0.008530026,0.017698247,0.026898865,0.03148927,0.026740093,-0.0033953676,0.0022387954,0.0022780157,0.0027841674,0.0005569687,0.39610735,0.14668298,0.25102305,0.60585284,0.13232307,-0.0055634966,-0.018747069,-0.011807814,-0.015839124,0.014951135,1.0379103,1.0379103,1.0379103,1.0379103,1.0379103,0.99886996,0.9440708,0.93619525,0.91077834,0.91077834,1.0188996,1.0197995,1.0172018,1.0097771,0.9915524,1.0072817,1.0,0.9619349,0.94724894,0.9475966,0.2,0.25,0.575,0.71666664,0.85833335,0.028944792,0.59600854,0.62728846,0.701803,0.701803,0.6,0.8,0.9,0.93333334,0.96666664,1.0,0.1,0.4,0.1,0.55,-0.4,0.7,0.5,0.8333333,0.41666666,-0.21101971,0.10275339,-0.2232995,-0.23877986,-0.24401835,-0.05809653,0.4854771,0.25483617,0.3237071,0.16242246,0.4,0.6,0.45,0.5,0.51666665,0.6,0.4,0.55,0.5,0.46666667,-0.2,0.2,-0.1,0.0,0.05,0.25,0.708882,0.5655203,0.59236574,0.54676974,0.75,0.29111803,0.43447974,0.40763426,0.4532303,-0.5,0.41776395,0.13104054,0.18473147,0.09353945,0.8816726,1.187649,1.4558489,1.543057,1.5229073,0.12684505,0.5066275,0.5399176,0.5693385,0.5905122,0.37528542,1.3022224,0.9573231,0.9601728,1.0069209,0.25309154,0.48949963,0.47497585,0.47344422,0.48078257,0.7469084,0.5105004,0.5250241,0.5265558,0.51921743,-0.49381688,-0.021000717,-0.050048284,-0.05311154,-0.03843489
SZ300750,0.11517409827694011,1.0,,2026-02-24,-0.028687198,0.030995043,-0.92554146,0.0023078457,0.07445854,0.0,0.0,-0.030995043,-1.0,1.0295345,1.0319104,1.0,1.012421,1.0189713,0.9641587,0.96394277,1.042952,1.048177,1.0145696,1.0084047,0.9814093,0.9870127,1.0154245,0.014603344,0.019843154,0.031920843,0.030414082,0.03842191,-0.0024023738,0.003113921,0.004347088,0.0002417886,-0.0014315343,0.06765759,0.22573829,0.64910686,0.004898058,0.4233948,-0.009764934,-0.02241734,-0.022706654,0.009481371,0.026805812,1.0439998,1.0439998,1.0439998,1.0512507,1.1019742,1.0,0.94902396,0.92004454,0.92004454,0.92004454,1.0210586,1.0191326,1.0108272,1.0191326,1.0447915,1.0066674,1.002188,0.9533056,0.9607041,0.97210425,0.2,0.2,0.6,0.6,0.3,0.0,0.5367265,0.6450348,0.6093882,0.43948558,0.6,0.8,0.9,0.033333335,0.25,1.0,0.1,0.35,0.56666666,0.78333336,-0.4,0.7,0.55,-0.53333336,-0.53333336,0.64275,0.08614559,-0.48406872,-0.42147902,-0.625457,0.82499933,0.83913517,0.68788666,0.48012146,0.4387232,0.4,0.4,0.5,0.36666667,0.43333334,0.6,0.6,0.5,0.6333333,0.56666666,-0.2,-0.2,0.0,-0.26666668,-0.13333334,0.38022536,0.61707723,0.58081174,0.42893898,0.4639697,0.61977464,0.38292277,0.41918826,0.571061,0.5360303,-0.23954928,0.23415445,0.16162346,-0.14212202,-0.0720606,0.97802454,1.2393804,1.4753534,1.4735651,1.2244718,0.15705991,0.4082608,0.41478294,0.3712011,0.38862383,0.6466718,1.3726622,1.3524987,1.2999457,1.1772586,0.40053657,0.41878414,0.4686491,0.4775343,0.4857922,0.5994634,0.58121586,0.5313509,0.5224657,0.5142078,-0.19892684,-0.1624317,-0.06270182,-0.044931438,-0.028415602
