instrument,avg_score,pos_ratio,real_label,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
SZ300394,0.19595799338407416,0.75,,2026-02-24,0.07015239,0.09429875,0.7439376,0.024146363,0.2560624,0.0,0.0,0.04600602,0.48787522,0.93444633,1.0225635,0.93444633,0.99323404,0.8486943,0.67944014,0.5504673,0.58004165,0.4560563,0.8939689,0.82857746,0.7132788,0.6623134,0.61248994,0.07755688,0.09313118,0.14136456,0.13608932,0.12336836,0.042551428,0.02642753,0.02303373,0.013523891,0.005059705,0.75253654,0.73813266,0.9292136,0.7653443,0.5130299,0.020928277,0.052498672,0.06790079,0.14159016,0.23824874,1.0225635,1.0225635,1.0225635,1.0225635,1.0225635,0.80630195,0.68864167,0.5195589,0.5195589,0.40209585,0.9521161,0.8981621,0.82726985,0.77939045,0.68038595,0.82155484,0.7518926,0.5674315,0.55151707,0.53865653,1.0,1.0,1.0,1.0,1.0,0.89566576,0.93242884,0.9551426,0.9551426,0.9636347,1.0,1.0,1.0,1.0,1.0,0.2,0.4,0.05,0.36666667,0.033333335,0.8,0.6,0.95,0.6333333,0.96666664,0.43776894,-0.3176681,-0.015250135,0.2085539,0.1973969,0.9212978,0.72661316,0.60486287,0.54706454,0.50989306,0.6,0.6,0.65,0.6333333,0.56666666,0.4,0.4,0.35,0.36666667,0.43333334,0.2,0.2,0.3,0.26666668,0.13333334,0.7413836,0.7736092,0.75478864,0.7098707,0.66957885,0.25861642,0.2263908,0.24521138,0.2901293,0.33042112,0.4827672,0.54721844,0.5095772,0.41974142,0.33915776,1.0058329,1.2068677,1.2842383,1.183909,1.1819783,0.19368011,0.29319742,0.35921338,0.33877122,0.3554947,0.9807111,1.024281,0.941756,1.1376373,1.2592192,0.33507687,0.3751271,0.5168851,0.51258844,0.4920552,0.66492313,0.6248729,0.48311487,0.48741156,0.50794476,-0.32984626,-0.24974582,0.033770245,0.025176909,-0.015889555
SH601808,0.189211296071267,0.75,,2026-02-24,0.067567594,0.07371005,0.9166674,0.0,0.0,0.006142449,0.08333259,0.07371005,1.0,0.9367088,1.0,0.9309552,0.98477054,0.89577466,0.8896714,0.8596244,0.813615,0.8342723,0.9319249,0.91577464,0.916831,0.89502347,0.8495384,0.039464545,0.03184746,0.03684246,0.046488374,0.05707794,0.018403752,0.007022337,0.0018451071,0.0037080331,0.0026419312,0.543674,0.4456821,0.08778371,0.49306044,0.6534407,0.03126759,0.052624814,0.06564048,0.051210035,0.072524674,1.0,1.0,1.0,1.0,1.0,0.89173394,0.8681905,0.85041827,0.8041289,0.7731082,0.94140846,0.9237559,0.9434742,0.926385,0.90056336,0.90732396,0.8956808,0.89098597,0.8580282,0.7978404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.4,0.05,0.1,0.31666666,0.8,0.6,0.95,0.9,0.68333334,0.96614957,0.7522952,0.7783246,0.70564353,0.8675326,0.9070138,0.8366666,0.8337894,0.72664154,0.57456315,0.8,0.7,0.6,0.6,0.55,0.2,0.3,0.35,0.36666667,0.41666666,0.6,0.4,0.25,0.23333333,0.13333334,0.8724832,0.77011496,0.64472413,0.638135,0.5989905,0.12751679,0.22988506,0.35527587,0.36186495,0.40100953,0.74496645,0.54022986,0.28944826,0.2762701,0.19798096,0.6109512,0.6030012,0.8275149,0.772433,0.49950075,0.23009966,0.17632994,0.4652022,0.43459472,0.4167203,1.6204435,1.7126836,1.1107497,1.1734543,1.7740226,0.81421673,0.47980815,0.5434103,0.5161983,0.536331,0.18578327,0.52019185,0.45658973,0.4838017,0.463669,0.62843347,-0.040383693,0.08682055,0.032396603,0.07266197
SZ000408,0.18702487749897764,1.0,,2026-02-24,-0.01158666,0.01714358,-0.67586005,0.0,0.0,0.005556919,0.32413995,-0.006029741,-0.35172006,1.0117224,1.0117224,0.9943779,1.0030936,1.0151869,0.978102,1.0765467,1.0764242,0.7476057,1.0086823,1.0121146,1.0455662,1.0533147,0.9560532,0.012794784,0.019429255,0.048075993,0.042543516,0.12857997,-0.0058598355,-0.003001707,-0.0066896523,-0.0030259101,0.006039738,0.5243786,0.21879414,0.67767054,0.392055,0.6729602,0.003037416,0.0013930575,0.017985491,-0.0094389655,-0.1342255,1.0418643,1.0546703,1.1636409,1.1636409,1.1636409,0.98660064,0.9411428,0.9411428,0.9411428,0.67954934,1.0179098,1.0241383,1.0939252,1.0925585,1.0755714,0.99813354,0.99238724,0.9985634,1.015117,0.83128273,0.4,0.4,0.25,0.16666667,0.51666665,0.2424629,0.51844007,0.26452896,0.26452896,0.6619629,0.6,0.2,0.25,0.5,0.75,0.8,0.4,0.7,0.8,0.033333335,-0.2,-0.2,-0.45,-0.3,0.71666664,-0.5432032,-0.090065286,0.15414687,0.11105236,0.0794597,-0.19431575,-0.6397031,-0.41665167,-0.39356145,0.19613983,0.6,0.6,0.6,0.53333336,0.6166667,0.4,0.4,0.4,0.46666667,0.38333333,0.2,0.2,0.2,0.06666667,0.23333333,0.34695378,0.55472106,0.41650152,0.44091988,0.6021849,0.65304625,0.44527894,0.5834985,0.5590801,0.3978151,-0.30609247,0.1094421,-0.16699693,-0.11816028,0.2043698,0.97663474,1.1109306,1.4004707,1.4106051,1.3791531,0.22175837,0.26551053,0.5064237,0.4350638,0.38877758,1.3006614,1.2937207,1.1607708,1.1345816,1.0598799,0.5667971,0.30389446,0.49301016,0.4595542,0.47574916,0.4332029,0.69610554,0.50698984,0.5404458,0.5242508,0.13359421,-0.39221108,-0.013979701,-0.08089161,-0.048501663
SZ002916,0.185562952054631,0.875,,2026-02-24,0.072302714,0.07669972,0.9426725,0.0,0.0,0.004397004,0.057327513,0.07669972,1.0,0.9325725,1.0,0.9284719,0.98405886,0.9518412,0.89167553,0.92049533,0.9378003,0.7654884,0.9430263,0.9268892,0.9334536,0.92037284,0.86419827,0.036226068,0.037476704,0.040857516,0.041577533,0.077270396,0.0066382373,0.0076083355,-0.0007910858,0.001376789,0.003758563,0.08394661,0.37780526,0.013121132,0.08498046,0.7216344,0.043697234,0.038873315,0.074061714,0.05966369,0.024924105,1.0,1.0,1.036831,1.036831,1.036831,0.90278625,0.8578291,0.8578291,0.840082,0.7054534,0.9634544,0.95233655,0.95618135,0.95455754,0.9341097,0.91593206,0.8971147,0.896498,0.89128846,0.7747626,1.0,1.0,0.95,0.96666664,0.98333335,1.0,1.0,0.79424244,0.81280214,0.8888549,1.0,1.0,0.15,0.43333334,0.71666664,0.6,0.4,0.7,0.26666668,0.18333334,0.4,0.6,-0.55,0.16666667,0.53333336,0.83370245,0.63541263,0.56155205,0.47056153,0.285367,0.7303398,0.8049809,0.58502793,0.532264,0.48604125,0.4,0.5,0.45,0.43333334,0.48333332,0.6,0.5,0.55,0.56666666,0.51666665,-0.2,0.0,-0.1,-0.13333334,-0.033333335,0.67372775,0.7132799,0.5599239,0.53464156,0.575226,0.32627225,0.2867201,0.4400761,0.46535844,0.424774,0.3474555,0.42655978,0.11984779,0.06928315,0.15045205,0.6119763,0.7240178,0.7940501,0.7767106,0.74330974,0.23211172,0.37003973,0.28376895,0.25438136,0.24558999,1.688826,1.5980233,1.0787824,1.066031,1.112491,0.4559372,0.5495464,0.51160514,0.52201897,0.5215147,0.5440628,0.4504536,0.48839483,0.47798106,0.47848526,-0.08812559,0.0990928,0.023210332,0.044037886,0.04302947
SH601077,0.17407800912039179,1.0,,2026-02-24,-0.021021035,0.022522554,-0.9333327,0.001501519,0.06666735,0.0,0.0,-0.022522554,-1.0,1.0214725,1.0230062,1.0,1.0114775,1.0126582,0.971519,0.9135021,0.9535865,1.0042194,1.0232068,1.0081223,0.9798523,0.97250354,0.9652778,0.014289264,0.024538022,0.03799303,0.034495037,0.02824015,-0.0075949407,0.0053509823,0.005837378,0.002625045,0.0005362191,0.70626724,0.43591258,0.8262202,0.44880942,0.10996397,-0.008016892,-0.03220179,-0.03530742,-0.010566676,0.018903753,1.0464135,1.0464135,1.0464135,1.0464135,1.0464135,1.0,0.95531535,0.9091515,0.909046,0.909046,1.0310127,1.0295359,1.014135,1.0086498,0.9873418,1.0160338,0.9949367,0.9405063,0.94261605,0.9407173,0.2,0.3,0.65,0.76666665,0.8833333,0.0,0.4905109,0.661862,0.66212165,0.66212165,0.6,0.8,0.9,0.93333334,0.96666664,1.0,0.1,0.05,0.33333334,0.6666667,-0.4,0.7,0.85,0.6,0.3,0.37928274,-0.098808594,-0.511275,-0.53630066,-0.2588154,0.3952351,0.54219747,0.35647845,0.13375461,0.136284,0.4,0.6,0.7,0.6,0.5,0.6,0.4,0.3,0.4,0.5,-0.2,0.2,0.4,0.2,0.0,0.39655203,0.61344546,0.672269,0.5597826,0.4969419,0.603448,0.38655457,0.327731,0.4402174,0.5030581,-0.20689596,0.22689088,0.34453794,0.1195652,-0.006116191,1.1268271,1.2358694,1.5947772,1.6923311,1.4692365,0.2959414,0.29554972,0.46883345,0.49914262,0.5235761,0.62572587,1.0105252,1.1322635,1.0131824,1.0823014,0.5014294,0.33755463,0.3784047,0.4759667,0.49777737,0.4985706,0.66244537,0.6215953,0.5240333,0.5022226,0.002858804,-0.32489073,-0.24319062,-0.048066642,-0.0044452297
SH688256,0.17028419566815212,1.0,,2026-02-24,-0.056949954,0.06318983,-0.9012519,0.00505171,0.07994499,0.0011881657,0.018803118,-0.060813498,-0.96239376,1.0603892,1.0657458,0.9987401,1.0137966,1.0142317,1.1590686,1.3248658,1.2971864,1.2340068,1.0236629,1.0137324,1.114466,1.1887145,1.2172669,0.019749794,0.027193302,0.10855017,0.13987206,0.10737403,-0.0015790185,0.0015349657,-0.01652565,-0.014773361,-0.0031088216,0.015980463,0.02920686,0.8111929,0.86456656,0.2556778,-0.020504888,-0.02063978,0.04252772,0.025499273,-0.12555663,1.0713452,1.173795,1.3298492,1.4465027,1.4465027,0.9904624,0.94774854,0.94774854,0.94774854,0.94774854,1.0397425,1.0397425,1.220391,1.3213868,1.304206,1.0054874,0.9948822,1.0054874,1.0247585,1.1678485,0.2,0.4,0.2,0.13333334,0.06666667,0.11791844,0.23115359,0.1367478,0.104763925,0.104763925,0.2,0.1,0.05,0.16666667,0.5833333,0.6,0.4,0.7,0.8,0.9,-0.4,-0.3,-0.65,-0.6333333,-0.31666666,0.27974737,0.4050787,-0.39773798,-0.09940694,-0.06337591,0.39011356,-0.31814644,-0.3610597,-0.19989175,-0.019596944,0.6,0.4,0.35,0.43333334,0.46666667,0.4,0.6,0.65,0.56666666,0.53333336,0.2,-0.2,-0.3,-0.13333334,-0.06666667,0.43996552,0.2767987,0.20829928,0.3232739,0.43106607,0.56003445,0.72320133,0.7917007,0.6767261,0.5689339,-0.12006896,-0.44640264,-0.58340144,-0.35345224,-0.13786785,0.95552486,1.2096728,1.0254792,1.0390465,0.9413484,0.19416396,0.58185655,0.44794163,0.405761,0.3388754,0.6917127,1.407226,1.6595852,1.5456226,1.3877354,0.42712054,0.51791465,0.5126913,0.51155335,0.5171733,0.5728795,0.48208532,0.48730868,0.48844662,0.4828267,-0.14575894,0.035829335,0.02538262,0.023106739,0.034346603
SZ000858,0.1554114632330394,0.5,,2026-02-24,-0.027916444,0.038731817,-0.72076255,0.009336297,0.2410498,0.0014790773,0.038187653,-0.035773665,-0.9236247,1.0287181,1.0383226,0.9984785,1.0105386,1.0209217,1.0202569,0.9942023,1.0260545,1.1174827,1.0049077,1.0150543,1.0024072,1.0071586,1.0326564,0.007273456,0.012889416,0.02547118,0.02278613,0.036047004,-0.0025296626,-0.0035380758,0.0019414522,-0.00017403,-0.0016478125,0.30240124,0.69068366,0.2033402,0.004520733,0.63734865,0.00015158326,0.0008669978,-0.020850932,-0.0046351966,0.015954098,1.0383226,1.0512549,1.0534436,1.0534436,1.1282641,0.9905867,0.9905867,0.9556895,0.9556895,0.9556895,1.0093962,1.0231283,1.0203898,1.0233551,1.0534453,0.9989734,1.0066949,0.9789285,0.9913495,1.0059361,0.4,0.2,0.5,0.38333333,0.19166666,0.19719554,0.15516059,0.45328557,0.45328557,0.25676164,1.0,0.3,0.45,0.6333333,0.016666668,0.8,0.9,0.4,0.6,0.8,0.2,-0.6,0.05,0.033333335,-0.78333336,-0.13815562,0.7176971,0.44917303,0.22044766,-0.37985253,0.11637805,0.19030029,0.71073294,0.69045323,0.42022586,0.2,0.4,0.4,0.36666667,0.33333334,0.8,0.6,0.6,0.6333333,0.6666667,-0.6,-0.2,-0.2,-0.26666668,-0.33333334,0.2834459,0.380989,0.50949347,0.46514234,0.400662,0.7165541,0.61901104,0.49050653,0.5348577,0.599338,-0.43310818,-0.23802203,0.01898694,-0.06971533,-0.19867602,0.88810575,1.1905986,1.5061846,1.2895578,1.0317135,0.2218406,0.41829565,0.97291714,0.8524749,0.67883503,0.5547205,0.7896985,2.5295868,2.9256573,3.4715648,0.5024922,0.25941885,0.5061257,0.4976472,0.50628823,0.49750778,0.74058115,0.49387434,0.5023528,0.4937118,0.0049844086,-0.4811623,0.012251334,-0.004705605,0.012576412
SH601390,0.14838552023825172,0.875,,2026-02-24,0.05400694,0.05923343,0.9117645,0.0,0.0,0.0052264896,0.08823547,0.05923343,1.0,0.94876033,1.0,0.94380164,0.9906964,0.9130938,0.8876014,0.8910776,0.89455384,0.90382385,0.9300116,0.9247972,0.9241599,0.9193897,0.9047315,0.040552896,0.02897361,0.030485328,0.026803972,0.024303384,0.019698728,0.003644795,0.0009923427,0.0008097065,0.0008711377,0.58989215,0.1450616,0.037085973,0.07072266,0.39186814,0.030590968,0.058801226,0.066412866,0.06886956,0.0695699,1.0,1.0,1.0125613,1.0125613,1.0125613,0.89935863,0.8958998,0.8766773,0.87619877,0.87177724,0.94438004,0.93279254,0.94553876,0.93279254,0.9193511,0.9063731,0.9091541,0.9054461,0.9024334,0.88644266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9075589,0.9078833,0.9107763,1.0,1.0,0.4,0.6,0.8,0.2,0.1,0.2,0.33333334,0.31666666,0.8,0.9,0.2,0.26666668,0.48333332,0.97101647,0.9367168,0.6964513,0.53304756,0.72078896,0.9469721,0.83758026,0.77356774,0.5222774,0.45767298,0.6,0.6,0.5,0.46666667,0.5,0.4,0.4,0.5,0.43333334,0.38333333,0.2,0.2,0.0,0.033333335,0.11666667,0.79069793,0.73658556,0.59552854,0.581982,0.5627837,0.20930208,0.26341444,0.40447146,0.41801795,0.4372163,0.58139586,0.47317111,0.19105707,0.16396408,0.12556739,0.41201857,0.3720963,0.51599437,0.39557493,0.23044859,0.33587167,0.23622468,0.36623758,0.34800425,0.29585302,1.7905473,1.9292599,1.4722977,1.8403193,2.6959717,0.837707,0.5849766,0.5882475,0.5803389,0.5725687,0.16229305,0.41502342,0.4117525,0.4196611,0.4274313,0.6754139,0.16995318,0.17649499,0.16067778,0.14513744
SH688009,0.14511164703236973,0.875,,2026-02-24,0.032667927,0.03992742,0.8181828,0.005444618,0.1363629,0.0018148727,0.045454297,0.029038182,0.72727424,0.9683655,1.0052724,0.96660805,0.99122316,0.9811866,0.95513743,0.94066566,0.96816206,0.9348769,0.97887117,0.98089725,0.97778577,0.9743849,0.957067,0.013978584,0.010475813,0.014466267,0.016666513,0.02565606,0.0023154868,-0.00010524972,0.0003710446,0.00038215838,0.0011909564,0.06859592,0.0009252899,0.023025407,0.040747315,0.65722144,0.016497856,0.019576406,0.018689299,0.020073794,0.0077997716,1.0052724,1.0052724,1.0241841,1.0241841,1.0241841,0.9609262,0.9567048,0.940251,0.9336458,0.9043888,0.9837916,0.98726475,0.98726475,0.9858176,0.9785817,0.97250354,0.974819,0.96468884,0.9620839,0.9296671,1.0,1.0,0.95,0.96666664,0.98333335,0.88110864,0.8914424,0.71186405,0.732885,0.79812115,1.0,1.0,0.15,0.43333334,0.71666664,0.8,0.1,0.05,0.33333334,0.1,0.2,0.9,0.1,0.1,0.6166667,0.7228298,0.64204365,0.40917587,0.17292574,0.54728,0.8032262,0.6144795,0.7122263,0.63156855,0.5484395,0.2,0.4,0.45,0.43333334,0.48333332,0.8,0.6,0.55,0.56666666,0.46666667,-0.6,-0.2,-0.1,-0.13333334,0.016666668,0.6585368,0.72463787,0.618497,0.5454545,0.56198347,0.3414632,0.27536216,0.381503,0.4545455,0.43801653,0.3170736,0.4492757,0.23699404,0.09090898,0.12396695,0.5257121,0.5213793,0.6835116,0.6731606,0.55552846,0.27678415,0.18753298,0.3041911,0.2564451,0.24622636,1.7647424,1.7067568,1.5852169,1.5263913,1.7635679,0.7370693,0.5991272,0.55462885,0.5510596,0.5399447,0.26293072,0.40087286,0.44537118,0.4489404,0.46005526,0.47413856,0.1982543,0.10925764,0.10211922,0.07988947
SH600919,0.144617154860804,1.0,,2026-02-24,-0.010546533,0.015340379,-0.6875015,0.004793845,0.31249848,0.0,0.0,-0.015340379,-1.0,1.010659,1.0155039,1.0,1.0057766,1.0110081,0.97624564,0.94090384,0.9820394,1.0272306,1.0100812,1.003708,0.9811414,0.98010814,0.984241,0.006862592,0.014897415,0.02744127,0.024918595,0.021897757,-0.004113555,0.0027107676,0.00422769,0.0011850427,-0.0002600181,0.8982522,0.3035108,0.8307416,0.17527606,0.043003894,-0.0018540182,-0.015906472,-0.02130444,0.0027087147,0.023429498,1.0214578,1.0214578,1.0214578,1.0214578,1.0395396,1.0,0.96250814,0.9371849,0.93508977,0.93508977,1.0158749,1.0119351,1.0110081,1.0073001,1.0073001,1.0055621,0.9973349,0.95214367,0.95214367,0.9692932,0.2,0.3,0.65,0.76666665,0.71666664,0.0,0.63599735,0.7453768,0.7515534,0.62144864,0.2,0.6,0.8,0.8666667,0.15,1.0,0.1,0.05,0.33333334,0.6666667,-0.8,0.5,0.75,0.53333336,-0.51666665,-0.71323854,-0.35097736,-0.70884323,-0.6245989,-0.34249476,-0.76371914,0.55339307,0.4456868,0.017168274,0.07914757,0.4,0.5,0.45,0.43333334,0.38333333,0.6,0.5,0.45,0.5,0.56666666,-0.2,0.0,0.0,-0.06666667,-0.18333334,0.25640976,0.6564885,0.67957747,0.5324948,0.47350618,0.74359024,0.3435115,0.3204225,0.46750525,0.52649385,-0.48718047,0.31297702,0.359155,0.06498952,-0.05298766,0.93577296,1.1866243,1.6203792,1.6835059,1.6370654,0.060647007,0.34390986,0.5607436,0.5119222,0.44612262,0.52498,1.3476624,1.381816,1.1585387,1.0936424,0.4222531,0.33552226,0.44455865,0.46422789,0.49244362,0.57774687,0.66447777,0.5554413,0.5357721,0.5075564,-0.15549378,-0.3289555,-0.110882685,-0.07154421,-0.0151127465
