instrument,avg_score,pos_ratio,real_label,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
SH601225,0.16420305838773916,1.0,,2026-05-25,-0.012809916,0.044628143,-0.28703672,0.026446285,0.59259206,0.0053719436,0.1203712,-0.033884257,-0.7592576,1.0129762,1.0397656,0.99455833,1.0138185,1.0211538,0.99759614,1.0665865,1.0584134,0.9829327,0.9979327,0.99644226,1.0293028,1.0368589,1.0534295,0.019431485,0.017403796,0.04662254,0.039914344,0.04304487,-0.0077884477,0.00032634218,-0.00630856,-0.002885256,-0.0008689509,0.40163338,0.0032230713,0.64082074,0.40496024,0.124293245,0.017644241,0.0020891912,0.030628469,0.004977282,-0.027795386,1.0397656,1.0397656,1.1231482,1.1231482,1.1696259,0.9552713,0.9552713,0.9552713,0.9552713,0.9552713,1.0136538,1.0136538,1.0898558,1.0709134,1.0935096,0.97966343,0.9798557,0.99307686,0.99759614,1.0065384,0.6,0.7,0.45,0.3,0.2,0.52936935,0.52936935,0.26643747,0.26643747,0.2086668,1.0,1.0,0.1,0.4,0.31666666,0.8,0.9,0.95,0.96666664,0.98333335,0.2,0.1,-0.85,-0.56666666,-0.6666667,-0.30326286,0.021106174,0.16537692,-0.04233231,0.19427,0.2663304,0.284161,-0.106059164,-0.07823247,0.23250502,0.2,0.3,0.35,0.33333334,0.4,0.6,0.6,0.5,0.56666666,0.55,-0.4,-0.3,-0.15,-0.23333333,-0.15,0.34615424,0.5090254,0.40028816,0.43178,0.5088155,0.6538457,0.49097458,0.59971184,0.56821996,0.4911845,-0.30769148,0.01805083,-0.19942369,-0.13643996,0.017630996,0.57555836,0.58310056,0.6210492,0.5519415,0.5976444,0.24762425,0.18835048,0.16460723,0.17939597,0.24790967,1.1310387,0.94833195,1.2906389,1.4374913,1.2636259,0.60218096,0.60125023,0.5620987,0.5450289,0.51972944,0.39781907,0.39874977,0.43790132,0.45497108,0.48027056,0.20436187,0.20250048,0.124197386,0.090057835,0.03945888
SH600104,0.1465405638428036,1.0,,2026-05-25,-0.012810265,0.024019245,-0.53333336,0.008006415,0.33333334,0.0032025662,0.13333334,-0.017614113,-0.73333335,1.0129765,1.0210868,0.9967559,1.0050564,1.0259417,1.0998095,1.1216474,1.1541111,1.1695002,1.0095853,1.0348821,1.072318,1.0933949,1.1260517,0.009710488,0.03182153,0.044549003,0.04742927,0.04882432,-0.004301621,-0.010016034,-0.0070982273,-0.005016534,-0.0022130297,0.49059397,0.908157,0.8885705,0.86699456,0.62661654,-0.0009819887,0.01019013,-0.0048847483,-0.02065516,-0.060767233,1.037301,1.0989306,1.1346679,1.1525288,1.2035861,0.99107796,0.99107796,0.99107796,0.99107796,0.99107796,1.014759,1.0637549,1.1104499,1.1306024,1.1625677,1.0039278,1.0055548,1.0225414,1.0447603,1.1028726,0.2,0.1,0.05,0.033333335,0.016666668,0.19302157,0.082724236,0.062135514,0.05526159,0.041984417,0.2,0.1,0.05,0.06666667,0.43333334,0.8,0.9,0.95,0.96666664,0.98333335,-0.6,-0.8,-0.9,-0.9,-0.55,-0.3446702,0.28946748,-0.025151445,0.043093238,0.50295204,-0.51080596,-0.66530627,-0.23758067,-0.16309065,0.033016916,0.4,0.2,0.3,0.26666668,0.36666667,0.6,0.8,0.7,0.7,0.6,-0.2,-0.6,-0.4,-0.43333334,-0.23333333,0.17934868,0.06346196,0.16800007,0.17676,0.37114203,0.8206513,0.93653804,0.8319999,0.82324,0.628858,-0.64130265,-0.8730761,-0.66399986,-0.64647996,-0.2577159,1.1339352,1.2279114,1.2029481,1.2137347,1.5073642,0.13968557,0.16112925,0.15936954,0.16382852,0.4838344,1.0584476,0.76151365,0.7950091,0.8747589,1.1813157,0.2834301,0.46098366,0.4902818,0.44302666,0.49835438,0.7165699,0.5390163,0.50971824,0.55697334,0.5016456,-0.4331398,-0.07803264,-0.019436449,-0.11394669,-0.0032912737
SZ002236,0.11139279489556626,1.0,,2026-05-25,0.010602707,0.021763377,0.48718113,0.0078124236,0.3589711,0.0033482474,0.15384778,0.0061385306,0.28205782,0.9895085,1.0077305,0.9861954,0.99812806,0.9812267,1.0077282,1.0292598,0.96189487,1.0541086,0.9908333,0.9877967,0.99817795,1.0037181,0.98959184,0.013151467,0.014744772,0.015339389,0.026074473,0.039522484,-0.0014350488,4.3384476e-05,-0.0015079688,-0.0008324266,3.32329e-05,0.029766306,7.9360434e-05,0.33824903,0.07898825,0.00021564921,0.012036794,0.012008019,0.016147777,0.008352029,0.009427799,1.0215349,1.0215349,1.0414153,1.070127,1.070127,0.96355695,0.96079594,0.96079594,0.9453355,0.9028204,1.0005517,1.0005517,1.0115923,1.0213151,1.0124813,0.9829934,0.97547954,0.9852025,0.98045385,0.9551675,0.8,0.8,0.425,0.38333333,0.525,0.6285667,0.64545095,0.48628572,0.43804675,0.5808474,0.4,0.7,0.3,0.2,0.6,0.8,0.5,0.75,0.033333335,0.31666666,-0.4,0.2,-0.45,0.16666667,0.28333333,-0.35281312,0.12283489,0.1959815,0.6950638,0.65149593,-0.17318031,0.01571434,0.0817881,0.41299382,0.08642543,0.6,0.5,0.45,0.5,0.48333332,0.4,0.5,0.5,0.46666667,0.48333332,0.2,0.0,-0.05,0.033333335,0.0,0.6118432,0.47965673,0.4451426,0.54487133,0.4660225,0.3881568,0.5203433,0.55485743,0.4551287,0.5339775,0.2236864,-0.040686566,-0.10971482,0.08974261,-0.06795504,1.0957938,1.1853846,1.2063836,1.2965869,1.0722394,0.12462355,0.19423257,0.25710166,0.4360401,0.44652984,0.48113793,0.49763215,0.71278363,0.90155214,1.1048862,0.5179913,0.3065959,0.4954295,0.48654902,0.50175804,0.4820087,0.6934041,0.5045705,0.513451,0.49824196,0.035982627,-0.3868082,-0.009141019,-0.026901964,0.0035160738
SH600011,0.07090206516869162,0.75,,2026-05-25,0.021917822,0.036986314,0.5925928,0.012328744,0.33333257,0.002739749,0.07407466,0.012328828,0.33333486,0.9785523,1.0120643,0.97587126,0.996951,1.0055753,1.0027876,0.9343639,0.91966546,0.94500756,1.0024835,1.0093259,0.9805879,0.96371853,0.9758827,0.027466934,0.021117354,0.037004646,0.038845595,0.04099849,-0.011708056,-0.004223688,0.004670952,0.003706263,-0.0003657883,0.454244,0.3667044,0.55765605,0.7054895,0.024278605,0.020932619,0.009680723,-0.024961956,-0.017459324,0.03490803,1.0497866,1.058974,1.058974,1.058974,1.0725688,0.9691823,0.9691823,0.91687125,0.90890783,0.89286846,1.0108972,1.0258996,1.0093765,1.0033451,1.0093765,0.98124677,0.9962494,0.93715155,0.9315256,0.9353776,0.6,0.3,0.6,0.73333335,0.6,0.3823336,0.34321314,0.58499014,0.6070131,0.59616774,0.4,0.3,0.65,0.76666665,0.21666667,0.8,0.9,0.2,0.033333335,0.48333332,-0.4,-0.6,0.45,0.73333335,-0.26666668,0.79351825,0.71327984,0.76948565,0.79308414,0.5971673,0.7607562,0.6124548,0.60014623,0.5188158,0.26207313,0.4,0.4,0.45,0.46666667,0.45,0.4,0.4,0.45,0.46666667,0.5,0.0,0.0,0.0,0.0,-0.05,0.4783465,0.49245542,0.61490685,0.61594737,0.53419477,0.52165353,0.5075446,0.38509312,0.38405263,0.46580523,-0.043307032,-0.01508915,0.22981375,0.23189473,0.068389565,1.1242028,1.3189967,1.1302633,0.9668192,0.9821176,0.28805807,0.3921256,0.36859554,0.40215513,0.36991137,0.84812975,0.90777,1.0571481,1.2431822,1.0222385,0.49689874,0.4525051,0.50250435,0.5149001,0.5183895,0.5031012,0.5474949,0.49749562,0.48509988,0.4816105,-0.0062025143,-0.0949898,0.005008728,0.029800223,0.03677901
SH600570,0.06898494857637721,0.875,,2026-05-25,0.015533954,0.025242675,0.61538464,0.008543701,0.33846256,0.0011650204,0.04615281,0.008155273,0.32307485,0.98470366,1.008413,0.98355645,0.99576217,1.0194963,1.0711253,1.0267619,1.0122306,1.1479853,1.0053507,1.0161341,1.0219271,1.020646,1.0261275,0.015171857,0.0204384,0.023861911,0.02035018,0.043062557,-0.007914373,-0.005487858,-0.00059250894,3.0818417e-05,-0.0009848219,0.68029225,0.66088116,0.0215798,0.0001777403,0.1595202,0.010478037,0.008561244,-0.016298322,-0.021092884,0.0029247326,1.0512391,1.0676827,1.0738022,1.0738022,1.1659635,0.9770536,0.9770536,0.9770536,0.9770536,0.9391906,1.013381,1.0321159,1.047493,1.0330362,1.0546774,0.9975522,0.9996938,0.9999222,1.000609,0.99219644,0.4,0.3,0.25,0.2,0.3,0.30931142,0.25319046,0.23717591,0.23717591,0.26815096,0.6,0.1,0.5,0.6666667,0.033333335,0.8,0.9,0.95,0.96666664,0.38333333,-0.2,-0.8,-0.45,-0.3,-0.35,-0.4486871,-0.108821236,0.48420236,0.4807403,0.3041734,-0.12933074,-0.10328396,0.2841886,0.5058466,0.1628362,0.4,0.3,0.45,0.46666667,0.48333332,0.6,0.7,0.5,0.5,0.5,-0.2,-0.4,-0.05,-0.033333335,-0.016666668,0.34360093,0.2720519,0.45180053,0.4852195,0.4183894,0.6563991,0.7279481,0.5481995,0.5147805,0.58161056,-0.31279814,-0.45589623,-0.09639897,-0.029561011,-0.16322118,1.1152126,1.1554528,1.1574515,1.0791506,0.99283123,0.3130212,0.21963027,0.3484001,0.34419867,0.3391361,0.20891729,0.5215853,0.7409999,0.8611932,1.0150288,0.47120145,0.37206778,0.4892105,0.48728877,0.500392,0.5287985,0.62793225,0.5107895,0.5127112,0.499608,-0.057597082,-0.25586447,-0.02157902,-0.025422467,0.00078400224
SH601088,0.06368232777776195,1.0,,2026-05-25,-0.015391376,0.049692206,-0.3097342,0.03298158,0.66371727,0.001319255,0.026548527,-0.0470537,-0.94690293,1.0156319,1.0491291,0.99866015,1.0192978,1.0239542,1.0087333,1.02437,1.0442486,0.94959664,1.0142727,1.0134492,1.0301381,1.0285453,1.0389158,0.013171801,0.010875141,0.02597349,0.021936657,0.03712105,-0.008051242,-0.00013055633,-0.0031561675,-0.00080649985,-0.00023415561,0.9340613,0.0013211054,0.5168059,0.1047537,0.012135801,0.0018298192,-0.012861733,-0.00015448837,-0.01685105,-0.032008108,1.0491291,1.0491291,1.0876093,1.0876093,1.1251172,0.99823844,0.9944408,0.9944408,0.9944408,0.9308216,1.0275972,1.0246195,1.0563087,1.0457623,1.0686684,1.0035931,1.003693,1.0087333,1.0093155,1.0105964,0.2,0.1,0.05,0.033333335,0.083333336,0.03461461,0.1016522,0.05966814,0.05966814,0.35604724,1.0,1.0,0.25,0.5,0.31666666,0.8,0.3,0.65,0.76666665,0.05,0.2,0.7,-0.4,-0.26666668,0.26666668,-0.26133585,0.13326868,0.12330833,0.12984593,0.37831935,0.1117659,0.17072868,0.05067844,0.022473544,0.41742718,0.2,0.5,0.45,0.43333334,0.43333334,0.8,0.5,0.55,0.56666666,0.56666666,-0.6,0.0,-0.1,-0.13333334,-0.13333334,0.1453198,0.4346203,0.44013074,0.41703054,0.53120494,0.8546802,0.56537974,0.5598692,0.5829694,0.46879506,-0.70936036,-0.13075943,-0.119738504,-0.1659389,0.062409874,0.63869,0.61528903,0.6283177,0.58191955,0.6970986,0.21494411,0.17142817,0.14983608,0.14576377,0.2978195,0.6351087,0.6760241,1.4158467,1.4677895,1.5029048,0.715251,0.673621,0.55953956,0.5091769,0.5204312,0.284749,0.326379,0.44046047,0.4908231,0.4795688,0.430502,0.347242,0.11907905,0.018353838,0.040862408
SZ002594,0.05947244214364207,0.75,,2026-05-25,0.010105249,0.023263099,0.43438962,0.01315785,0.5656104,0.0,0.0,-0.0030526018,-0.13122077,0.98999584,1.0130262,0.98999584,1.0012625,0.98487204,1.0466748,1.058989,1.054818,0.94696945,0.9849515,1.0003608,1.0281655,1.0422512,1.0415572,0.014009931,0.023351643,0.035203837,0.036541365,0.044949584,0.0003210957,-0.006113569,-0.0049861404,-0.003313681,0.00016504056,0.0013132186,0.62829864,0.70212924,0.63731426,0.0041117803,0.014406315,0.027150257,0.019202905,0.005797192,-0.046425834,1.0130262,1.0431288,1.1008823,1.1043189,1.1652836,0.9650806,0.9650806,0.9650806,0.9650806,0.91412216,1.0000861,1.0277798,1.0514416,1.0732629,1.0761495,0.97416,0.9764639,0.9969744,1.0029197,1.0004039,0.8,0.5,0.25,0.16666667,0.18333334,0.7283125,0.4474075,0.257135,0.25078878,0.3419229,1.0,0.1,0.25,0.2,0.31666666,0.8,0.9,0.95,0.96666664,0.06666667,0.2,-0.8,-0.7,-0.76666665,0.25,-0.0897979,0.19000371,0.7009641,0.6401813,0.54106075,-0.14204092,-0.10833191,0.4990349,0.55820733,0.7456503,0.8,0.5,0.4,0.4,0.41666666,0.2,0.5,0.6,0.6,0.5833333,0.6,0.0,-0.2,-0.2,-0.16666667,0.60773253,0.32678133,0.40084568,0.43993908,0.5256091,0.39226744,0.67321867,0.59915435,0.5600609,0.47439092,0.21546513,-0.3464373,-0.19830866,-0.12012185,0.051218122,0.86687386,0.9185802,1.1310917,1.1535225,1.4408997,0.16264082,0.15820867,0.43233392,0.38660446,0.69085807,0.9241633,0.8248286,1.1942008,1.0594623,1.5741245,0.55571,0.46337953,0.508985,0.48359323,0.50721705,0.44428995,0.5366205,0.49101505,0.5164068,0.49278298,0.11142008,-0.07324094,0.017969929,-0.03281357,0.014434053
SH601398,0.05252161280068755,1.0,,2026-05-25,0.0,0.0111576,0.0,0.008368221,0.7500019,0.0027893786,0.2499981,-0.005578843,-0.5000038,1.0,1.0083683,0.9972106,1.0027252,1.0027293,1.0180131,1.0245633,0.9972707,0.96233624,1.0009825,1.0062773,1.0127729,1.0139192,1.002893,0.0070264647,0.008620125,0.01121799,0.011950199,0.024581773,-0.0018013191,-0.0021999509,-0.0015521887,-0.00046813273,0.0008482767,0.16430378,0.59704936,0.6700805,0.118929476,0.36320227,0.002620085,0.00362246,0.0019728448,-0.0071313083,-0.027917193,1.0181334,1.0272795,1.0384625,1.0463845,1.0504632,0.9875073,0.9875073,0.9875073,0.9875073,0.9336963,1.0033844,1.0136464,1.0199782,1.02369,1.0221616,0.9966157,0.99945414,1.0024018,1.0024018,0.9798035,0.6,0.3,0.15,0.16666667,0.375,0.40791112,0.31410748,0.24517055,0.212183,0.5678294,0.2,0.1,0.15,0.3,0.43333334,0.6,0.8,0.9,0.93333334,0.06666667,-0.4,-0.7,-0.75,-0.6333333,0.36666667,-0.0048543136,0.5279826,-0.27281782,-0.17361033,-0.14306079,0.023568742,-0.008331871,-0.34205776,0.0036727728,0.066933505,0.6,0.5,0.5,0.53333336,0.51666665,0.4,0.5,0.45,0.43333334,0.43333334,0.2,0.0,0.05,0.1,0.083333336,0.46268642,0.37777787,0.40740743,0.5065275,0.53803754,0.5373136,0.6222221,0.5925926,0.49347255,0.4619625,-0.074627146,-0.24444424,-0.18518513,0.013054918,0.07607502,1.2826037,1.4329695,1.4197786,1.341917,1.5679754,0.18044418,0.2796591,0.30643323,0.28303406,0.46335155,1.010094,0.768681,0.7922043,0.7629432,1.1322879,0.32287136,0.34782377,0.4798425,0.3976926,0.48596075,0.6771286,0.6521762,0.5201575,0.60230744,0.5140392,-0.3542573,-0.30435243,-0.04031499,-0.20461483,-0.02807848
SH600519,0.041996089266045825,1.0,,2026-05-25,-0.00087020034,0.021592826,-0.04030044,0.013822901,0.64016175,0.0068997233,0.3195378,-0.007793378,-0.36092442,1.000871,1.0147059,0.99309427,1.003073,1.0288672,1.0586756,1.0961362,1.139313,1.1406968,1.0150836,1.0283334,1.0566752,1.0770777,1.0958096,0.012853652,0.017515171,0.035068832,0.04221524,0.038681783,-0.007904353,-0.0056730364,-0.0057753455,-0.0046118414,-0.0014753434,0.94540864,0.96164286,0.94925153,0.92493665,0.4436833,0.00072519586,-0.002804778,-0.0018093664,-0.0102060465,-0.05228692,1.0366362,1.0646869,1.1345373,1.1489476,1.1740279,0.99309427,0.99309427,0.99309427,0.99309427,0.99309427,1.0240923,1.0440737,1.0899737,1.1229875,1.1343819,1.0026871,1.0162995,1.0276229,1.0352591,1.0674413,0.2,0.1,0.05,0.033333335,0.016666668,0.15859964,0.09645877,0.048823413,0.044309165,0.03816721,0.4,0.3,0.1,0.2,0.016666668,1.0,1.0,1.0,1.0,1.0,-0.6,-0.7,-0.9,-0.8,-0.98333335,-0.4840154,0.520335,-0.06676371,-0.49573416,-0.39283565,-0.9181322,-0.75934374,-0.10134217,-0.42083186,-0.1487451,0.2,0.1,0.25,0.3,0.38333333,0.8,0.9,0.75,0.7,0.6166667,-0.6,-0.8,-0.5,-0.4,-0.23333333,0.032730002,0.016656436,0.23320858,0.2404664,0.38279688,0.96727,0.98334354,0.7667914,0.7595336,0.6172031,-0.93454,-0.96668714,-0.5335828,-0.5190672,-0.2344062,0.9713351,1.0700867,1.0380292,0.9365426,0.83290833,0.08759206,0.13102938,0.21463874,0.35443848,0.31407353,1.0358793,0.7417286,1.3859543,1.7360011,1.504989,0.44887024,0.4069924,0.5475137,0.5155151,0.50326234,0.55112976,0.59300756,0.45248628,0.4844849,0.49673763,-0.102259494,-0.18601516,0.09502747,0.031030191,0.006524717
SH600795,0.04126756450759767,0.875,,2026-05-25,0.012219958,0.018329972,0.66666543,0.002036648,0.11111027,0.0040733656,0.22222432,0.014256676,0.77777946,0.98792756,1.002012,0.98390335,0.9950622,0.9879282,0.9959761,0.98591626,0.97384447,0.9537248,1.0012072,0.9995976,0.9909462,0.98584914,0.9917846,0.022611119,0.01711945,0.017338332,0.016670695,0.022044318,-0.008852644,-0.0012925328,0.0010195983,0.001042463,-0.00027846187,0.38321444,0.05225345,0.12103518,0.30305094,0.04866738,0.016498106,0.006218796,-0.0006323307,-0.0009648773,0.016430052,1.0402393,1.0402393,1.0402393,1.0402393,1.0623729,0.9718317,0.9718315,0.9497006,0.9497006,0.94366413,1.0080478,1.0064383,0.9967809,0.99436647,1.0100598,0.98591626,0.9875258,0.98350185,0.97143006,0.97183245,0.8,0.7,0.85,0.9,0.7,0.41177154,0.4117733,0.5555569,0.5555569,0.4745719,0.2,0.6,0.8,0.8666667,0.21666667,0.8,0.4,0.3,0.53333336,0.016666668,-0.6,0.2,0.5,0.33333334,0.2,0.64344865,0.66678274,0.46169752,0.64118,0.59317845,0.7832139,0.76347464,0.58007973,0.59059334,0.47381234,0.4,0.4,0.45,0.46666667,0.46666667,0.4,0.5,0.5,0.46666667,0.5,0.0,-0.1,-0.05,0.0,-0.033333335,0.55000013,0.5119047,0.5251798,0.5363129,0.5313346,0.4499999,0.48809528,0.4748202,0.46368715,0.4686654,0.100000225,0.023809437,0.050359633,0.072625704,0.062669195,1.804703,1.7452822,1.497694,1.2956157,1.4767754,0.8275131,0.63917184,0.5351089,0.5420007,0.54211897,1.1995337,1.3652339,1.4493164,1.5911791,1.2356542,0.49220744,0.47381973,0.49373534,0.4947425,0.48814592,0.5077926,0.52618027,0.5062646,0.5052575,0.5118541,-0.01558515,-0.05236055,-0.0125293,-0.01051499,-0.023708181
